Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_7154_5,feature request,Good but sad Good game overall but couldnt open game so reinstalled and lost progress Also i bought coins and lost those also Other than that a great game,feature request Good but sad Good game overall but couldnt open game so reinstalled and lost progress Also i bought coins and lost those also Other than that a great game,[],[],[]
99_7155_5,feature request,Not very impressive I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers I am disappointed as I can't use the software to present ppt Also the draw free form option is not very user friendly as it doesn't allow to draw in different colors nor to erase ,feature request Not very impressive I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers I am disappointed as I can't use the software to present ppt Also the draw free form option is not very user friendly as it doesn't allow to draw in different colors nor to erase,[],[],[]
99_7156_5,feature request,Gd app I think its a great app used it all the time to shut down other running apps altho i need to delete it bcuz i dont have room on my fone but cant It will not uninstall at all says it needs to b deactivated which i did n still not uninstalling at all NEED HELP ,feature request Gd app I think its a great app used it all the time to shut down other running apps altho i need to delete it bcuz i dont have room on my fone but cant It will not uninstall at all says it needs to b deactivated which i did n still not uninstalling at all NEED HELP,[],[],[]
99_7157_5,feature request,It's a great app which I use daily However it crashes and force closes a hell of a lot on my Note 3 Fix this and it's 5 stars as I much prefer the app to navigating the Web page on my phone,feature request It's a great app which I use daily However it crashes and force closes a hell of a lot on my Note 3 Fix this and it's 5 stars as I much prefer the app to navigating the Web page on my phone,[],[],[]
99_7158_5,feature request,Like it a lot But when changing the flash setting it still activates while in the OFF position Freezing Sometimes not focusing and I'll have to reinstall or Clear Data to get it working again ,feature request Like it a lot But when changing the flash setting it still activates while in the OFF position Freezing Sometimes not focusing and I'll have to reinstall or Clear Data to get it working again,[],[],[]
99_7159_5,feature request,Bug The gold mystery sprout does not work Should be a 100 chance to give me a plant that I don't have Just getting kinds that I have already ,feature request Bug The gold mystery sprout does not work Should be a 100 chance to give me a plant that I don't have Just getting kinds that I have already,[],[],[]
99_7160_5,feature request,Freezes It's a good game but sometimes it crashes and needs to be forcefully stopped and restated,feature request Freezes It's a good game but sometimes it crashes and needs to be forcefully stopped and restated,[],[],[]
99_7161_5,feature request,Works fine and fun Everything's good now only problem is is like mentioned on by another commentor is the it crashes when u scroll through ship selection other then that little problem it's fun to play good job ubi and it also says theres a Google play edition ship but I cant find it ,feature request Works fine and fun Everything's good now only problem is is like mentioned on by another commentor is the it crashes when u scroll through ship selection other then that little problem it's fun to play good job ubi and it also says theres a Google play edition ship but I cant find it,[],[],[]
99_7162_5,feature request,not bad on android but for some reasons I can't view my Pages' album in full screen instead i got a tiny preview in the middle with left right button on both side Yet on IOS version the photo are full screen please fix this Thanks ,feature request not bad on android but for some reasons I can't view my Pages' album in full screen instead i got a tiny preview in the middle with left right button on both side Yet on IOS version the photo are full screen please fix this Thanks,[],[],[]
99_7163_5,feature request,Good but Was running perfectly before the update task killer no working Displays no tasks,feature request Good but Was running perfectly before the update task killer no working Displays no tasks,[],[],[]
99_7164_5,feature request,Pretty good I've edited many photos using this application already Something to probably address is the photo not always saving what you're looking at in the preview The beautify tool is a good example of this as it may look fine in preview but when you save it you don't exactly get the same quality Sometimes it turns out a little pixalated but overall a remarkable app I use this in conjunction with other apps ,feature request Pretty good I've edited many photos using this application already Something to probably address is the photo not always saving what you're looking at in the preview The beautify tool is a good example of this as it may look fine in preview but when you save it you don't exactly get the same quality Sometimes it turns out a little pixalated but overall a remarkable app I use this in conjunction with other apps,[],[],[]
99_7165_5,feature request,Galaxy S4 GPE I have a galaxy s4 google play edition and can't save to the external sd card Otherwise great app You can choose the external sd as your save location but it won't save to it ,feature request Galaxy S4 GPE I have a galaxy s4 google play edition and can't save to the external sd card Otherwise great app You can choose the external sd as your save location but it won't save to it,[],[],[]
99_7166_5,feature request,Very good Need to update voice sometime back ground noise comes Thanks,feature request Very good Need to update voice sometime back ground noise comes Thanks,[],[],[]
99_7167_5,feature request,Bugged The last update caused the game to stop working It won't even start now Please fix New update still didn't fix anything ,feature request Bugged The last update caused the game to stop working It won't even start now Please fix New update still didn't fix anything,[],[],[]
99_7168_5,I wish ,It would pull the contacts I have on facebook but not on my phone and put them on my phone ,I wish  It would pull the contacts I have on facebook but not on my phone and put them on my phone,[],[],[]
99_7169_5,I Need Backups or Dropbox Back,I've had this app for about a year I love it but can you bring back backups or dropbox so I can transfer files to my laptop Please do this,I Need Backups or Dropbox Back I've had this app for about a year I love it but can you bring back backups or dropbox so I can transfer files to my laptop Please do this,[],[],[]
99_7170_5,Okay for chains no good otherwise,Great idea for an app and works okay for gas and chain restaurants but that is literally all you will find No grocery stores cafes or anything that is not fast food or large chains No coffee shops other than Starbucks and no foreign foods and definitely nothing remotely healthy Also lacking an option for submissions I was excited at the possibilities for this app but the reality is much more disappointing ,Okay for chains no good otherwise Great idea for an app and works okay for gas and chain restaurants but that is literally all you will find No grocery stores cafes or anything that is not fast food or large chains No coffee shops other than Starbucks and no foreign foods and definitely nothing remotely healthy Also lacking an option for submissions I was excited at the possibilities for this app but the reality is much more disappointing,[],[],[]
99_7171_5,Fantastic UI but missing a few features,Clear has one of the best designed user interfaces I've ever encountered on the iPhone iPad It is the way apps should be So simple and easy I'm giving it 5 stars despite some shortcomings 1 It would be nice to sync with the desktop iCal and between devices 2 It needs Reminders and Alerts and Due Dates etc 3 Some kind of support for longer notes Right now single tapping an item lets you edit the item Maybe double tapping should let you open an item's detail page where you could enter the due date add an alarm or type a longer note 4 Also sharing a list It would be great if my wife and I could add to or just see each other's shopping lists Though now I admit this is feature creep that could detract from Clear's simplicity ,Fantastic UI but missing a few features Clear has one of the best designed user interfaces I've ever encountered on the iPhone iPad It is the way apps should be So simple and easy I'm giving it 5 stars despite some shortcomings 1 It would be nice to sync with the desktop iCal and between devices 2 It needs Reminders and Alerts and Due Dates etc 3 Some kind of support for longer notes Right now single tapping an item lets you edit the item Maybe double tapping should let you open an item's detail page where you could enter the due date add an alarm or type a longer note 4 Also sharing a list It would be great if my wife and I could add to or just see each other's shopping lists Though now I admit this is feature creep that could detract from Clear's simplicity,[],[],[]
99_7172_5,Not bad,I just wish it would notify me if I go below a certain dollar amount,Not bad I just wish it would notify me if I go below a certain dollar amount,[],[],[]
99_7173_5,Oh well ,They should add the function to buy Starbucks gift cards via iTunes store I wonder if they'll add that when iOS6 comes in with passbook ,Oh well  They should add the function to buy Starbucks gift cards via iTunes store I wonder if they'll add that when iOS6 comes in with passbook,[],[],[]
99_7174_5,Please integrate with WW Kitchen,I also like WW Kitchen and often add my own recipes It would be great if the two apps were integrated so if I added a recipe in WW Kitchen I could pull it up in WW Mobile ,Please integrate with WW Kitchen I also like WW Kitchen and often add my own recipes It would be great if the two apps were integrated so if I added a recipe in WW Kitchen I could pull it up in WW Mobile,[],[],[]
99_7175_5,Needs,They should add the photo editting option Then this app would be perfect ,Needs They should add the photo editting option Then this app would be perfect,[],[],[]
99_7176_5,Suggestion for Hold Mail,It seems like it would be a great addition to have the hold mail feature from your website here also Please include this in the next release ,Suggestion for Hold Mail It seems like it would be a great addition to have the hold mail feature from your website here also Please include this in the next release,[],[],[]
99_7177_5,Multitasking ,It's almost 2011 Where is the multitasking ,Multitasking  It's almost 2011 Where is the multitasking,[],[],[]
99_7178_5,GRADES,Requires access to grades and it'll get 5 strs in my book,GRADES Requires access to grades and it'll get 5 strs in my book,[],[],[]
99_7179_5,Convenient App,Great App Useful and easy to use ,Convenient App Great App Useful and easy to use,[],[],[]
99_7180_5,5 6 days please ,3 days won't do I need at least 5 days Seems user friendly and easy to follow Perhaps if it added the ingredients not multiple entries for the some onion per se ,5 6 days please  3 days won't do I need at least 5 days Seems user friendly and easy to follow Perhaps if it added the ingredients not multiple entries for the some onion per se,[],[],[]
99_7181_5,Good but still needs some extra options,It's very convenient to use however not being able to switch between accounts without un linking the phone would be great Also an improvement in the media player would also help,Good but still needs some extra options It's very convenient to use however not being able to switch between accounts without un linking the phone would be great Also an improvement in the media player would also help,[],[],[]
99_7182_5,,One feature they should add is being able to import multiple photos to camera roll then it be better,One feature they should add is being able to import multiple photos to camera roll then it be better,[],[],[]
99_7183_5,Things Dropbox needs,Would be nice to have a grid view of photos other than just the auto upload of camera roll Also would be nice to rename files My last review still not fixed This app doesn't support mobi file uploads Would be nice to save my mobi files,Things Dropbox needs Would be nice to have a grid view of photos other than just the auto upload of camera roll Also would be nice to rename files My last review still not fixed This app doesn't support mobi file uploads Would be nice to save my mobi files,[],[],[]
99_7184_5,Like the new design,Is Dropbox design for iOS 7 but is still the same more or less Air Drop is the only new thing in this update for iPhone I think 4 out of 5 because still can't rename files,Like the new design Is Dropbox design for iOS 7 but is still the same more or less Air Drop is the only new thing in this update for iPhone I think 4 out of 5 because still can't rename files,[],[],[]
99_7185_5,Great,I just wish you could edit your word documents other than that it's great ,Great I just wish you could edit your word documents other than that it's great,[],[],[]
99_7186_5,Very usefull app,Thank's for app but can you add offline mod for exmple i want save one video in my iphone and after that play it with VLC,Very usefull app Thank's for app but can you add offline mod for exmple i want save one video in my iphone and after that play it with VLC,[],[],[]
99_7187_5,Update please,We should be able to do text documents ,Update please We should be able to do text documents,[],[],[]
99_7188_5,Important,If we could create docs inside the app that would be great,Important If we could create docs inside the app that would be great,[],[],[]
99_7189_5,No Gallery,Still no gallery in Camera Upload mode ,No Gallery Still no gallery in Camera Upload mode,[],[],[]
99_7191_5,Few requests,Hey Dropbox team Please add the ability to rename files as well as the ability for gifs to play I know you can do it ,Few requests Hey Dropbox team Please add the ability to rename files as well as the ability for gifs to play I know you can do it,[],[],[]
99_7193_5,Good UI but lacks features,Beautiful app but NEEDS the ability share folders For people on the go we need to be able to email links out to people sending tons of individual links to people is not feasible,Good UI but lacks features Beautiful app but NEEDS the ability share folders For people on the go we need to be able to email links out to people sending tons of individual links to people is not feasible,[],[],[]
99_7194_5,Larger photos,Please include the option to view thumbnail larger while viewing in the photo folder,Larger photos Please include the option to view thumbnail larger while viewing in the photo folder,[],[],[]
99_7195_5,Print,Would love to be able to print right from the app instead of having to go through the browser or open it in another app Otherwise very convenient,Print Would love to be able to print right from the app instead of having to go through the browser or open it in another app Otherwise very convenient,[],[],[]
99_7196_5,Update is a step backwards ,I've been using Dropbox for quite sometime now I have earned a fair amount of space and I love being able to access all my files from my iPhone iPad MacBook and the Internet via anyone else's computer But these last 2 updates have disabled the save to camera roll feature which I use all the time and have come across several times since the new update Please please please add this feature back I know I can just do a screen shot but i prefer the clean cut copy you receive without boarders from saving images to the camera roll ,Update is a step backwards  I've been using Dropbox for quite sometime now I have earned a fair amount of space and I love being able to access all my files from my iPhone iPad MacBook and the Internet via anyone else's computer But these last 2 updates have disabled the save to camera roll feature which I use all the time and have come across several times since the new update Please please please add this feature back I know I can just do a screen shot but i prefer the clean cut copy you receive without boarders from saving images to the camera roll,[],[],[]
99_7197_5,Bookmarks and Highlights,I love this app but I do wish I could highlight words in PDFs and create bookmarks Would this be possible at some piont ,Bookmarks and Highlights I love this app but I do wish I could highlight words in PDFs and create bookmarks Would this be possible at some piont,[],[],[]
99_7198_5,Pretty good app but , Why can't I sign into separate Drop Box accounts ,Pretty good app but   Why can't I sign into separate Drop Box accounts,[],[],[]
99_7199_5,That's Great,You should put the folders first And then the files I would put a folder as favorite thus putting all the files inside this as favorite too,That's Great You should put the folders first And then the files I would put a folder as favorite thus putting all the files inside this as favorite too,[],[],[]
99_7200_5,Love but,Can we get push notifications for other things being shared besides just folders My bf is a photographer he often sticks photos in our shared folder would like a notification when things arrive I do have them turned on but never get them ,Love but Can we get push notifications for other things being shared besides just folders My bf is a photographer he often sticks photos in our shared folder would like a notification when things arrive I do have them turned on but never get them,[],[],[]
99_7201_5,Well thought out and easy to quickly access,The fact that you can search within folders is extremely useful and makes accessing files on the go far more convenient I also think the latest style refresh is a big positive in the right direction I use dropbox on all of my devices I would like to see sorting within the app improved eg by date but it's good otherwise,Well thought out and easy to quickly access The fact that you can search within folders is extremely useful and makes accessing files on the go far more convenient I also think the latest style refresh is a big positive in the right direction I use dropbox on all of my devices I would like to see sorting within the app improved eg by date but it's good otherwise,[],[],[]
99_7202_5,Needs GIF support ,Please add support for animated GIFs ,Needs GIF support  Please add support for animated GIFs,[],[],[]
99_7203_5,Super easy to keep notes organized,I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,Super easy to keep notes organized I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,[],[],[]
99_7204_5,Premium with ads What gives ,I have a premium account and I use Evernote for business and personal items all day long and I am very frustrated about the new advertisement section I've been graced with despite paying not to have advertisements Also there is no logic behind the new tag section I really like the the tag section but I want to organize what pops up there I can't find a master list of reminders in the app or the desktop version Maybe I haven't looked hard enough but this seems to be a gaping oversight A calandra would be nifty as well,Premium with ads What gives  I have a premium account and I use Evernote for business and personal items all day long and I am very frustrated about the new advertisement section I've been graced with despite paying not to have advertisements Also there is no logic behind the new tag section I really like the the tag section but I want to organize what pops up there I can't find a master list of reminders in the app or the desktop version Maybe I haven't looked hard enough but this seems to be a gaping oversight A calandra would be nifty as well,[],[],[]
99_7205_5,Good but could be a lot better,The app present good features but there is a lot of bugs and missing some hotkeys to make the writing easier,Good but could be a lot better The app present good features but there is a lot of bugs and missing some hotkeys to make the writing easier,[],[],[]
99_7206_5,Great product,I love pasting notes to ever note I paste my passwords I paste copies of receipts and anything that I need to locate later and I can easily find it in one location the search option is very handy as well I WISH THE INSTRUCTIONS WERE CLEARER,Great product I love pasting notes to ever note I paste my passwords I paste copies of receipts and anything that I need to locate later and I can easily find it in one location the search option is very handy as well I WISH THE INSTRUCTIONS WERE CLEARER,[],[],[]
99_7207_5,Evernote,This is a very useful and helpful app In my opinion the only thing it's missing is video handling You can add pictures and audio to your notes and I think you should be able to add videos too,Evernote This is a very useful and helpful app In my opinion the only thing it's missing is video handling You can add pictures and audio to your notes and I think you should be able to add videos too,[],[],[]
99_7208_5,Great,Does almost everything except allowing me to make a quick diagram by hand But it does allow me to take a pic and record voice so that helps,Great Does almost everything except allowing me to make a quick diagram by hand But it does allow me to take a pic and record voice so that helps,[],[],[]
99_7209_5,Now my main note program,This has become my main notes program Wish I could do handwriting on it Love how can I can put outlook emails in it Using more than my other note apps in the iPad,Now my main note program This has become my main notes program Wish I could do handwriting on it Love how can I can put outlook emails in it Using more than my other note apps in the iPad,[],[],[]
99_7210_5,Great organizer,This is really a great app an tool to manage multiple projects and scattered notes I just wish that there was a calendar integration and sub folders within stacks Also in Evernote hello there is no categorizing But make no mistake I swear by this program,Great organizer This is really a great app an tool to manage multiple projects and scattered notes I just wish that there was a calendar integration and sub folders within stacks Also in Evernote hello there is no categorizing But make no mistake I swear by this program,[],[],[]
99_7211_5,Amazing ,Thanks Evernote for a great app I use it DAILY to keep my gluten free dairy free recipes organized A tip Please allow me to search ALL my notebooks helpful to locate an ingredient rather than searching within each notebook individually Also I would love to pay a flat fee to be able to access my notes offline Thanks,Amazing  Thanks Evernote for a great app I use it DAILY to keep my gluten free dairy free recipes organized A tip Please allow me to search ALL my notebooks helpful to locate an ingredient rather than searching within each notebook individually Also I would love to pay a flat fee to be able to access my notes offline Thanks,[],[],[]
99_7212_5,Please add scroll bar and useful word search ,I would give this 5 stars if it had these two additional features Ability to use a scroll bar on iPad and iPhone rather than swipe swipe swipe and more swipe to get to the bottom of a note Ability to keyword search AND GO TO THAT KEYWORD like you can on the laptop version Having search feature for a word does me no good if I can't search within the note to find that word Can you do these two things for iOS please ,Please add scroll bar and useful word search  I would give this 5 stars if it had these two additional features Ability to use a scroll bar on iPad and iPhone rather than swipe swipe swipe and more swipe to get to the bottom of a note Ability to keyword search AND GO TO THAT KEYWORD like you can on the laptop version Having search feature for a word does me no good if I can't search within the note to find that word Can you do these two things for iOS please,[],[],[]
99_7213_5,Almost Perfect,Great information is available Wish maps locations of newer hotels were updated more Also would love to have an individual resort map of all the resorts available to view Would be great if age of property and renovation dates were included for hotels too,Almost Perfect Great information is available Wish maps locations of newer hotels were updated more Also would love to have an individual resort map of all the resorts available to view Would be great if age of property and renovation dates were included for hotels too,[],[],[]
99_7214_5,Great App,I tend to provide reviews on the fly and my only wish is that I could edit them through the app I also wished that there was a way to respond to replies One hotel accurately described itself on TripAdvisor but was misleading on its website but I can't point this out,Great App I tend to provide reviews on the fly and my only wish is that I could edit them through the app I also wished that there was a way to respond to replies One hotel accurately described itself on TripAdvisor but was misleading on its website but I can't point this out,[],[],[]
99_7215_5,Great App wsearching for hotels,This app has been very helpful on my honeymoon search It would be nice to be able to enlarge the photos though Other than that it's perfect,Great App wsearching for hotels This app has been very helpful on my honeymoon search It would be nice to be able to enlarge the photos though Other than that it's perfect,[],[],[]
99_7216_5,Needs Offline Functionality,Great app beautiful layout But I wish saved items could be viewed offline ,Needs Offline Functionality Great app beautiful layout But I wish saved items could be viewed offline,[],[],[]
99_7217_5,Why force landscape ,Still landscape only So weird Every other app has the ability to go either direction Too bad,Why force landscape  Still landscape only So weird Every other app has the ability to go either direction Too bad,[],[],[]
99_7218_5,I agree with 4,They need to show B B small inns,I agree with 4 They need to show B B small inns,[],[],[]
99_7219_5,Landscape support please ,Please add landscape support for your fat fingered users ,Landscape support please  Please add landscape support for your fat fingered users,[],[],[]
99_7220_5,feature request,Great application One of the great application for chat Please just increase the upload limit That will be very useful,feature request Great application One of the great application for chat Please just increase the upload limit That will be very useful,[],[],[]
99_7221_5,feature request,Increase participants in a group increase participants in a group Update it,feature request Increase participants in a group increase participants in a group Update it,[],[],[]
99_7222_5,feature request,awesome bt plz increase the size videos that we send,feature request awesome bt plz increase the size videos that we send,[],[],[]
99_7223_5,feature request,No Galaxy Gear support Please create an app for Galaxy Gear I can only read the notifications on my Gear I would love to have an option to reply directly from my Gear Thanks,feature request No Galaxy Gear support Please create an app for Galaxy Gear I can only read the notifications on my Gear I would love to have an option to reply directly from my Gear Thanks,[],[],[]
99_7224_5,feature request,Hope it had whatsApp to sms though ,feature request Hope it had whatsApp to sms though,[],[],[]
99_7225_5,feature request,One thing needed You should be able to have sub boards For example You would have the board Food Then on the board food you could have a sub board for dessert Or healthy Our brunch,feature request One thing needed You should be able to have sub boards For example You would have the board Food Then on the board food you could have a sub board for dessert Or healthy Our brunch,[],[],[]
99_7226_5,feature request,I've been addicted forever The only thing I would change is that over time I want it more organized so I make another board I wish there was a 'move pin' button to place it to another board current technique is having to repin then delete it from the old board,feature request I've been addicted forever The only thing I would change is that over time I want it more organized so I make another board I wish there was a 'move pin' button to place it to another board current technique is having to repin then delete it from the old board,[],[],[]
99_7227_5,feature request,Great Only complaint is being able to change the picture that represents your boards And just a user friendlier way to change settings and customizeadd pictures to your boards,feature request Great Only complaint is being able to change the picture that represents your boards And just a user friendlier way to change settings and customizeadd pictures to your boards,[],[],[]
99_7228_5,feature request,Perfect Vry gud app for editingplz add some more interesting frame ,feature request Perfect Vry gud app for editingplz add some more interesting frame,[],[],[]
99_7229_5,feature request,Wonderful but Could be better if all tools built in and not depending upon the network connection,feature request Wonderful but Could be better if all tools built in and not depending upon the network connection,[],[],[]
99_7231_5,Still cannot change file names,Still no ability to change file names a very basic function Hard to believe after this amount of time Error messages when simply trying to move files No response from dropbox,Still cannot change file names Still no ability to change file names a very basic function Hard to believe after this amount of time Error messages when simply trying to move files No response from dropbox,[],[],[]
99_7232_5, Open In option still missing,I hoped the update would bring back the 'open in' option but it didn't Importing files into other apps is a major pain now Why was this option removed Please bring it back,Open In option still missing I hoped the update would bring back the 'open in' option but it didn't Importing files into other apps is a major pain now Why was this option removed Please bring it back,[],[],[]
99_7233_5,Bad,Very slow uploading and poor background uploading does it really need 3h to upload several megabyte video over 10 Mbit internet ,Bad Very slow uploading and poor background uploading does it really need 3h to upload several megabyte video over 10 Mbit internet,[],[],[]
99_7234_5,Sharing,I can't share folders That was the only reason I made a Dropbox in the first place Ugh,Sharing I can't share folders That was the only reason I made a Dropbox in the first place Ugh,[],[],[]
99_7235_5,Voicememo,How to add voice memo from the iPhone ,Voicememo How to add voice memo from the iPhone,[],[],[]
99_7236_5,Where is the download multiple feature ,This would easily be a 5 star app Best idea ever But it loses 2 stars just because I have to download one photo at a time This is a huge inconvenience,Where is the download multiple feature  This would easily be a 5 star app Best idea ever But it loses 2 stars just because I have to download one photo at a time This is a huge inconvenience,[],[],[]
99_7237_5,Still no folder refresh Pathetic,Even Google Drive can refresh folders Some simple suggestions to increase usability 1 Currently you have to leave the folder and come back in if you wish to refresh that folder Let me refresh my folder with a refresh button so that I can view changes to files in a more streamlined manner If I am constantly compiling a document on my computer and using my iPad to check that it looks okay or if I am constantly editing a photo and want a high quality true color representation then REFRESH 2 Refresh Button 3 Button that Refreshes the Current Folder's contents 4 The air smells a bit Why don't we REFRESH it 5 It is stupidly simple to add a refresh button 6 Mentos The Refresh Button Maker 7 There's space on the top left of the app header to add a refresh button Nothing is there at the moment It's lonely 8 Give me an R Give me an E Give me an F Give me an R Give me an E Give me an S Give me an H What does that spell Easily implementable refresh button with high utility even to people who don't know they need it yet Yaaay ,Still no folder refresh Pathetic Even Google Drive can refresh folders Some simple suggestions to increase usability 1 Currently you have to leave the folder and come back in if you wish to refresh that folder Let me refresh my folder with a refresh button so that I can view changes to files in a more streamlined manner If I am constantly compiling a document on my computer and using my iPad to check that it looks okay or if I am constantly editing a photo and want a high quality true color representation then REFRESH 2 Refresh Button 3 Button that Refreshes the Current Folder's contents 4 The air smells a bit Why don't we REFRESH it 5 It is stupidly simple to add a refresh button 6 Mentos The Refresh Button Maker 7 There's space on the top left of the app header to add a refresh button Nothing is there at the moment It's lonely 8 Give me an R Give me an E Give me an F Give me an R Give me an E Give me an S Give me an H What does that spell Easily implementable refresh button with high utility even to people who don't know they need it yet Yaaay,[],[],[]
99_7238_5,PDF viewer is buggier than ever,This update would be a step up if you could actually see PDF's with it,PDF viewer is buggier than ever This update would be a step up if you could actually see PDF's with it,[],[],[]
99_7239_5,Dropbox desktop GREAT Device App NOT,When I put things into my dropbox folder on my desktop I can find files by date modified by name etc The app has an incomprehensible and un modifyable sorting function It's almost impossible to find files within the app Once you find them on your phone I believe you can 'favorite' them But the challenge is to find them,Dropbox desktop GREAT Device App NOT When I put things into my dropbox folder on my desktop I can find files by date modified by name etc The app has an incomprehensible and un modifyable sorting function It's almost impossible to find files within the app Once you find them on your phone I believe you can 'favorite' them But the challenge is to find them,[],[],[]
99_7240_5,Sync fail,Was good until the cent updates Now my notes vanish randomly and I keep getting a sync error This app needs added features too,Sync fail Was good until the cent updates Now my notes vanish randomly and I keep getting a sync error This app needs added features too,[],[],[]
99_7241_5,Useful app some bugs,Some places that had menus on the old version are missing them on the new one Other than that the app is extremely helpful and easy to use Much improved navigation,Useful app some bugs Some places that had menus on the old version are missing them on the new one Other than that the app is extremely helpful and easy to use Much improved navigation,[],[],[]
99_7242_5,Not feeling the update,The new update loads slower closes out on me when i press BACK from viewing photos this update has glitches I don't like the search method and I wish you guys would make it easier to find RESORTS hotels similar to the ones you previously looked at like if I viewed a few months ago a 5 star resort with a lazy river it show me similar resorts I would like to stay at in another place state country ,Not feeling the update The new update loads slower closes out on me when i press BACK from viewing photos this update has glitches I don't like the search method and I wish you guys would make it easier to find RESORTS hotels similar to the ones you previously looked at like if I viewed a few months ago a 5 star resort with a lazy river it show me similar resorts I would like to stay at in another place state country,[],[],[]
99_7243_5,FILTERING A HOTEL SEARCHA FLAW,It is impossible to refine a hotel search for specific criteria beyond location price and quality Those are well done and quality reviews and coverage are the reasons we use TA Especially during peak seasonal flows many of us travel with pets We have a terrible time finding clean reliable hotels Most sites for pet travel are woefully inadequate How hard would it be to include this as an additional search filter That would bring in helpful reviews that would not only enhance the site experience but also improve the field,FILTERING A HOTEL SEARCHA FLAW It is impossible to refine a hotel search for specific criteria beyond location price and quality Those are well done and quality reviews and coverage are the reasons we use TA Especially during peak seasonal flows many of us travel with pets We have a terrible time finding clean reliable hotels Most sites for pet travel are woefully inadequate How hard would it be to include this as an additional search filter That would bring in helpful reviews that would not only enhance the site experience but also improve the field,[],[],[]
99_7244_5,feature request,Useful improved Happy with the progress on this app but there are many updates that seem to make no change Can't see the names of many boards there needs to be a wrapped text function on board names so long board names can be seen Indexing is very slow too many of my pins take weeks to come up in search,feature request Useful improved Happy with the progress on this app but there are many updates that seem to make no change Can't see the names of many boards there needs to be a wrapped text function on board names so long board names can be seen Indexing is very slow too many of my pins take weeks to come up in search,[],[],[]
99_7245_5,feature request,Video playback sucks This is a wonderful app minus the videos To play one it takes you to an internet browser then to youtube Please allow for in app playback to bypass all the nonsense,feature request Video playback sucks This is a wonderful app minus the videos To play one it takes you to an internet browser then to youtube Please allow for in app playback to bypass all the nonsense,[],[],[]
