WebAppID,CategoryID,Subject,MainText,Rating,Remarks
99,4,rating,Love it! just bought a house I use this app for everything!	Its addictive!,5,M_2292 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Its awesome	Its youre working,5,M_2293 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"If you can't beat them, join them	Great place to find interesting images and to lose a few hours a day",4,M_2294 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Wonderful App	Galaxy Note 3 user What a wonderful app My favorite by far Especially for single full time dad's that need ideas and projects to help keep my son and i busy,5,M_2295 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Valuable and fun!	I learn so much, have fun and it is totally addicting!",5,M_2296 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great place!	There are so many varieties of options to go through on this site  Nice to have access to all of it,5,M_2297 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"love it!!	super convenient having all of my recipes, tips, crafts & diy at my fingertips!!",5,M_2298 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love this app	It's quick, when i pin something it goes up immediately Can't live with out it",5,M_2299 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Good ideas and you can find whatever u need for any occasion,5,M_2300 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Addicted at times	Love it!,5,M_2301 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!	Great! Thanks,5,M_2302 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Best App Ever!	Inspiration and ideas from around the globe,5,M_2303 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awsome	Awsome,5,M_2304 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Keep up the good work,4,M_2305 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Perfect	I love pinterest  Pinterest helped me plan for my wedding!,5,M_2306 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love it	Easy to use,5,M_2307 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,V good	V good,4,M_2308 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I  m  really eexcited	Can't wait to see what you have,3,M_2309 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Just great!	Full of interesting and funny things!!,4,M_2310 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,YES	Best app since sliced bread,5,M_2311 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,5star	Love App,5,M_2312 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Such a useful invention!	Great fun to use with so many things to discover,5,M_2313 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Nice app	Raw,5,M_2314 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love this app!	I use pinterest as my virtual closet XoxO,4,M_2315 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Love pinterest!!!!,5,M_2316 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!	I use this app constantly,5,M_2317 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great Ap !	Love this Ap it works great and I get all kinds of wonderful ideas from amazing People,4,M_2318 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing app!!! Love it D	Fully like an online scrap board Awesome idea ),5,M_2319 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great!!!	Totally awesome!!! I am a pinterest addict sooo this is definitely a fantastic app!! ),5,M_2320 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	I am addicted -) -) -) -) -),5,M_2321 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,So many ideas!	A network of inspiration!,5,M_2322 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Excellent for keeping visual ideas	I really use this to keep recipes,  and fashion ideas, but overall great app",5,M_2323 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Used to be great	Now I cannot see anything from the people or boards I'm following Pretty frustrating,2,M_2324 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Really fun	A few small glitches when loading some pins but other than that no problems HTC 4G android    Update I'm using a Samsung galaxy S4 now and pinterest is still great  I wish I could make more adjustments from my phone , but I still have to use the regular laptop to change pin cover photos and to  rearrange boards",4,M_2325 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	I'm addicted to diy,5,M_2326 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent	Love it!,5,M_2327 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love Pinterest	One of my favorite social media channels, and this app lets me have most of it's functions, but I've been getting lags and errors lately Plus, can you add the function, like Twitter, to switch between accounts? Cheers!",4,M_2328 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I'm addicted to this app! Love it!	Getting this app is my best decision ever! It's great!,5,M_2329 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Nice app	Anything your looking 4 is here,5,M_2330 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,In love	Love to pin,5,M_2331 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Yay! It's like having a little scrapbook in your pocket	So much fun!,5,M_2332 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Absolutely addictive!!!!!!!	Amazing app don't know what I'd do without it now,5,M_2333 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Lovely app	I love this app U can find anything,5,M_2334 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"&lt3 &lt3 &lt3	love, Love, LOVE!!!",5,M_2335 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love it	Great app, but a lot of repeated items",4,M_2336 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love all the great things I find and the ease of pinning them	-),5,M_2337 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Pinerest app	I hope this works,5,M_2338 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Pinterest rocks	A great place to chill!!! I just love it ),5,M_2339 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Eh	It stops suddenly, kicks me out And I have to load it because its the ONLY way I can use it on my phones browser which isn't the mobile site anymore All tiny like the app Not as appealing as it was when it started out",2,M_2340 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Great	This so is awesome, great app that lets you share ideas and things you like",5,M_2341 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Some technical issues still need resolving	Otherwise it's 1010,4,M_2342 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Julie Robin	Life changer,5,M_2343 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"all in one spot	From hair styles, to do-it-yourself ideas, fashion ideas to quotes It's all in one spot! It's wonderful!",4,M_2344 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I'm back!	Pinning -),5,M_2345 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	One off my favorites go here all the time Great ideas for everything,5,M_2346 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Happy Girl	At last Been waiting for this app And now i have it i am very pleased Much easier to navigate,5,M_2347 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!	),5,M_2348 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love it!	Im obsessed with this app, i go on it everydaythere are so many ideas on a budget & things to keep me busy",5,M_2349 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	It's such a wonderful site I can find anything I want Love that it's so much easier to use on my phone now also,5,M_2350 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great	Luv it App works excellent No issues at all,5,M_2351 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"PINTEREST	I have an addiction for this App This is the BEST Thank you so much, for this wonderful Application For smartphone works wonderful  I have no problems whatsoever  Keep up the good work guys",5,M_2352 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Pinterest	Luv this app This app is one of my favorite apps,5,M_2353 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Love it,5,M_2354 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Very addicting you can get lost for houra!!!,5,M_2355 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love love love this app	Thanks,5,M_2356 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Perfect &lt3	I love this app so much so simple to use I adore it &lt3,5,M_2357 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"I am a little bit in love with pinterest!	very addictive, a little slow though!",5,M_2358 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Addictive!	I have to watch when I go on this as I can not get off!,5,M_2359 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Gr8!!!!	Gr8!!!!!,5,M_2360 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Stacey	Thanks you are awesome,5,M_2361 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	This is a great app and i,5,M_2362 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,5*****	EXCELLENTE,5,M_2363 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Cannot stahp	I never leave this site Ever,5,M_2364 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it Addictive and useful	Just not enough hours in the day!,5,M_2365 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Pretty awesome	Liked everything about it Wish there was a way to save some of the photos though,5,M_2366 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	Good,5,M_2367 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Perfect and so easy to use,5,M_2368 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love this app!	Super simple layout and easy to use on mobile device  Happy with the updates especially the quick pin and like capability!,5,M_2369 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome	Love it for my kitchen and  garden,5,M_2370 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Wonderful App	Very addictive, and a lot of fun  Get to share some really cool pictures, ideas, jokes and recipes",5,M_2371 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great ideas	One of my fav apps,5,M_2372 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Stella	Love it So addictive,5,M_2373 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Loved it	I loved it, but it took up way to much space",5,M_2374 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Very easy to use and very helpful	So cool,5,M_2375 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love to Pin it!	I love pintrest Super fun ideas and the app works great most if the time Sometimes it spools but not very often,4,M_2376 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!,5,M_2377 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,),5,M_2378 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love pinning	Very good app,5,M_2379 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Gud	It helps to bring out creativity within us),5,M_2380 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great tool!!!	I use this to organize my life,5,M_2381 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love pinterest App is okay,4,M_2382 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love pinterest	Love it, only downside is the quality of the pictures are a lot lower on the app than the website when used on computers",4,M_2383 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,The best site ever,5,M_2384 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Addicted,5,M_2385 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love pinterest, I'm addicted! !",5,M_2386 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great app!,5,M_2387 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazed,5,M_2388 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great app!	I am so addicted to pinning on my 20+ boards,5,M_2389 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing	Love it,5,M_2390 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Best app ever	Love it,5,M_2391 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good application	Thank you,5,M_2392 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,So helpful	Love love it ),5,M_2393 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!!!,5,M_2394 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Abdolutely love,5,M_2395 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Niceapp	Pin pin pin,5,M_2396 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love this app and could not live without it,5,M_2397 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	I love everything about the pinterest app The only thing it's missing is being able to change the cover photos on the boards,4,M_2398 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Awesome!	Love it from the gate If you're thinking rather you should or not - Just do it! You shall not be disappointed Big Brian - Clearwater,  FL",5,M_2399 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it,5,M_2400 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Great sharing	Love to be able to search and find exactly what I want! Also makes preparing a menu easier! It's awesome to have exactly what I have pinned all organized, just for me!",5,M_2401 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love it!,5,M_2402 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	Easy to use,5,M_2403 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Awesome!	Love this app! Some of the updates are annoying, but it's still great",4,M_2404 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Jfk702	Great apps to share thought and pic,5,M_2405 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,One of my favourite if not the favourite social networking sites	Use it every day to find and store lots of interesting and lovely things,5,M_2406 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesomeness	GR8 APP!!!!,5,M_2407 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Very cool	Very awesome I can look how to do my hair and painting nails u should all get this app,5,M_2408 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it ),5,M_2409 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Addicted!	Excellent place for a little bit of everything!,5,M_2410 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome,5,M_2411 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Inspirational,5,M_2412 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing!!!	I love this app!!!!!!!! I'm addicted!!!! Its so fun! There's nothing I would change),5,M_2413 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,LOVE IT!! D,5,M_2414 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,So addictive!	Love love love!!,5,M_2415 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Addict	I get on pinterest and suddenly an hour has disappeared,5,M_2416 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love!	Love it!,5,M_2417 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent App!!	Love this app!,5,M_2418 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Awesome	I love pinterest its a place where I can keep all the things I like and are interested in, in one place",5,M_2419 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love this app anything u want to see or learn is right here Love the people who post,4,M_2420 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love the info, pics, and people	Love it",4,M_2421 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!	Great app,5,M_2422 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!	I really enjoy spending some time with pinterest!  I have learned a lot  The site gets my creative juices flowing,4,M_2423 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great	Great ideas for all kinds of things Check it everyday for  new things I wanna make,5,M_2424 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Still great as always	Love it,5,M_2425 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love this app!	Sometimes I get lost with time because it is so addicting It is so fun to look at everything and pin your likes or needs to your own boards I also use a lot of the ideas I get from Pinterest in my classroom, and I have used DIY ideas for my home!",5,M_2426 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love this app just wish it was available for every site i visited	Would recommend,4,M_2427 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing	Highly addictive!,5,M_2428 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great	Love it!!! Addicting to,5,M_2429 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome!	I love this app so much! I do wish I could change my board cover and have more categories like on the website,5,M_2430 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love	My favorite app,5,M_2431 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,The best!	Love this app has everything you need,5,M_2432 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love this app There is so much to see and learn on this app that I just can't get enough of it I could spend hours each day,5,M_2433 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great	LOVE LOVE Pinterest,5,M_2434 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,This app sucks,1,M_2435 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing!	The best app I have!,5,M_2436 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love this app,5,M_2437 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love this app!	?? easy to use!! ??,5,M_2438 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I'd rather be Pinning!	It has taken me from that looks coolto LOOK WHAT I MADE!,5,M_2439 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,No bugs,5,M_2440 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it it keeps me busy	,5,M_2441 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Best app ever	Use it every day all the time !,5,M_2442 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Brilliant!,5,M_2443 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Pinterest	Love This,5,M_2444 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Hai	Gold,5,M_2445 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love, love, love Pinterest!",5,M_2446 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome	Yes,5,M_2447 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Love it,5,M_2448 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love LOVE this app	I could spend hours on this app ?,5,M_2449 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	Works great Havent had and problems,5,M_2450 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great app!!!!	I love being able to use Pinterest on the go,5,M_2451 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Super like!	Luuuuuuuurrrrrve it!!!,5,M_2452 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love!,5,M_2453 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Pin-head	I'm a pinterest addict and this fills my addiction on the go!,5,M_2454 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Pintrest	I love tuis app it gives me ideas i would totaly recomend this app,3,M_2455 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great for creatives and multitaskers	So many ideas not enough time,5,M_2456 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome,5,M_2457 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,My favorite app!,5,M_2458 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love love love this app!!!,5,M_2459 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Very good	Getting better with each update,4,M_2460 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it,5,M_2461 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,i love this app	everything you want to see is here,5,M_2462 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Best app	Cute ideas forever!,5,M_2463 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Does what it says it does	No complaints here,5,M_2464 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!	So many wonderful ideas!,5,M_2465 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Love it,5,M_2466 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!	Totally addicted! ),5,M_2467 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love,4,M_2468 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I like it,4,M_2469 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Ideas for everything	This app is great for artistic projects and other creative tasks,5,M_2470 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome app	Awesome app  I teach and use it for work to find anchor charts and more ,5,M_2471 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great app	I really love this app Very entertaining and educational,5,M_2472 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!,5,M_2473 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Fabulous )	I love having this app! It always loads quickly and runs great,5,M_2474 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love this,5,M_2475 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,?	Love it,4,M_2476 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!!!,5,M_2477 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it,5,M_2478 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love the pinterest app I'm still learning the functions but pleased overall!	Great app,4,M_2479 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Nicee	Really nice application!!! I love to use it!,5,M_2480 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great app!!	This is the best Everything works really great!! I highly recommend this app!!,5,M_2481 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	Amazing app for amazing website Good job!,5,M_2482 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love it!	Such inspiration!  Pinterest is highly addictive and dont know that I could survive without it now jk of course  But seriously,  very great app Lots of USEFUL information and creative ideas! And to boot its a free app to enjoy endlessly! No tech problems Just superb through and through!",5,M_2483 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it,4,M_2484 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Endless entertainment,5,M_2485 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I honestly love everything about this )	Im very glad it allows me to basically look up how to do pretty much everything It comes in handy!,5,M_2486 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!	So addicting!,5,M_2487 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent!!!!	Love Love Love!!!! I have so many new recipes and design ideas Its so fun to see what friends like and pin also,5,M_2488 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I actually like the app better than the online site,5,M_2489 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Addicted !	Simply can't stop browsing through before I wind my day !,5,M_2490 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great	Very Nice AppsLove it,5,M_2491 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Great, especially when you are stuck in a boring meeting",5,M_2492 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love It!,5,M_2493 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Lovely	Funnest and most helpful app ever!,5,M_2494 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it MAKES MY DAY with all the love??,5,M_2495 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Excellent site	You can't go wrong here! However, don't join if you don't have a few hours each day to kill Highly addictive!",5,M_2496 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,My favorite app!,5,M_2497 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Matters of Interest	Simple to use Easy setup,5,M_2498 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Galaxy tab 3	Love pinterest, app works well, have it both on phone and tab",5,M_2499 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,AWESOME!!!,5,M_2500 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Cool,5,M_2501 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Love it	I'm addicted Plus, everything I asked to fix has been fixed, so thanks for listening to us and making your updates worth it!",5,M_2502 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,GREAT APP	Love this app,5,M_2503 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Informative!	Very Enjoyable!!!,5,M_2504 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!!!!	Awesome app,5,M_2505 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!,5,M_2506 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love this app,4,M_2507 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Everything	anything and everything, enough said (",5,M_2508 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,AWESOME	Never thought I'd be addicted to pinterest,5,M_2509 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent,5,M_2510 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent	Very useful,5,M_2511 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love it,5,M_2512 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Lovelovelove obsessed ?,5,M_2513 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome app!!	Everyone should use this app!,5,M_2514 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it!,4,M_2515 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great ap,5,M_2516 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome	Awesome thanks,5,M_2517 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,The Best,5,M_2518 AppID: Not stated Src: RE2014_app_and_play_store_apps
