99_5506_4,ITranslator 1 0,Itranslater 1 0 is a good app but sometimes it dose't work out as you plan it to that is why I only rate it 4 stars rather than 5
99_5507_4,NCLEX,Very helpful 
99_5508_4,Very effective tool,Great 
99_5509_4,Good,Best app I ever had
99_5510_4,Amazing ,I absolutely love this app 
99_5511_4,Love it ,So fun Once I got the hang of tweaking the disease I had a great time playing 
99_5512_4,Great app but ,It needs a few things like some more cheats and another game mode Zombies or instead just call it walking dead syndrome superb app though
99_5513_4,Great game,5 stars 
99_5514_4,Outstanding ,Best game on the i phone 
99_5515_4,I love it,Its so funny i love this
99_5516_4,Great fun,This app is great Presents challenges for all ages Quick yet stimulating Only wish there was another level to play cuz its super addictive 
99_5517_4,Awesome,Many options easy to use show it off on instagram and Facebook 
99_5518_4,RN,Good reference for a quick review Doesn't take away from the manuel but excellent resource for refreshing our minds on ACLS 
99_5519_4,SongPop,Amazing game It's so much fun and I'm totally addicted Highly recommend it for everyone 
99_5520_4,Thecentralscrutinizer,Daddy like 
99_5521_4,Well ,I love this app Its so easy to learn how to use it and its very easy to understand The only thing I don't like is that if you choose the option to show what the temp feels like you can't see what the temp actually is I would love to be able to see both at the same time 
99_5522_4,Buy it It works ,I've used this app for three seasons This is the first year that NFL owns it I've drafted 8 teams over those years with this app Very user friendly 
99_5523_4,Perfect ,Takes a minute to get use to it But with a snake draft It is the perfect app Loved it and was happy with my picks Didn't have to turn pages on a magazine to find my next pick 
99_5524_4,Great app,Cant go wrong
99_5525_4,I love this app ,Very fun Love it 
99_5526_4,good,nice app beautiful
99_5527_4,Best available,But i wish u could use it offline
99_5528_4,Great app,Best
99_5529_4,pow,amazing if only some was free
99_5530_4,Love,We always use this app as we are always looking for great places to eat We don't cook a lot so we look for variety in the places we try This app never disappoints 
99_5531_4,Urban Spoon rocks ,I fell in love with this app in 2009 when I was in San Fran for the first time With this app we found a wonderful restaurant right around the corner and wouldn't have known to go there otherwise I generally don't eat anywhere less than 80 Good job team very useful info 
99_5532_4,Great App,Very useful no complaints 
99_5533_4,Miller,This app is very helpful in my line of business 
99_5534_4,Great app,Great app Use it all the time 
99_5535_4,Alright,It is alright 
99_5536_4,Yelp ,I use my Yelp app daily and frequently for everything Love it Only gave 4 stars because of the loss in functionality Why can't I publish reviews with app why don't we earn open table points using app 
99_5537_4,Translator,Lots of fun Great learning tool m
99_5538_4,Shawn's I phone,Very easy to use 
99_5539_4,Amazing app Love it ,Best app 
99_5540_4,Good app,Very detailed gps even tracks laps at my local park
99_5541_4,Don't know,I can't find the clipboard once I save a word to it If anyone knows how to find saved words let me know through the review Otherwise great app 
99_5542_4,Argggg ,It was my best dictionary resource for 4 months until it started crashing and freezing and ARRRRRRRGGG 
99_5543_4,Excellent,Great app I use it over and over again 
99_5544_4,Awesome,It would be even better if you could drive an airplane 
99_5545_4,Omg,Best app ever
99_5546_4,Using for years,Love this site it nails every question I have ever asked very helpful and resourceful once I found i could download this app for my phone it made it so much more convienant for us my family goes by it and we love it 
99_5547_4,Incredibly helpful ,This app is so fantastic I actually find it even better than the website It is easy to navigate easy to modify reservations There is an option to add it to your calendar and it puts all the information right in your phone calendar You can invite your co diners easily through the app it creates an email for you A great part is that you can filter your search by 1000 point tables only by neighborhoods within a city by distance to you and so much more I use this app on a regular basis so much that I'll make a reservation we just decided to go to so that it's easier when we get there It's such a great app and business that I always wonder why some restaurants don't have it 
99_5548_4,Great easy to use app,Love this app use it all the time Never a problem or any difficulties 
99_5549_4,Amazing,We use open table all the time Love this app 
99_5550_4,Luv it ,This app is the best so helpful
99_5551_4,Must have,Great app definitely very useful 
99_5552_4,Great perfect,Great perfect love it
99_5553_4,Lots of detail,Lots of measurements and long term forecasts 
99_5554_4,Fantastic ,Mint is a great way to get control of your finances It really helps you reign in your spending and makes you aware of what you spend your money on I love the trending charts 
99_5555_4,Waste of memory space,Worst app in the world Same news stories from a week ago used to be great but some GENIUS decided to update it FAIL no point in having it now Just takes up space and memory 
99_5556_4,Love it,Makes reading even more fun when you get rewards Love the convenience of downloading a book and being able to read on my phone iPad and computer Extra bonus it's free 
99_5557_4,Yay,Free books Love it
99_5558_4,Great ,Syncing is a bit tricky at first but otherwise wonderful Reading interface is fab 
99_5559_4,Thanks for the universal app,I remember when this app was totally worthless exactly a year ago when it did not work at all but now this is a huge comeback for ustream being able to have a native iPad app is great I was getting tired of having to go the website directly Have no problems so far good job 
99_5560_4,Rate app,Seems cool
99_5561_4,AWSOME,AWSOME cool
99_5562_4,Sk0 t,Incredible 
99_5563_4,pretty good,this is a pretty good app great to be free it is super slow on load time that needs to be fixed also change the default time it's so annoying because sometimes I forget to change it and dont see all my hw also push notofications would be wonderful other than that it's great I'm a sophomore math major taking 20 hours and this app helped me stay on top of things 
99_5564_4,Update,After the last update I'm VERY happy with the new features thanks 
99_5565_4,,good 
99_5566_4,Great site ,Love this site So much info at your fingertips Watched a video on a procedure prior to surgery and it was comforting Thanks 
99_5567_4,Go to,Quick easy booking and best prices 
99_5568_4,I use it all the time ,As an author I definitely nee something like this on the go It's nice not having to wait until I get home to type the next chapter of my book and I don't have to carry around my binder full of notebook paper This is amazing ad extremely convenient 
99_5569_4,LOVE,Defiantly my most used app I stay on it constantly 
99_5570_4,Amazing Awesome ,U can read books and u don't even need wifi I luv it U can also post books that u wrote your self
99_5571_4,bill,cannot pay my Directv bill bah humbug 
99_5572_4,Close to perfect ,A great app at hands reach The pronunciation button is a useful tool when unsure of the proper pronunciation of a word Also multiple definitions are given to insure you are using the word in its true context 
99_5573_4,Great,This is da best app eva
99_5574_4,Wonderful reader ,By the end of the story I wanted to meet the reader Why a great app 
99_5575_4,Wonderful,This app is great for road trips The kids can listen to their music and I can put on headphones and listen to my books 
99_5576_4,USAA Rocks ,I LOVE this app super easy interface and I use it ALL the time 
99_5577_4,Its a lot better now ,I didnt really like the first one but i looooovvvveee the updated one cause you can rotate the text box and the stencils are really good You have to get this app 
99_5578_4,Awasome,I think it is a great app
99_5579_4,Ayomide,It's the best
99_5580_4,Great for travel,Helps me lots when I'm on the road a spending nights away from home Helps me get stay sleeping 
99_5581_4,MSNBC,Great app No bugs Thoughtful provoking news 
99_5582_4,1 Pager simple straightforward,Thanks for the thought effort that went into creating this app Very handy for those of us that love the outdoors natures transitions 
99_5583_4,Great App,I think it is very helpful to me being a first semester nursing student I believe it will help me in level two with applying knowledge to diseases 
99_5584_4,M D ,As a retired M D I was looking for a concise yet easily activated program which gave me good access to a complete illness entity from dx to rx The treatment medications have changed or have been forgotten and the ease of reference is remarkable Thanks JLA Wis 
99_5585_4,Great Worked well ,Loved it 
99_5586_4,Works well,Easy to use I wished it was able to determine what hole you were on 
99_5587_4,Great app,Very easy to use
99_5588_4,Better than the others,I recently used this app during Hurricane Isaac This app refreshed faster and was much more reliable than the other two with the big websites Get it You may need it when it counts I did 
99_5589_4,Use it often ,Travel all d Eastern us and use this frequently to stay abreast of weather conditions
99_5590_4,Thank you,I've used several flashcard aps in the past and this is by far the best 
99_5591_4,LOVE IT ,Good job 
99_5592_4,Well ok,This app is good but very confusing and hard to navigate at first The review sheet doesn't make any sense but good app overall
99_5593_4,Commuter,Very nice Better if map would center on my location automatically when I trim app on 
99_5594_4,Works as advertised,Accurate and easy to use I highly recommend it 
99_5595_4,Getting paid sooner,I love this app No more waiting for checks in the mail I can take credit cards immediately Good pricing too
99_5596_4,,This app is cool for DA 46 hours den yhu need to pay money make it free ill share ya on fb twitter yhu guys can be da number 1 APP plzzz
99_5597_4,Great ,At first I thought it wouldn't work but after using it I have realized that it does work 
99_5598_4,Great app,My favorite app It really works You must try it 
99_5599_4,Great app,Loved it
99_5600_4,Relaxation,Very relaxing voice I love it 
99_5601_4,Thank you,Helps me relax and shake off stress
99_5602_4,It's iight ,Coooool
99_5603_4,Yay,Good app
99_5604_4,I love this,I've never had a problem with this app It works fine and I haven't had it glitch or freeze on me I really like it I do wish i could search more recipes from the app I've been having to go to the website to get more recipes which isn't a problem but it also isn't as convenient as accessing them from the app 
99_5605_4,Architect and mother,I love my CNN Use it every day to access info Very ingenious design User friendly This is a bit of brilliance in my opinion 
99_5606_4,Amazing App ,that's all amazing awesome pretty cool love it 
99_5607_4,Love it ,Always get great comments about my photo editing Thanks so much 
99_5608_4,Reviews,This is such an awesome app to use if you want to communicate in a fun way I recommend this app to you 
99_5609_4,Good times ,Funny and informative 
99_5610_4,Easy App,Great for uploading receipts on the go Easier than reconciling on the computer 
99_5611_4,Great app,Good app when it comes to travel However more photos would really help in the future 
99_5612_4,Thank you Discover ,This is so convenient 
99_5613_4,Incredible on every level ,I sat down and worked out the equiv IQ for each category based on the data given and Average professional college IQ used for this program 119 985 120 It would be really nice to get an integrated IQ Equiv feature that showed us this information like the excel calculator I made for myself Keep up the great work 
99_5614_4,Awesome ,The app is great Whoever created the app for the post office did a wonderful job 
99_5615_4,Nice ,This App works well and has helpful traffic information 
99_5616_4,Finding my way,Still old school and use a map and compass I do like to use this app when I have gone hiking in the mountains So far it has done what I wanted and finding more applications with the app that I like 
99_5617_4,Compass,Very good 
99_5618_4,Fabulous ,Love this app Very accurate Quick response 
99_5619_4,Nice app,Cool tool Works fast Smooth Boring backgrounds And it would be mice to be able to it the compass rose for a better look But all in all very nice app Thanks 
99_5620_4,Superb ,Great way to save Thank u
99_5621_4,Great app,Great app Wish the instant deals were more varied but otherwise great deals to be had 
99_5622_4,Just plain good,Simply put Just plain good 
99_5623_4,Awesome ,Would totally give 5 stars if u didn't have to use the app by itself send from there Would be nice to be able to choose app from inside text message or email Can u work on that 
99_5624_4,Feature Request,First of all both Dragon Dictation and Dragon Search are amazing and I'm using the slow 3G They're beyond amazing on my wife's iPhone 4 As a heavy user of Dragon Dictation it would be very useful to be able to clear the screen and start new perhaps by shaking the iPhone Sometimes it's easier to start over rather than edit out one word 
99_5625_4,Awesome,Keep the news and updates coming
99_5626_4,It works,Very cool app it does what it saids
99_5627_4,Great app ,Love being able to work on my phone or laptop My family tree is always up to date 
99_5628_4,Great app,Using for a few days now Easy to navigate and understand Love it Hope it stays free 
99_5629_4,Addictive,This app is great but don't start with it unless you have plenty of time it is addictive 
99_5630_4,Best app for comicbook lovers,Great app huge selection of titles and great free section with plenty of releases semi monthly monthly Only problem is the viewer occaisonally hangs up but not often and restarting the app usually remedies this Overall one of the best apps in the entire app store 
99_5631_4,Awesome,Best App Ever Made 
99_5632_4,Dope AF,Always a big help love your video of the venese beach wax king selection
99_5633_4,Best,Love this app 
99_5634_4,Awesome App,Love this App Gives you locations and deals and everything you need Definitely amazing 
99_5635_4,Muy buena ,Excelente aplicacion 
99_5636_4,Apps,Stupid app
99_5637_4,Nice app ,The concept is very interesting For the most part it's very accurate at recognizing your hand written numbers and operators entered for calculation I would definitely recommend it 
99_5638_4,Groupon,LOVE IT From excursion with the kids to experiencing new eateries I've save a lot of money I try and take advantage of the huge savings on massages and good It's AWESOME 
99_5639_4,Groupon,This is huge
99_5640_4,LuV iT ,Helps with the hard to find SoNGs 
99_5641_4,Almost deleted,So glad I open it b4 I did 
99_5642_4,Tickled Pink,This is one of my very FAVORITE apps I tell everyone I know about it If you are a music lover you'll love it I really like that it even gives the lyrics to the song shows other songs music by the same musician s Our children love it too It's great Thank you
99_5643_4,Fantastic ,Just great I like Shazam too but don't always want my friends to know the cheesy songs I'm looking up I choose this one 
99_5644_4,Love this app ,I love this app 
99_5645_4,Great App,This app works very well 
99_5646_4,HWHBYSI On TV,Great App 
99_5647_4,Awesome app,Great UI that aggregates so much information into one place great app Super intuitive to use 
99_5648_4,Fantastic,I would of given it a 5 if I could pin on Pinterest from it 
99_5649_4,Awesome ,This is so amazing awesome it's everything to me 
99_5650_4,I LOVE THIS APP ,This is one of my favorite apps I was abandoned by my dad with a dead mom and got caught stealing from a bread shop got sent to Australia learned to cook and sew then married a builder You NEED to get this app 
99_5651_4,Great,Audiobooks and e books from the library this app is wonderful 
99_5652_4,Like it,It's amazing app 
99_5653_4,Very good,These program it's very good one
99_5654_4,Good app,Love it 
99_5655_4,Nook Review,Live my Nook It's the best 
99_5656_4,ms,Best reading app by far Love the NOOK reading app on my iPad Thanks for a great reading app 
99_5657_4,Apple app storw,A 
99_5658_4,So Awesome,This app works like a charm Don't have to spend the extra time finding an available associate 
99_5659_4,No HD version ,Had it on my iTouch and it was great Got it on my iPad Not so great What the heck apple I don't want to look at pixelated stuff in your store Would be convenient to have an update 
99_5660_4,Great app very friendly layout on the iPhone,Please read the instructions to make sure your school is on the list for this app It seems like everyone who marked this app poorly because they couldn't log in didn't bother to read the instructions It clearly states your school's system must be enabled for this app to work 
99_5661_4,oh yeah ,Family Guy AND South Park I'm lovin this app 
99_5662_4,Please make speaker button more accessible ,Great app Just need a more accessible speaker button 
99_5663_4,Great app ,It's like a mix of texting and talking but better I love it 
99_5664_4,La Laa Laa Love iit ' ,Easy way to get in contact with people
99_5665_4,Everyday use ,A must have best in it's class if it had real peers 
99_5666_4,Very satisfied with this app ,Worth it 
99_5667_4,This app is awesome ,I don't lie 
99_5668_4,Great listens,I love having my books with my everywhere I go 
99_5669_4,Thanks Handy peace of mind,I was on plaquenil for years and check my color perception regularly This is appreciated 
99_5670_4,Cool,I think it's cool
99_5671_4,Lame,Deleted in less than 5 minutes
99_5672_4,The Brightest Flashlight,Awesome I give this app a 10 I use this flashlight all the time It has helped me even during the day trying to find things in the darkest places100 totally wonderful
99_5673_4,Me,Love this saves me from having to turn on light using settings I use it all the time 
99_5674_4,Help,Ok I really like this app I just cant find where all of the ringtones are saved to
99_5675_4,Make my life soooooooo easy ,Must have 
99_5676_4,Best app,The first and best app for parking rates at any place What a life saver The most useful app 
99_5677_4,Vevo,Its great But can u put some robert downey jr music Pleaseee 
99_5678_4,Easy to use,It's good and easy to use 
99_5679_4,Great stuff ,Couldn't be better really with options to copy results and also send via text email would like to see an option for viewing results full screen sometimes the end gets cut off but it still copies pastes all of it so it's cool 
99_5680_4,Great ,I love these quotes Only wish the quotes could appear in my notifications area I'd pay for a full version 
99_5681_4,U CAN MAKE TRADES,EVERYONE FIRST OF ALL GET THIS APP IF U HAVE A FANTASY TEAM AND YES U CAN MAKE TRADES GO TO STANDINGS CHOOSE THE TEAM U WANT TO TRADE WITH AND THEN PRESS PROPOSE TRADE AT TOP OF SCREEN 
99_5682_4,Has Mechanisms ,I find this app very useful It has mechanism and class info that most of the other free programs are missing You can't do much better esp for free 
99_5683_4,Shop well,This app is awesome 
99_5684_4,Welllll ,It works perfect for me 
99_5685_4,Very impressed,Its a totally convenient way to manage your teams All the bad reviews are bogus 
99_5686_4,Surfline,Great app always works and is spot on 
99_5687_4,Mayhem13,Addicting and you help Susan G Komen for the cure
99_5688_4,Cvs app,I love it access to everything on your phone
99_5689_4,App ,Great App and helpful 
99_5690_4,Addicting for sure ,Addicting 
99_5691_4,Helpfull ,You should make more updates on how to make stuff 
99_5692_4,Weber Dictionary,This is awesome and help me alot and i love it 
99_5693_4,Diva star,Great and handy app Love how you can listen to the pronunciation 
99_5694_4,Battery app,I love that this app takes less than ten seconds to let you know where your battery life is I love it 
99_5695_4,Awesome app,Would definitely recommend this to any one
99_5696_4,Awesome app ,This app is one of the most useful apps I have The flexibility to insert and organize decks the syncing with other devices and the ability to dictate in notes is awesome 
99_5697_4,Kind of AMAZING,Love this app It was really cool to be able to download existing decks from quizlet Saved me from having to make 158 flash cards to study for the CM level 8 piano exam Thank you flashcardlet 
99_5698_4,Perfect,Don't change a thing
99_5699_4,Helpful App ,I love it so helpful with how I study Paperless and I can study from my phone ANYWHERE 
99_5700_4,Good app,Very useful and the creator did a good job
99_5701_4,Very very cool app ,Absolutely awesome One of the most beautiful free apps Thanks 
99_5702_4,Mr ,Great weather eazy to understand 
99_5703_4,Nice app,Very detailed
99_5704_4,Very user friendly ,This app made searching very easy and quick Get this app
99_5705_4,Life saver,At 47 my eyes are not that good This really works very well 
99_5706_4,Use on a weekly basis,Great and useful app I have nothing bad at all to say about it It helps me find the best deals on gas around the city with little to no glitches Does what it's supposed to 5 stars 
99_5707_4,Awesome,Always completely up to date 
99_5708_4,Very helpful,I have used this app locally as well as while traveling Sometimes it's off but for the most part it works great 
99_5709_4,Awesome ,No matter where I travel it's very accurate to use 
99_5710_4,Good ,I like it 
99_5711_4,First time I LOVE Hotel tonite,Fort lauderdale Il Lugano is making us feel like royalty Friendly and bending over backward to relax us at the end of a long travel day Great app with great hotels 
99_5712_4,Heart,Particularly like the reminder 
99_5713_4,Accurate,Accurate
99_5714_4,Didn't work consistently,Out of a dozen attempts I made on my iPhone 4 I was able to get it to work three times And even then it was frustratingly inconsistent in recognizing a pulse I'm not sure what the indication is that it's reading your heart rate as the dial moves around and then restarts constantly Sometimes a blinking heart shows up The instructions don't explain what the dial and heart icon are for Keeping my finger in the same location would reveal a heart rate of 85 and then 31 Watched the video on their website to look at the location of my finger in comparison to theirs same spot It's possible that the technique they use to measure the heart rate doesn't work on everyone thus the vast disparity in ratings for the app Seems to work for some people and not for others Doesn't work at all on my iPad 2 even in good lighting 
99_5715_4,Love to scan,I absolutely love this app I scan whatever I see 
99_5716_4,Great App,Awsome App I Love Using This App D
99_5717_4,fantastic ,VERY easy to use and I've found a ton of cool stuff getting into QR codes HIGHLY recommended
99_5718_4,I llove it ,Super original application great 
99_5719_4,Looks great ,Love how it looks Not sure where it gets the info from or how accurate it is But this is the beat looking weather out there 
99_5720_4,,Visually stunning but the ads are annoying sometimes 
99_5721_4,Thermo,Great and easy use it everyday
99_5722_4,Best app ,This app is so convenient I looovvve it 
99_5723_4,Great app ,Now that I have this app I can't imagine how I got anywhere without it In my experience it's approx 98 accurate and the spoken directions are a necessity when you're driving alone One improvement would be to have the spoken directions a little earlier especially on a busy highway I'd recommend this app to anyone looking for reliable accurate directions 
99_5724_4,Got to have this ,Awesome The real deal 
99_5725_4,Awesome ,Somehow I lost my contacts This app got everything back for me
99_5726_4,WORST APP EVERY ,Mediocre It's primitive 
99_5727_4,Awesome App,Finally A secure place for my private photos No more worrying about things being accidentally seen Buy this 
99_5728_4,Photo vault,Awesome app 
99_5729_4,Necessary,Absolutely handy for those pics you don't need everyone else to see 
99_5730_4,Great,Great app especially for fantasy news One of the great sources i use to get info first Only thing is freezes for a min when you are scrolling on a article 
99_5731_4,Awesome,It's pretty good top notch for me
99_5732_4,BR,Must have for sports lovers
99_5733_4,Fantastic,Fantastic
99_5734_4,,Best sports app 
99_5735_4,Best camara app ever,It makes you and your friends laugh out loud
99_5736_4,Totally awesome,This is the best weather app ever Great job it totally outclasses other weather apps 
99_5737_4,Sale queen,Love this app although I do wish you could add local stores to your store list
99_5738_4,Food app,It was ok 
99_5739_4,Vernita ward,Very beneficial app enjoy looking and seeing what's available 
99_5740_4,Useful,Very surprised that is so much useful 
99_5741_4,So Helpful ,This app is so helpful to me I have difficulty picking out what I should cook for dinner but this app gives you recipes based on what meat you want to cook AND THEN it generates a shopping list for you to print I'm much less stressed now that dinner planning is made simple and quick with this app 
99_5742_4,Love your app Tune In,Easy to use love French using French stations to improve my French It's working Merci merci 
99_5743_4,Great free app,Nice features for a freebie 
99_5744_4,I like unicorns ,Great App 
99_5745_4,Need Multi Account feature,Decent app Finally notifications are here Now please give us multi account login Google 
99_5746_4,Great application ,This is a great application
99_5747_4,Awesome,Definetley he best editing app 
99_5748_4,Very useful app,Save a lot of money
99_5749_4,Great weekly ads app,This is a great app for a family on a bujet
99_5750_4,Dont know how I live without this ,In just 1 click I can search sales and plan out my trips Love this 
99_5751_4,Sweetness,Refer to title lol Great job thx
99_5752_4,Amazing,Oovoo is so amazing I love it
99_5753_4,Great job,Amazing app love using ut
99_5754_4,Great app,Works very well My friends loved it
99_5755_4,Great deals,Makes finding hard to find deals easy
99_5756_4,Just great ,Great app Great deals and great savings What's not to like 
99_5757_4,Slick,Slick 
99_5758_4,Excellent ,It is a good app It definitely saves time finding online books 
99_5759_4,Oh yeah pizza yeah,Super convenient I love being able to order delicious food from my phone Dominoes just keeps getting better and better 
99_5760_4,Dominoes,Great app Way better than papa johns
99_5761_4,Period tracker,Great app only one suggestion it would be great if it allowed for daily flow values 
99_5762_4,Mr,It's a nice app 
99_5763_4,Awesome,Bezt app ever And very convenient for local and international text
99_5764_4,Nice app,Thanks for making an app to manage my account Better than the mobile site 
99_5765_4,Great ,This app was easy to use I'm so glad I found it 
99_5766_4,Owner,No biggie Nothing to get excited about 
99_5767_4,Keek rules ,I love keek
99_5768_4,Msn,Good App
99_5769_4,Works fine for me ,For those asking how to make a new when after you have already created one after you post it and you're ready for a new one tap the collage twice and it takes you back to the layout screen do you can insert new pics 
99_5770_4,Amazing ,Great App 3
99_5771_4,Great,Very useful 
99_5772_4,Excellent ,Love This App Has come in handy and very bright 
99_5773_4,Awesome ,This is a great app 
99_5774_4,The coolest app on my iPhone,Really great app Helps me keep track of my spending has great graphing capabilities auto categorization an export feature Extremely well done I show this app to everyone 
99_5775_4,Ok but ,It needs improvement
99_5776_4,Love this app,Only thing I would like added is the semester dates 
99_5777_4,Needs to play next song after one ends,It just needs to play the next song after one ends and it will definetely get the 5 stars
99_5778_4,Amazing,great items Fast easy ordering Love fab 
99_5779_4,So many buys so little money,I have made many purchases from FAB and have been mostly very satisfied The offerings are unique and of good quality But don't expect your stuff in a hurry as many items are handcrafted One criticism is that there are not multiple views of the items and the descriptions are somewhat lacking 
99_5780_4,USE MY BONUS CODE cherryx3,THIS APP IS A GREAT APP USE MY BONUS CODE cherryx3 please and thank you cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cherryx3 cher
99_5781_4,Hi,A awesome app
99_5782_4,Great ,Good but want more it costs money
99_5783_4,Great app,Love that this app has real time temp reading on the home screen so there is no need to open app entirely to view the current temp 
99_5784_4,Life Saver,Awesome app Worth downloading fast 
99_5785_4,Great app,I am able to find most of the music I like and I can play anywhere I go 
99_5786_4,Crashes,Every time I try to go on this app it crashes and sends me back the my home page I have to keep trying and trying to get on Other than the crashing this is a great app and I'll give it 5 stars once the crashing problem is fixed 
99_5787_4,Apps gone free is great,Every day I find something new with this app 
99_5788_4,Love it ,I've saved so much money on so many neat apps 
99_5789_4,Love It ,Even though a lot of the stuff they give away is already free I personally don't have time to search through the App Store every day Apps Gone Free brings top quality content in a daily basis Thanks guys 
99_5790_4,Great app,I check my Apps Gone Free log everyday to see what's available 
99_5791_4,Best games,Awesomesssss
99_5792_4,Good so far,I have only started using this app after having it on my device for over 3 weeks I was influenced to use it when a saw a colleague use hers with glee The idea that actual people are entering the data mechanical turk gives me hope that the cards will be captured correctly Time will tell The first capture of my cards look great 
99_5793_4,Works 4 me,Serves purpose so far 
99_5794_4,Awesome ,Great app for any bears fan Bear down 
99_5795_4,Living in Japan gotta have it ,Getting better and better Really like getting quick data 
99_5796_4,Ok,Great apo
99_5797_4,Really works ,8 week program really works Ran a 5k today Awesome 
99_5798_4,Good so far ,I just finished W3 D 3 Looking forward to my 1st 5k in more than 20 years 
99_5799_4,pspj,I have had to delete and add the app a few times As they say 3rd time is a charm and is working great
99_5800_4,Highly recommended app ,Great app Works great with my playlists Wish it worked with Pandora Definitely not worth paying for the pay version of C 25 k because this up to date 
99_5801_4,Mr,Very good Your forecast are always current and accurate 
99_5802_4,Love it,Beautiful looking app Very informative as well 
99_5803_4,Cool,This is awaome
99_5804_4,Awesome ,Like the app 
99_5805_4,Needs an archive feature,I love iTunes U Would be awesome to archive courses so they don't show on the bookshelf but can be accessed later 
99_5806_4,I love this app,There's so many cool selections 
99_5807_4, 3,I love this app c now I can take a pic of myself without having to hold it like always 3
99_5808_4,Great,Works perfect and picks up a ton of stations that are really far 
99_5809_4,Awesome travel companion ,I love using this app at Walt Disney World Now I don't need to carry paper maps and pamphlets to guide my family around the parks and resorts 
99_5810_4,Uu mengiu,Verry nice
99_5811_4,Angel2009,Excelent
99_5812_4,Awesome,Best app
99_5813_4,Kate,Love I'd cap that 
99_5814_4,Great app,Has a lot of workouts for being a free app
99_5815_4,Great App ,Thanks 
99_5816_4,Good Game,I love variety of monster to fight and love the effect of the parking falling down using as a ramp Good Game 
99_5818_4,Reunion Without the Plane Tix ,Fun way to get back in touch with classmates in a time capsule way 
99_5819_4,Love this game ,So addicting
99_5820_4,Best Game of 2012,Absolutely love it Must download 
99_5821_4,Cool,Fun app 
99_5822_4,App review,This app is pretty neat 
99_5823_4,I want to know how many targets I have hit so far ,I love the Brave version better than the original The graphics are much better and I love the phrases she says The objective of hitting 100 is stupid when I don't know how I've done if I have improved or not when a status on targets hit is not given Tally it up in a drop down much like the distance markers at the end of each target segment 
99_5824_4,Tb5407,Outstanding Everything u need for ideas in one place A lot quicker then searching the web good job fellas 
99_5825_4,Very inspiring ,Love this app 
99_5826_4,Good app,Great pictures
99_5827_4,Good,It has some really cool and interesting tattoos
99_5828_4,Tattoos,Good way to get an idea for a tat 
99_5829_4,IbLuv'n It,Awesome convenient
99_5830_4,Amazing,One of the most addicting games I've ever played 
99_5831_4,Great app,Nice options
99_5832_4,Nice,Decent photo editing 
99_5833_4,Awesome,This is a pretty cool app Try it U won't regret it 0 
99_5834_4,Brother,It's great for my brother because he's only four so when Disney comes on I can play this for him so he's not bord 
