Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_4490_2,problem discovery,Better Em having Samsung galaxy s 4 ad I am facing problem when I updated what's appplz fix it,problem discovery Better Em having Samsung galaxy s 4 ad I am facing problem when I updated what's appplz fix it,"['problem', 'Samsung', '4', 'ad', 'problem', 'appplz']",[179],[0.8654991]
99_4491_2,LOUSYNOT DEPENDABLE,I had this program for 2 months had allot of very important information kept inside picturesnotesmemos etc all of a sudden while using it it CRASHED on me and when I went back in everything was gone Wiped out completely I use an IPad 2 with plenty of memory had no other programs running to even suggest a conflict DO NOT USE THIS UNLESS YOU WISH TO RISK LOSING IMPORTANT DOCUMENTSfiles information TRUST ME I am very computer literate This program is loaded with problems even if you continue to download all there 'bug fixes',LOUSYNOT DEPENDABLE I had this program for 2 months had allot of very important information kept inside picturesnotesmemos etc all of a sudden while using it it CRASHED on me and when I went back in everything was gone Wiped out completely I use an IPad 2 with plenty of memory had no other programs running to even suggest a conflict DO NOT USE THIS UNLESS YOU WISH TO RISK LOSING IMPORTANT DOCUMENTSfiles information TRUST ME I am very computer literate This program is loaded with problems even if you continue to download all there 'bug fixes',"['dependable', 'program', 'month', 'allot', 'important', 'inside', 'picturesnotesmemos', 'sudden', 'plenty', 'memory', 'program', 'conflict', 'losing', 'computer', 'literate', 'program', 'problem', 'bug', 'fix']",[101],[0.9532054]
99_4492_2,bad app LOST PRECIOUS MEMORIES,awful appI uploaded HUNDREDS of photos but app could not upload them alllost hundreds of precious memories of concerts times with friends etc I was SOLELY relying on this app I had NO back up for these photos and deleted them when it said they were done now they are gone I can NOT access them,bad app LOST PRECIOUS MEMORIES awful appI uploaded HUNDREDS of photos but app could not upload them alllost hundreds of precious memories of concerts times with friends etc I was SOLELY relying on this app I had NO back up for these photos and deleted them when it said they were done now they are gone I can NOT access them,"['bad', 'app', 'precious', 'awful', 'uploaded', 'hundred', 'photo', 'alllost', 'hundred', 'precious', 'memory', 'concert', 'time', 'friend', 'SOLELY', 'app', 'photo']",[137],[0.9479489]
99_4493_2,Needs work ,Can't login in on my iPad 3 tells me my password is incorrect ,Needs work  Can't login in on my iPad 3 tells me my password is incorrect,"['need', 'password', 'incorrect']",[119],[0.5097163]
99_4494_2,Last Update ios 70 is Disastrous ,I'm SO upset I've been using this app for a year have patiently endured the slow process of improvement It had really gotten quite good Then this last bungled attempt has made the app virtually useless Shame on Evernote's QC group if they even have one ,Last Update ios 70 is Disastrous  I'm SO upset I've been using this app for a year have patiently endured the slow process of improvement It had really gotten quite good Then this last bungled attempt has made the app virtually useless Shame on Evernote's QC group if they even have one,"['Update', 'ios', '70', 'disastrous', 'upset', 'app', 'year', 'slow', 'process', 'improvement', 'good', 'attempt', 'app', 'useless', 'Evernote', 'QC', 'group']",[103],[0.9480297]
99_4495_2,still issue with iWork,My iPad air and iPhone 4 on iOS 7 still will not open any pages documents all they show is the document name and size,still issue with iWork My iPad air and iPhone 4 on iOS 7 still will not open any pages documents all they show is the document name and size,"['air', '7', 'page', 'document', 'document', 'size']",[107],[0.7215534]
99_4496_2,problem discovery,Great Need more country backgrounds borders Need more country backgrounds and borders ,problem discovery Great Need more country backgrounds borders Need more country backgrounds and borders,"['problem', 'great', 'need', 'country', 'background', 'border', 'country', 'background', 'border']",[169],[0.8012164]
99_4497_2,Annoying functionality,When you select an attraction and click around to read reviews and view pictures and then go back to the full like it defaults back to the beginning of the list and you have to hit 'next page' a several times to find the place you left off Very annoying,Annoying functionality When you select an attraction and click around to read reviews and view pictures and then go back to the full like it defaults back to the beginning of the list and you have to hit 'next page' a several times to find the place you left off Very annoying,"['annoying', 'functionality', 'attraction', 'review', 'picture', 'beginning', 'list', 'page', 'time', 'place', 'annoying']",[159],[0.8380736]
99_4498_2,Doesn't work after the last update,I love Evernote I use it on my Mac and I use it on my iPhone I love the Evernote app but ever since the last update which was a few days ago this app has been giving me nothing but problems Sometimes it just doesn't open All I keep seeing is a blank screen Sometimes it opens up but then while going back and forth between notes or notebooks it simply gets stuck and doesn't respond to any finger taps or actions I hope the Evernote people improve this app and fix these bugs because I truly love Evernote and would like to keep using it But lately I have encountered nothing but serious quality problems with Evernote,Doesn't work after the last update I love Evernote I use it on my Mac and I use it on my iPhone I love the Evernote app but ever since the last update which was a few days ago this app has been giving me nothing but problems Sometimes it just doesn't open All I keep seeing is a blank screen Sometimes it opens up but then while going back and forth between notes or notebooks it simply gets stuck and doesn't respond to any finger taps or actions I hope the Evernote people improve this app and fix these bugs because I truly love Evernote and would like to keep using it But lately I have encountered nothing but serious quality problems with Evernote,"['update', 'Evernote', 'Evernote', 'app', 'update', 'day', 'app', 'problem', 'blank', 'screen', 'note', 'notebook', 'stuck', 'finger', 'tap', 'action', 'Evernote', 'people', 'app', 'bug', 'Evernote', 'quality', 'problem', 'Evernote']",[166],[0.9626189]
99_4499_2,Terrible Doesn't let add pictures and ,And on top of that every posting requires re verification through email even to re post postings on a verified account I have on which through computer it asks for nothing When trying to add a picture to the posting the add picture links are frayed out so you can't click to upload photos Terrible all around ,Terrible Doesn't let add pictures and  And on top of that every posting requires re verification through email even to re post postings on a verified account I have on which through computer it asks for nothing When trying to add a picture to the posting the add picture links are frayed out so you can't click to upload photos Terrible all around,"['terrible', 'picture', 'posting', 'verification', 'email', 'posting', 'verified', 'account', 'computer', 'picture', 'add', 'picture', 'link', 'photo']",[128],[0.7367768]
99_4500_2,problem discovery,Where dat mini games at There should be mini games like in the iphone ipod version,problem discovery Where dat mini games at There should be mini games like in the iphone ipod version,"['problem', 'mini', 'game', 'mini', 'game']","[147, 130]","[0.4970911, 0.34735286]"
99_4501_2,Awfull,This app isnt that great first it dont let u play flash videos n the rexomended video is horrible it always pops up that my connection is bad wen i have full bars its slow and crashes,Awfull This app isnt that great first it dont let u play flash videos n the rexomended video is horrible it always pops up that my connection is bad wen i have full bars its slow and crashes,"['app', 'great', 'flash', 'video', 'video', 'horrible', 'connection', 'bad', 'bar', 'slow', 'crash']",[125],[0.7447379]
99_4502_2,Hell no ,Ya they went way to far There was a bug the the game that sold your cell phone info and charge u things that you don't agree to So to hell with angry birds Don't get it it's a scam to take more money then u paid for and sign u up to pay 10 00 each month from ur phone bill to pay some other county It's a scam That is ur warning ,Hell no  Ya they went way to far There was a bug the the game that sold your cell phone info and charge u things that you don't agree to So to hell with angry birds Don't get it it's a scam to take more money then u paid for and sign u up to pay 10 00 each month from ur phone bill to pay some other county It's a scam That is ur warning,"['way', 'bug', 'game', 'cell', 'phone', 'info', 'thing', 'hell', 'angry', 'bird', 'scam', 'money', 'month', 'phone', 'bill', 'county', 'scam']",[137],[0.94794875]
99_4503_2,Great for texting and calling ,It is an awesome app to have But it sometime shuts down when u try to open it But the calls r ok and the texting is good ,Great for texting and calling  It is an awesome app to have But it sometime shuts down when u try to open it But the calls r ok and the texting is good,"['great', 'awesome', 'app', 'shut', 'call', 'r', 'texting', 'good']",[103],[0.8957238]
99_4504_2,Doesn't work ,It was working fine with no problems and now I can't even get the app to open Not happy about this at all Please fix I even deleted the app and re downloaded n it still doesn't open this is very frustrating because this a great app when it actually works ,Doesn't work  It was working fine with no problems and now I can't even get the app to open Not happy about this at all Please fix I even deleted the app and re downloaded n it still doesn't open this is very frustrating because this a great app when it actually works,"['problem', 'app', 'happy', 'app', 'frustrating', 'great', 'app']",[144],[0.46966913]
99_4505_2,Not working,Crashes as soon as I try to load it ,Not working Crashes as soon as I try to load it,[],[],[]
99_4506_2,It's not ok,I like the fact that I can download drop box on any device and share pics What I don't like is the time it takes to download pics and that in order to download I have to always be connected to the Internet this keeps the pics from downloading some times when I am away from wifi 2613 i'm still trying to figure out app support pictures are not downloading and i am going to remove this app from my IPAD its worthless,It's not ok I like the fact that I can download drop box on any device and share pics What I don't like is the time it takes to download pics and that in order to download I have to always be connected to the Internet this keeps the pics from downloading some times when I am away from wifi 2613 i'm still trying to figure out app support pictures are not downloading and i am going to remove this app from my IPAD its worthless,"['fact', 'box', 'device', 'share', 'pic', 'time', 'pic', 'order', 'internet', 'pics', 'time', 'app', 'support', 'picture', 'app', 'worthless']",[122],[0.9449246]
99_4507_2,problem discovery,Finebt cud b improved Its d most popular app in any smartphn But it has becum too slow since d last update Pls fix Odrwse it s a 5 on 5 material ,problem discovery Finebt cud b improved Its d most popular app in any smartphn But it has becum too slow since d last update Pls fix Odrwse it s a 5 on 5 material,"['problem', 'cud', 'b', 'popular', 'app', 'smartphn', 'slow', 'update', '5', '5', 'material']",[172],[0.9219714]
99_4508_2,Update ruined it,Loved this game My husband n I were on competition I updated he didn't No way can u get ahead if I can't reset Deleting a once awesome game ,Update ruined it Loved this game My husband n I were on competition I updated he didn't No way can u get ahead if I can't reset Deleting a once awesome game,"['Update', 'game', 'husband', 'competition', 'way', 'awesome', 'game']",[118],[0.882525]
99_4509_2,Doesn't even open ,Downloaded it to find that it doesn't even open The AppStore says it's downloaded but nothing shows up in my app selection screen,Doesn't even open  Downloaded it to find that it doesn't even open The AppStore says it's downloaded but nothing shows up in my app selection screen,"['AppStore', 'app', 'selection', 'screen']",[147],[0.68290734]
99_4510_2,Great concept But,One flaw is the fact that its almost impossible to load mp 3 s or WAV files over data It will play for a second or two then say its unable to load this file Fix please ,Great concept But One flaw is the fact that its almost impossible to load mp 3 s or WAV files over data It will play for a second or two then say its unable to load this file Fix please,"['great', 'concept', 'flaw', 'fact', 'impossible', '3', 'wav', 'file', 'datum', 'second', 'unable', 'file', 'fix']",[159],[0.933027]
99_4511_2,Poor Compatibility and Terrible Design,Why is this for iOS 7 only now Not very fair for people wanting to run this on older devices or don't wish to downgrade to cruddy iOS 7,Poor Compatibility and Terrible Design Why is this for iOS 7 only now Not very fair for people wanting to run this on older devices or don't wish to downgrade to cruddy iOS 7,"['7', 'fair', 'people', 'old', 'device', '7']",[124],[0.57739925]
99_4512_2,Keeps Crashing ,Since the last update the app keeps crashing I need my notes Please help,Keeps Crashing  Since the last update the app keeps crashing I need my notes Please help,"['update', 'app', 'note']","[171, 154]","[0.4518611, 0.3260563]"
99_4513_2,Hate this update ,I want the old version this don't have the option to share my files via Facebook message please bring back the previous version or fix that ,Hate this update  I want the old version this don't have the option to share my files via Facebook message please bring back the previous version or fix that,"['update', 'old', 'version', 'option', 'file', 'Facebook', 'message', 'previous', 'version', 'fix']",[145],[0.91465914]
99_4514_2,Black out screen downloading zip file problems,I've always found Dropbox a bit buggy but it's gotten worse since I updated to IOS 7 When I download zip files or webpages open the files the screen is blank blackened or a blurred enlarged image of the symbol of Facebook Google or other symbols related to the site that the the zip file or webpages it came from As a teacher I rely on having access online off line related to research for work my work as a teacher Also I am required to write notes save them as zip files in order to save space So please fix Dropbox Why does it keep telling me that I can't open some documents that I don't have the authorization to alter or edit my document on the flip side some documents tell me to enter a password If anyone has any suggestions to improve this or recommends a different program to recommend I would appreciate it Thanks ,Black out screen downloading zip file problems I've always found Dropbox a bit buggy but it's gotten worse since I updated to IOS 7 When I download zip files or webpages open the files the screen is blank blackened or a blurred enlarged image of the symbol of Facebook Google or other symbols related to the site that the the zip file or webpages it came from As a teacher I rely on having access online off line related to research for work my work as a teacher Also I am required to write notes save them as zip files in order to save space So please fix Dropbox Why does it keep telling me that I can't open some documents that I don't have the authorization to alter or edit my document on the flip side some documents tell me to enter a password If anyone has any suggestions to improve this or recommends a different program to recommend I would appreciate it Thanks,"['screen', 'zip', 'file', 'problem', 'Dropbox', 'bit', 'buggy', 'bad', 'ios', 'zip', 'file', 'webpage', 'file', 'screen', 'blank', 'image', 'symbol', 'Facebook', 'symbol', 'site', 'zip', 'file', 'webpage', 'teacher', 'access', 'line', 'research', 'work', 'work', 'teacher', 'note', 'zip', 'file', 'order', 'space', 'Dropbox', 'document', 'authorization', 'document', 'flip', 'document', 'password', 'suggestion', 'different', 'program', 'thank']",[161],[0.9801057]
99_4515_2,problem discovery,I like this app which allow us to chat share music and video But in my mobile after downloading the app it works six months after that again it shows date failure and it will not work Again I have to download,problem discovery I like this app which allow us to chat share music and video But in my mobile after downloading the app it works six months after that again it shows date failure and it will not work Again I have to download,"['problem', 'app', 'share', 'music', 'video', 'mobile', 'app', 'month', 'date', 'failure']",[166],[0.9147914]
99_4516_2,problem discovery,It's awesome However recently there is lapse to receive the message Didn't receive notification until open up the app,problem discovery It's awesome However recently there is lapse to receive the message Didn't receive notification until open up the app,"['problem', 'awesome', 'lapse', 'message', 'notification', 'app']",[173],[0.8657047]
99_4517_2,problem discovery,Nice Nice app I enjoy it but my kids have more fun I wish they had more manly stuff Until then I give it 4 stars,problem discovery Nice Nice app I enjoy it but my kids have more fun I wish they had more manly stuff Until then I give it 4 stars,"['problem', 'app', 'kid', 'fun', 'manly', 'stuff', '4', 'star']","[158, 151]","[0.4486452, 0.44823807]"
99_4518_2,Bummed cant share folders,It allows me to share individual photos but not entire folders What good is that I can easily text someone a single photo WTH I want to be able to send a link to people of an entire folder with many pics in it from my mobile Seems useless now On the other hand I do like that I can view and share excel documents That's pretty cool Although it does take quite a while to load it seems,Bummed cant share folders It allows me to share individual photos but not entire folders What good is that I can easily text someone a single photo WTH I want to be able to send a link to people of an entire folder with many pics in it from my mobile Seems useless now On the other hand I do like that I can view and share excel documents That's pretty cool Although it does take quite a while to load it seems,"['folder', 'individual', 'photo', 'entire', 'folder', 'good', 'single', 'photo', 'wth', 'able', 'link', 'people', 'entire', 'folder', 'pic', 'mobile', 'useless', 'hand', 'excel', 'document', 'cool']",[107],[0.8663287]
99_4519_2,Hard to navigate,You can't scroll very well when your trying to find a hotel there's no search function that would find the hotel I was staying at and the attractions around and close by When scrolling the hotels you would get to the bottom but it would let go on the the next 20 until you tap on a hotel then you could scroll down to the next 20 It has some good photos of every thing when you find it it doesn't perform well on my iPad it's slow and it hard find what information your looking for if I was to use to book a hotel it might be worth it,Hard to navigate You can't scroll very well when your trying to find a hotel there's no search function that would find the hotel I was staying at and the attractions around and close by When scrolling the hotels you would get to the bottom but it would let go on the the next 20 until you tap on a hotel then you could scroll down to the next 20 It has some good photos of every thing when you find it it doesn't perform well on my iPad it's slow and it hard find what information your looking for if I was to use to book a hotel it might be worth it,"['hard', 'hotel', 'search', 'function', 'hotel', 'attraction', 'hotel', '20', 'hotel', '20', 'good', 'photo', 'thing', 'slow', 'book', 'hotel', 'worth']",[142],[0.6692587]
99_4520_2,No more options for styling as paragraph or section ,I can't believe you guys removed one of the most useful features of Evernote which was the ability to style lines as either a section subsection paragraph or blockquote That was the only way we could give some hierarchy to our notes Now all my notes are one dimensional and its impossible to organize my thoughts How could the Evernote team consider that this feature was unnecessary Do you guys not use your own app How am I supposed to outline my notes This is really a big let down to an otherwise great update But it's too big an omission for me too be happy about anything else That's why I give it 2 stars,No more options for styling as paragraph or section  I can't believe you guys removed one of the most useful features of Evernote which was the ability to style lines as either a section subsection paragraph or blockquote That was the only way we could give some hierarchy to our notes Now all my notes are one dimensional and its impossible to organize my thoughts How could the Evernote team consider that this feature was unnecessary Do you guys not use your own app How am I supposed to outline my notes This is really a big let down to an otherwise great update But it's too big an omission for me too be happy about anything else That's why I give it 2 stars,"['option', 'paragraph', 'section', 'guy', 'useful', 'feature', 'Evernote', 'ability', 'line', 'section', 'subsection', 'paragraph', 'blockquote', 'way', 'hierarchy', 'note', 'note', 'dimensional', 'impossible', 'thought', 'Evernote', 'team', 'feature', 'unnecessary', 'guy', 'app', 'note', 'big', 'let', 'great', 'update', 'big', 'omission', 'happy', '2', 'star']",[183],[0.97475487]
99_4521_2,Really Bad Transfer,I just tested this app out so that I could view Horrible Bosses as an UltraViolet Digital Copy and I noticed that the movie was hard to see in some places because of what looked like really bad blurry areas right after the logos This happened throughout the movie This never happened to me with the regular digital copies that were compatible with iTunes I could see everything clearly when I was using the regular digital copies I think that if I have to buy these combo packs with UltraViolet Digital Copy I will never use this app again I'll stick to the UltraViolet Flixster cloud because there it wasn't blurry at all On top of this since the update ALL the UltraViolet movies are buffering and skipping This never happened with my last update Please fix ,Really Bad Transfer I just tested this app out so that I could view Horrible Bosses as an UltraViolet Digital Copy and I noticed that the movie was hard to see in some places because of what looked like really bad blurry areas right after the logos This happened throughout the movie This never happened to me with the regular digital copies that were compatible with iTunes I could see everything clearly when I was using the regular digital copies I think that if I have to buy these combo packs with UltraViolet Digital Copy I will never use this app again I'll stick to the UltraViolet Flixster cloud because there it wasn't blurry at all On top of this since the update ALL the UltraViolet movies are buffering and skipping This never happened with my last update Please fix,"['bad', 'app', 'horrible', 'UltraViolet', 'movie', 'hard', 'place', 'bad', 'blurry', 'area', 'logo', 'movie', 'regular', 'digital', 'copy', 'compatible', 'itune', 'regular', 'digital', 'copy', 'combo', 'pack', 'UltraViolet', 'app', 'UltraViolet', 'Flixster', 'cloud', 'blurry', 'update', 'UltraViolet', 'movie', 'update']",[161],[0.9716509]
99_4522_2,Keeps freezing,The app used to work great but now it keeps freezing and I can't get into my notes It is very frustrating I have to delete the app and download it again What a pain ,Keeps freezing The app used to work great but now it keeps freezing and I can't get into my notes It is very frustrating I have to delete the app and download it again What a pain,"['app', 'great', 'note', 'frustrating', 'app', 'pain']","[144, 154]","[0.37247822, 0.34521574]"
99_4523_2,Great app when it works,Freezing on start up all the time Becomes useless Considering other apps,Great app when it works Freezing on start up all the time Becomes useless Considering other apps,"['great', 'app', 'freeze', 'start', 'time', 'useless', 'app']",[144],[0.50582576]
99_4524_2,Way too many hang ups ,Hangs up multiple points in interface Way too buggy to be useable ,Way too many hang ups  Hangs up multiple points in interface Way too buggy to be useable,"['hang', 'up', 'hang', 'multiple', 'point', 'interface', 'buggy', 'useable']",[166],[0.8957331]
99_4525_2,Keeps getting better still a little buggy,Im on an original iPad mini and so maybe that's part of he deal but it seems like there are still little thins that need some work For example the spell check doesn't work just right and the search is slow at times Neither of these or any others will keep from giving this app a great rating I also think that here are improvements I hope to see in the future One is full screen mode Maybe I'm missing this but the only time you get full screen is when you start a new note I'd like this options when reading or editing too Keep up the good work ,Keeps getting better still a little buggy Im on an original iPad mini and so maybe that's part of he deal but it seems like there are still little thins that need some work For example the spell check doesn't work just right and the search is slow at times Neither of these or any others will keep from giving this app a great rating I also think that here are improvements I hope to see in the future One is full screen mode Maybe I'm missing this but the only time you get full screen is when you start a new note I'd like this options when reading or editing too Keep up the good work,"['well', 'little', 'buggy', 'original', 'iPad', 'mini', 'little', 'thin', 'work', 'example', 'spell', 'check', 'search', 'slow', 'time', 'app', 'great', 'improvement', 'future', 'screen', 'mode', 'time', 'screen', 'new', 'note', 'option', 'editing', 'good', 'work']",[147],[0.9688413]
99_4526_2,Horrible,The Evernote desktop version effectively ruined my windows 7 computer and brought to a halt my MS Office especially outlook Still trying to repair the effects of this program Sadly haven't even got to really use the program If you use a Mac then maybe no issues but it was a bad purchase for this windows computer user,Horrible The Evernote desktop version effectively ruined my windows 7 computer and brought to a halt my MS Office especially outlook Still trying to repair the effects of this program Sadly haven't even got to really use the program If you use a Mac then maybe no issues but it was a bad purchase for this windows computer user,"['Evernote', 'desktop', 'version', 'window', '7', 'computer', 'halt', 'effect', 'program', 'program', 'Mac', 'issue', 'bad', 'purchase', 'computer', 'user']",[172],[0.7679253]
99_4527_2,Crashes ,This app keeps crashing as its loading my document Im a student in college using my iPad and this is not very good considering this is my book file,Crashes  This app keeps crashing as its loading my document Im a student in college using my iPad and this is not very good considering this is my book file,"['crash', 'app', 'loading', 'document', 'student', 'college', 'iPad', 'good', 'book', 'file']",[121],[0.9151889]
99_4528_2,Select allwhat the hell happened to that basic functionality ,Seriouslywhy did select all functionality no longer available on everything For most apple app If i need to upload 500 imagesi have to check those 500 images one by one ,Select allwhat the hell happened to that basic functionality  Seriouslywhy did select all functionality no longer available on everything For most apple app If i need to upload 500 imagesi have to check those 500 images one by one,"['hell', 'basic', 'functionality', 'functionality', 'available', 'apple', 'app', '500', 'imagesi', '500', 'image']",[99],[0.7543502]
99_4529_2,Good design but buggy,The layout is very clean but it fails to load editing settings or feedback components It has potential but is still buggy,Good design but buggy The layout is very clean but it fails to load editing settings or feedback components It has potential but is still buggy,"['good', 'design', 'buggy', 'layout', 'clean', 'editing', 'setting', 'feedback', 'component', 'potential', 'buggy']",[150],[0.9218345]
99_4530_2,problem discovery,Disapointed Developer pls optimize it for galaxy grand duo and hope in modern combat 5 its comopatible with this grand duo too not all can buy high n phones all the time Im really a fan of Modern Combat Pls update and optimize it and il giv 5 star,problem discovery Disapointed Developer pls optimize it for galaxy grand duo and hope in modern combat 5 its comopatible with this grand duo too not all can buy high n phones all the time Im really a fan of Modern Combat Pls update and optimize it and il giv 5 star,"['problem', 'hope', 'modern', 'combat', '5', 'comopatible', 'grand', 'duo', 'high', 'phone', 'time', 'fan', 'update', '5']",[114],[0.80372417]
99_4531_2,problem discovery,No good It will let me make them but I can't share them to anything like Instagram please fix this soon ,problem discovery No good It will let me make them but I can't share them to anything like Instagram please fix this soon,"['problem', 'good', 'Instagram']",[100],[0.68357295]
99_4532_2,Evernote,Overall good maneuverability Love the connectivity I hate how hard iris to put different notes into different notebooks though ,Evernote Overall good maneuverability Love the connectivity I hate how hard iris to put different notes into different notebooks though,"['Evernote', 'overall', 'good', 'maneuverability', 'connectivity', 'hard', 'iri', 'different', 'note', 'different', 'notebook']",[100],[0.922041]
99_4533_2,problem discovery,How about an English version ,problem discovery How about an English version,"['problem', 'english', 'version']",[171],[0.6985163]
99_4534_2,Total Disappointment,Major sync failure You put documents at work and go home and sync again only to find none of them are there Other times when they are actually synced you can't open them I'm deleting it,Total Disappointment Major sync failure You put documents at work and go home and sync again only to find none of them are there Other times when they are actually synced you can't open them I'm deleting it,"['total', 'major', 'sync', 'failure', 'document', 'work', 'time']",[116],[0.88243425]
99_4535_2,problem discovery,NO Fix the comments ,problem discovery NO Fix the comments,"['problem', 'comment']","[175, 171]","[0.3532312, 0.3485255]"
99_4536_2,App taking to much memory,Does anyone else have their Dropbox app not the site increasing in memory even without any favorite files Have to erase app once every 2 weeks ,App taking to much memory Does anyone else have their Dropbox app not the site increasing in memory even without any favorite files Have to erase app once every 2 weeks,"['memory', 'Dropbox', 'app', 'site', 'memory', 'favorite', 'file', 'app', 'week']",[162],[0.9060537]
99_4537_2,Not so useful any more,With the latest update you can no longer download ePub files to iBooks The option to download is grayed out Looks like I will be moving over to google docs or something else,Not so useful any more With the latest update you can no longer download ePub files to iBooks The option to download is grayed out Looks like I will be moving over to google docs or something else,"['useful', 'late', 'update', 'epub', 'file', 'option', 'look', 'doc']","[180, 157]","[0.3768975, 0.35370448]"
99_4538_2,problem discovery,great way to save favourite things love it but constant emails irritating,problem discovery great way to save favourite things love it but constant emails irritating,"['problem', 'great', 'way', 'favourite', 'thing', 'constant', 'email']",[96],[0.31564993]
99_4539_2,New update problem,Every time I log on to my TripAdvisor account through Facebook on my iPod Touch it crashes I am only able to sign in through my Facebook but it won't let me in This glitch needs to be fixed,New update problem Every time I log on to my TripAdvisor account through Facebook on my iPod Touch it crashes I am only able to sign in through my Facebook but it won't let me in This glitch needs to be fixed,"['new', 'update', 'problem', 'time', 'TripAdvisor', 'account', 'Facebook', 'able', 'Facebook', 'glitch']",[170],[0.77931434]
99_4540_2,problem discovery,Good Its good but can u get me a layout of 11 pictutes coz we have a grup of 11 members and we need to use it as the icon can u add the same as soon as possible,problem discovery Good Its good but can u get me a layout of 11 pictutes coz we have a grup of 11 members and we need to use it as the icon can u add the same as soon as possible,"['problem', 'good', 'good', 'layout', '11', 'pictute', 'coz', 'grup', '11', 'member', 'icon', 'possible']",[149],[0.927887]
99_4541_2,Scanner,It's great when it works the app disconnects frequently ,Scanner It's great when it works the app disconnects frequently,"['great', 'app']",[144],[0.68564755]
99_4542_2,Please patch for future updates,In a previous version if the user was looking at pictures and suspended the app it would leave it right where they were upon restarting the app Now the app completely refreshes at start up which gets annoying sometimes Also its more cumbersome to swipe through images since it's only responsive on the top half of the screen instead of the whole screen,Please patch for future updates In a previous version if the user was looking at pictures and suspended the app it would leave it right where they were upon restarting the app Now the app completely refreshes at start up which gets annoying sometimes Also its more cumbersome to swipe through images since it's only responsive on the top half of the screen instead of the whole screen,"['future', 'update', 'previous', 'version', 'user', 'picture', 'app', 'right', 'app', 'app', 'start', 'annoying', 'cumbersome', 'image', 'responsive', 'half', 'screen', 'screen']",[110],[0.950851]
99_4543_2,problem discovery,Fix some prblms,problem discovery Fix some prblms,"['problem', 'prblm']",[171],[0.54329026]
99_4544_2,problem discovery,Full stars if completely downloaded Not downloading properly although full netwrk excess,problem discovery Full stars if completely downloaded Not downloading properly although full netwrk excess,"['problem', 'star', 'netwrk', 'excess']",[158],[0.6837771]
99_4545_2,Crashes when I select INFO ,This is a very beautiful app and worthy of ever cent The only thing is my app crashes every time I try to select for info for a planet Maybe it is because the brand new iOS 4 NEEDS AN UPDATE ,Crashes when I select INFO  This is a very beautiful app and worthy of ever cent The only thing is my app crashes every time I try to select for info for a planet Maybe it is because the brand new iOS 4 NEEDS AN UPDATE,"['crash', 'info', 'beautiful', 'app', 'worthy', 'cent', 'thing', 'app', 'time', 'info', 'planet', 'brand', 'new', 'needs', 'UPDATE']",[95],[0.87873244]
99_4546_2,Worst app I've seen for a major site,This app is horrible in my experience Takes forever to load and search and filter options either partially or entirely fail I've gone back to using the TripAdvisor website through my browser,Worst app I've seen for a major site This app is horrible in my experience Takes forever to load and search and filter options either partially or entirely fail I've gone back to using the TripAdvisor website through my browser,"['app', 'major', 'site', 'app', 'horrible', 'experience', 'search', 'filter', 'option', 'TripAdvisor', 'website', 'browser']",[107],[0.92790824]
99_4547_2,Hotels in NC,Not showing or even suggesting located areas,Hotels in NC Not showing or even suggesting located areas,"['hotel', 'NC', 'area']","[154, 142, 185]","[0.34379414, 0.34256306, 0.3333333333333333]"
99_4548_2,Crashes with bad connection,Crashes if my connection is spotty completely useless,Crashes with bad connection Crashes if my connection is spotty completely useless,"['crash', 'bad', 'connection', 'crash', 'connection', 'spotty', 'useless']",[172],[0.63085073]
99_4549_2,problem discovery,Fare Still having problems I got foreclosed on like 20 times last night and still aren't able to change my password or access my boards it's as if my Pinterest has been compromised please fix this issue so that I can get back into enjoying my Pinning Thx Pinterest ,problem discovery Fare Still having problems I got foreclosed on like 20 times last night and still aren't able to change my password or access my boards it's as if my Pinterest has been compromised please fix this issue so that I can get back into enjoying my Pinning Thx Pinterest,"['problem', 'problem', '20', 'time', 'night', 'able', 'password', 'board', 'Pinterest', 'issue', 'Pinterest']",[168],[0.5600281]
99_4550_2,Great app for finding local gems,We really enjoy this app while traveling When you're on the road and you're ready to stop to eat this is a great app to find a good place We have found some really good places to eat that we would not have known about Having a map to get you there also helps One small issue I have is that when you ask what's near you or when you use a filter not everything shows up An example is that I was trying to find info on a brew pub near our motel It didn't show up on the map and when I asked for pubs near my current location it didn't show up in the search But when I searched by name there was the pub and reviews,Great app for finding local gems We really enjoy this app while traveling When you're on the road and you're ready to stop to eat this is a great app to find a good place We have found some really good places to eat that we would not have known about Having a map to get you there also helps One small issue I have is that when you ask what's near you or when you use a filter not everything shows up An example is that I was trying to find info on a brew pub near our motel It didn't show up on the map and when I asked for pubs near my current location it didn't show up in the search But when I searched by name there was the pub and reviews,"['great', 'app', 'local', 'gem', 'app', 'road', 'ready', 'great', 'app', 'good', 'place', 'good', 'place', 'map', 'small', 'issue', 'filter', 'example', 'info', 'brew', 'pub', 'motel', 'map', 'pub', 'current', 'location', 'search', 'pub', 'review']",[94],[0.801869]
