FeedbackID,CategoryID,WebAppID,Datetime,ContactName,Subject,Rating,OverallScore,MainText,Status,SpamStatus,Remarks,ContactEmail,MainTextCleaned,SubjectCleaned
2127,4,99,2019-12-04 16:44:01,,rating,2,4,Ok,0,0,M_444 AppID: #3_skype Src: PlayStore_Random,,Ok,rating
2128,4,99,2019-12-04 16:44:01,,rating,2,4,Poor maintained product with great past but no future,0,0,M_445 AppID: #3_skype Src: PlayStore_Random,,Poor maintained product with great past but no future,rating
2129,4,99,2019-12-04 16:44:01,,rating,2,4,Good	Like,0,0,M_446 AppID: #6_MomentCam Src: PlayStore_Random,,Good Like,rating
2130,4,99,2019-12-04 16:44:01,,rating,2,4,Lack there of ...,0,0,M_447 AppID: #8_XDA Premium Src: PlayStore_Random,,Lack there of ,rating
2131,4,99,2019-12-04 16:44:01,,rating,2,4,Good app	I really like the functionality and flexibility this app offers.,0,0,M_448 AppID: #9_Camera FV-5 Src: PlayStore_Random,,Good app I really like the functionality and flexibility this app offers ,rating
2132,4,99,2019-12-04 16:44:01,,rating,2,4,Avg	Its gud,0,0,M_449 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Avg Its gud,rating
2133,4,99,2019-12-04 16:44:01,,rating,2,4,"It's a handy app	For GMX users. Can be a lot more prettier, perhaps like gmail? Or is it too much to ask ;-)  Edited on 10/8/2013: extremely poor app. Too buggy. Shocking, especially coming from Germans. Have so much respect for German engineering!",0,0,M_450 AppID: #8_gmx mail Src: PlayStore_Random,,It's a handy app For GMX users Can be a lot more prettier perhaps like gmail Or is it too much to ask Edited on 10 8 2013 extremely poor app Too buggy Shocking especially coming from Germans Have so much respect for German engineering ,rating
2134,4,99,2019-12-04 16:44:01,,rating,2,4,"OK, not the best",0,0,M_451 AppID: #3_Seitenmanager Src: PlayStore_Random,,OK not the best,rating
2135,4,99,2019-12-04 16:44:01,,rating,2,4,facebook,0,0,M_452 AppID: #3_Seitenmanager Src: PlayStore_Random,,facebook,rating
2136,4,99,2019-12-04 16:44:01,,rating,2,4,Not played for long	As said cant say much played one part of the game and you ask for feadback so here it is,0,0,M_453 AppID: #6_Assassins Creed Pirates Src: PlayStore_Random,,Not played for long As said cant say much played one part of the game and you ask for feadback so here it is,rating
2137,4,99,2019-12-04 16:44:01,,rating,2,4,Was good at first....	..now every app comes up as false positive including Google Play!  Will try installing again in a month.,0,0,M_454 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Was good at first now every app comes up as false positive including Google Play Will try installing again in a month ,rating
2138,4,99,2019-12-04 16:44:01,,rating,2,4,???	I don't know how to get contacts.....,0,0,M_455 AppID: #3_skype Src: PlayStore_Random,, I don't know how to get contacts ,rating
2139,4,99,2019-12-04 16:44:01,,rating,2,4,"Well..	I think its pricy  . Now complicated
",0,0,M_456 AppID: #2_Printerhsare premium key Src: PlayStore_Random,,Well I think its pricy Now complicated,rating
2140,4,99,2019-12-04 16:44:01,,rating,2,4,Pankaj	Nice...,0,0,M_457 AppID: #8_Photo Editor von Aviary Src: PlayStore_Random,,Pankaj Nice ,rating
2141,4,99,2019-12-04 16:44:01,,rating,2,4,Old is Better,0,0,M_459 AppID: #2_facebook messenger Src: PlayStore_Random,,Old is Better,rating
2142,4,99,2019-12-04 16:44:01,,rating,2,4,"There was a time for this app	The fact that the app needs me to register after I have paid for it sucks. The fact that it makes me do it with no way of turning it off other than hitting ""later"" every time it updates is a deal breaker. Get a 365 account and use Microsoft's full version of office.",0,0,M_460 AppID: #3_DocumentsToGo Full Version Key Src: PlayStore_Random,,There was a time for this app The fact that the app needs me to register after I have paid for it sucks The fact that it makes me do it with no way of turning it off other than hitting later every time it updates is a deal breaker Get a 365 account and use Microsoft's full version of office ,rating
2143,4,99,2019-12-04 16:44:01,,rating,2,4,In need of an update	You guys have done nothing to improve what started out as a good thing. decent app with lazy devs.,0,0,M_461 AppID: #2_AIVC (Alice) - Pro Version Src: PlayStore_Random,,In need of an update You guys have done nothing to improve what started out as a good thing decent app with lazy devs ,rating
2144,4,99,2019-12-04 16:44:01,,rating,2,4,Yes	Yes,0,0,M_462 AppID: #2_facebook messenger Src: PlayStore_Random,,Yes Yes,rating
2145,4,99,2019-12-04 16:44:01,,rating,2,4,Donzii	I like PicsArt,0,0,M_463 AppID: #1_PicsArt - Photo Studio Src: PlayStore_Random,,Donzii I like PicsArt,rating
2146,4,99,2019-12-04 16:44:01,,rating,3,6,Nice but limited use	Limited options stickers etc are available,0,0,M_464 AppID: #4_Photo Grid - Collage Maker Src: PlayStore_Random,,Nice but limited use Limited options stickers etc are available,rating
2147,4,99,2019-12-04 16:44:01,,rating,3,6,Goood	Gooooooood,0,0,M_465 AppID: #2_facebook messenger Src: PlayStore_Random,,Goood Gooooooood,rating
2148,4,99,2019-12-04 16:44:01,,rating,3,6,Nice	Very  nice  dhis  apps,0,0,M_466 AppID: #10_line gratis anrufe Src: PlayStore_Random,,Nice Very nice dhis apps,rating
2149,4,99,2019-12-04 16:44:01,,rating,3,6,i love it	nice,0,0,M_467 AppID: #4_Photo Grid - Collage Maker Src: PlayStore_Random,,i love it nice,rating
2150,4,99,2019-12-04 16:44:01,,rating,3,6,"Its good
",0,0,M_468 AppID: #8_es_task_manager Src: PlayStore_Random,,Its good,rating
2151,4,99,2019-12-04 16:44:01,,rating,3,6,Nice	Its useful,0,0,M_469 AppID: #3_skype Src: PlayStore_Random,,Nice Its useful,rating
2152,4,99,2019-12-04 16:44:01,,rating,3,6,"Good	Its very good for android
",0,0,M_470 AppID: #5_officesuite7 Src: PlayStore_Random,,Good Its very good for android,rating
2153,4,99,2019-12-04 16:44:01,,rating,3,6,Good	Nice time killer,0,0,M_471 AppID: #8_Wo ist mein Wasser Src: PlayStore_Random,,Good Nice time killer,rating
2154,4,99,2019-12-04 16:44:01,,rating,3,6,Its the best.	Its really cool.,0,0,M_472 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Its the best Its really cool ,rating
2155,4,99,2019-12-04 16:44:01,,rating,3,6,Mr.?	Are u spying us?,0,0,M_473 AppID: #5_viber Src: PlayStore_Random,,Mr Are u spying us ,rating
2156,4,99,2019-12-04 16:44:01,,rating,3,6,Not bad!	For a mobile game ya can't complain.,0,0,M_474 AppID: #6_Assassins Creed Pirates Src: PlayStore_Random,,Not bad For a mobile game ya can't complain ,rating
2157,4,99,2019-12-04 16:44:01,,rating,3,6,Awesome	Thrilling,0,0,M_475 AppID: #8_Photo Editor von Aviary Src: PlayStore_Random,,Awesome Thrilling,rating
2158,4,99,2019-12-04 16:44:01,,rating,3,6,"1st level completed	Not bad for the moment, just tryin' to get the controls as well, I will update this in few days :) Good job by now :)",0,0,M_476 AppID: #9_Modern Combat 4 Zero Hour Src: PlayStore_Random,,1st level completed Not bad for the moment just tryin' to get the controls as well I will update this in few days Good job by now ,rating
2159,4,99,2019-12-04 16:44:01,,rating,3,6,Good	Very Good,0,0,M_477 AppID: #3_Seitenmanager Src: PlayStore_Random,,Good Very Good,rating
2160,4,99,2019-12-04 16:44:01,,rating,3,6,Average	Good,0,0,M_478 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Average Good,rating
2161,4,99,2019-12-04 16:44:01,,rating,3,6,A great brain game but a little east	Easy very easy,0,0,M_479 AppID: #8_Wo ist mein Wasser Src: PlayStore_Random,,A great brain game but a little east Easy very easy,rating
2162,4,99,2019-12-04 16:44:01,,rating,3,6,Nice	Its amazing,0,0,M_480 AppID: #5_viber Src: PlayStore_Random,,Nice Its amazing,rating
2163,4,99,2019-12-04 16:44:01,,rating,3,6,Good,0,0,M_481 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Good,rating
2164,4,99,2019-12-04 16:44:01,,rating,3,6,Pretty app	I just downloaded and i dot know what happen next :) hopely fine ok ;),0,0,M_482 AppID: #6_MomentCam Src: PlayStore_Random,,Pretty app I just downloaded and i dot know what happen next hopely fine ok ,rating
2165,4,99,2019-12-04 16:44:01,,rating,3,6,Works	Ok.,0,0,M_483 AppID: #8_gmx mail Src: PlayStore_Random,,Works Ok ,rating
2166,4,99,2019-12-04 16:44:01,,rating,3,6,Keepas crashing	Awesome game....when it works will freeze everytime I go into it ao I have to turn off my phone then turn it back on for it to work on my s4 galaxy. Lucky I bought it on special,0,0,M_484 AppID: #3_Need for Speed Most Wanted Src: PlayStore_Random,,Keepas crashing Awesome game when it works will freeze everytime I go into it ao I have to turn off my phone then turn it back on for it to work on my s4 galaxy Lucky I bought it on special,rating
2167,4,99,2019-12-04 16:44:01,,rating,3,6,paste	pasta is very hot,0,0,M_485 AppID: #10_line gratis anrufe Src: PlayStore_Random,,paste pasta is very hot,rating
2168,4,99,2019-12-04 16:44:01,,rating,3,6,Servers suck	I wish servers could be better... It's quite frustrating to play in multiplayer sometimes... But the game is wonderful. Would give 5 stars for a good online experience,0,0,M_486 AppID: #7_Worms 2 Armageddon Src: PlayStore_Random,,Servers suck I wish servers could be better It's quite frustrating to play in multiplayer sometimes But the game is wonderful Would give 5 stars for a good online experience,rating
2169,4,99,2019-12-04 16:44:01,,rating,3,6,F,0,0,M_487 AppID: #3_Seitenmanager Src: PlayStore_Random,,F,rating
2170,4,99,2019-12-04 16:44:01,,rating,3,6,Awesome	Nice,0,0,M_488 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Awesome Nice,rating
2171,4,99,2019-12-04 16:44:01,,rating,3,6,Improving. Way to go.,0,0,M_489 AppID: #3_Seitenmanager Src: PlayStore_Random,,Improving Way to go ,rating
2172,4,99,2019-12-04 16:44:01,,rating,3,6,Passt	Naja,0,0,M_490 AppID: #1_quizduell Src: PlayStore_Random,,Passt Naja,rating
2173,4,99,2019-12-04 16:44:01,,rating,3,6,Better than it used to be...	Still needs significant amounts of work.,0,0,M_491 AppID: #3_Seitenmanager Src: PlayStore_Random,,Better than it used to be Still needs significant amounts of work ,rating
2174,4,99,2019-12-04 16:44:01,,rating,3,6,Yes	Hoping to use for school.,0,0,M_493 AppID: #6_androidOpenOffice Src: PlayStore_Random,,Yes Hoping to use for school ,rating
2175,4,99,2019-12-04 16:44:01,,rating,3,6,2 mounth	Good apps for mobile,0,0,M_494 AppID: #3_skype Src: PlayStore_Random,,2 mounth Good apps for mobile,rating
2176,4,99,2019-12-04 16:44:01,,rating,3,6,"Puta	Ok
",0,0,M_495 AppID: #5_officesuite7 Src: PlayStore_Random,,Puta Ok,rating
2177,4,99,2019-12-04 16:44:01,,rating,3,6,This is an ok app. I still love it doe. Not amazing but not terrible. :-) c:,0,0,M_496 AppID: #10_Fotocollage Bildbearbeitung Src: PlayStore_Random,,This is an ok app I still love it doe Not amazing but not terrible c ,rating
2178,4,99,2019-12-04 16:44:01,,rating,3,6,nice	it's nice,0,0,M_497 AppID: #8_Photo Editor von Aviary Src: PlayStore_Random,,nice it's nice,rating
2179,4,99,2019-12-04 16:44:01,,rating,3,6,Best	I like it.I can use it everyday,0,0,M_498 AppID: #3_Seitenmanager Src: PlayStore_Random,,Best I like it I can use it everyday,rating
2180,4,99,2019-12-04 16:44:01,,rating,3,6,annoying multiplayer issues	other than that it is a great port. would give 5 stars if multiplayer worked properly.,0,0,M_499 AppID: #7_Worms 2 Armageddon Src: PlayStore_Random,,annoying multiplayer issues other than that it is a great port would give 5 stars if multiplayer worked properly ,rating
2181,4,99,2019-12-04 16:44:01,,rating,3,6,It's cool with me,0,0,M_500 AppID: #1_PicsArt - Photo Studio Src: PlayStore_Random,,It's cool with me,rating
2182,4,99,2019-12-04 16:44:01,,rating,3,6,Great zoom function for Galaxy tab 2.	Only 3 stars because focus is blurry when you zoom in on a picture.,0,0,M_501 AppID: #1_Camera Zoom FX Src: PlayStore_Random,,Great zoom function for Galaxy tab 2 Only 3 stars because focus is blurry when you zoom in on a picture ,rating
2183,4,99,2019-12-04 16:44:01,,rating,3,6,Good	Its nice,0,0,M_502 AppID: #7_Cymera - Camera & Photo Editor Src: PlayStore_Random,,Good Its nice,rating
2184,4,99,2019-12-04 16:44:01,,rating,3,6,Gr8	Gk,0,0,M_503 AppID: #2_flipagram Src: PlayStore_Random,,Gr8 Gk,rating
2185,4,99,2019-12-04 16:44:01,,rating,3,6,Lilli	Cool,0,0,M_504 AppID: #7_pou Src: PlayStore_Random,,Lilli Cool,rating
2186,4,99,2019-12-04 16:44:01,,rating,3,6,Getting better,0,0,M_505 AppID: #3_Seitenmanager Src: PlayStore_Random,,Getting better,rating
2187,4,99,2019-12-04 16:44:01,,rating,3,6,Average,0,0,M_506 AppID: #10_Fotocollage Bildbearbeitung Src: PlayStore_Random,,Average,rating
2188,4,99,2019-12-04 16:44:01,,rating,3,6,Not the whole game	Was not obvious from the description but this is just adventure mode + quick play. No Zen garden or mini games.,0,0,M_507 AppID: #5_Plants vs Zombies Src: PlayStore_Random,,Not the whole game Was not obvious from the description but this is just adventure mode quick play No Zen garden or mini games ,rating
2189,4,99,2019-12-04 16:44:01,,rating,3,6,Boo!	I don't like the annual subscription cost so I won't upgrade to pro.  I'd gladly pay a one time fee but apparently that's not an option anymore.,0,0,M_508 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Boo I don't like the annual subscription cost so I won't upgrade to pro I'd gladly pay a one time fee but apparently that's not an option anymore ,rating
2190,4,99,2019-12-04 16:44:01,,rating,3,6,Can't believe I paid for this	Kingsoft is better.,0,0,M_509 AppID: #1_OfficeSuite Pro 7  (PDF und HD) Src: PlayStore_Random,,Can't believe I paid for this Kingsoft is better ,rating
2191,4,99,2019-12-04 16:44:01,,rating,3,6,Simply good,0,0,M_510 AppID: #5_viber Src: PlayStore_Random,,Simply good,rating
2192,4,99,2019-12-04 16:44:01,,rating,3,6,Yea	Yea,0,0,M_511 AppID: #2_traffic_racer Src: PlayStore_Random,,Yea Yea,rating
2193,4,99,2019-12-04 16:44:01,,rating,3,6,"Are you kidding me	Its a good game, but I just bought it and now it 80% off?! Really!?",0,0,M_512 AppID: #9_Modern Combat 4 Zero Hour Src: PlayStore_Random,,Are you kidding me Its a good game but I just bought it and now it 80 off Really ,rating
2194,4,99,2019-12-04 16:44:01,,rating,3,6,Samsung galaxy s4	Cute app,0,0,M_513 AppID: #6_MomentCam Src: PlayStore_Random,,Samsung galaxy s4 Cute app,rating
2195,4,99,2019-12-04 16:44:01,,rating,3,6,good job.	its far better than other apps..but needs to still work on frames and more effects.,0,0,M_514 AppID: #1_PicsArt - Photo Studio Src: PlayStore_Random,,good job its far better than other apps but needs to still work on frames and more effects ,rating
2196,4,99,2019-12-04 16:44:01,,rating,3,6,"Seems ok...will see
",0,0,M_515 AppID: #6_Antivirus PRO Src: PlayStore_Random,,Seems ok will see,rating
2197,4,99,2019-12-04 16:44:01,,rating,3,6,Is gud	Nice :),0,0,M_516 AppID: #3_Seitenmanager Src: PlayStore_Random,,Is gud Nice ,rating
2198,4,99,2019-12-04 16:44:01,,rating,3,6,Bakwas,0,0,M_517 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Bakwas,rating
2199,4,99,2019-12-04 16:44:01,,rating,3,6,"Good
",0,0,M_518 AppID: #5_officesuite7 Src: PlayStore_Random,,Good,rating
2200,4,99,2019-12-04 16:44:01,,rating,3,6,Shark	? dull,0,0,M_519 AppID: #7_Cymera - Camera & Photo Editor Src: PlayStore_Random,,Shark dull,rating
2201,4,99,2019-12-04 16:44:01,,rating,3,6,Okay	This game is great. Can't what for the new one,0,0,M_520 AppID: #9_Modern Combat 4 Zero Hour Src: PlayStore_Random,,Okay This game is great Can't what for the new one,rating
2202,4,99,2019-12-04 16:44:01,,rating,3,6,It's a bit slow on my phone,0,0,M_521 AppID: #3_skype Src: PlayStore_Random,,It's a bit slow on my phone,rating
2203,4,99,2019-12-04 16:44:01,,rating,3,6,Idk	Im bored so im just rating i ront noe if its good or not because its taking so long in downliad so i just gave it 3 stars,0,0,M_522 AppID: #8_Photo Editor von Aviary Src: PlayStore_Random,,Idk Im bored so im just rating i ront noe if its good or not because its taking so long in downliad so i just gave it 3 stars,rating
2204,4,99,2019-12-04 16:44:01,,rating,3,6,I luv it	Nice but plZ its hanging my phone again and again i will give it 5stars when this problem will be fixed,0,0,M_523 AppID: #1_PicsArt - Photo Studio Src: PlayStore_Random,,I luv it Nice but plZ its hanging my phone again and again i will give it 5stars when this problem will be fixed,rating
2205,4,99,2019-12-04 16:44:01,,rating,3,6,"Not bad	It is fast and smooth, but it could use a restyling",0,0,M_524 AppID: #8_XDA Premium Src: PlayStore_Random,,Not bad It is fast and smooth but it could use a restyling,rating
2206,4,99,2019-12-04 16:44:01,,rating,3,6,"Not worth installing	My HTC does most of this in settings.
",0,0,M_525 AppID: #8_es_task_manager Src: PlayStore_Random,,Not worth installing My HTC does most of this in settings ,rating
2207,4,99,2019-12-04 16:44:01,,rating,3,6,@	Not bad,0,0,M_527 AppID: #2_facebook messenger Src: PlayStore_Random,, Not bad,rating
2208,4,99,2019-12-04 16:44:01,,rating,3,6,Ok	Ok,0,0,M_528 AppID: #9_Perfect365 Gesichts-Make-Up Src: PlayStore_Random,,Ok Ok,rating
2209,4,99,2019-12-04 16:44:01,,rating,3,6,Good game so far..	How can I rate a game after 5 minutes of play. Dumb idea to trade a game rating for updates.,0,0,M_529 AppID: #6_Assassins Creed Pirates Src: PlayStore_Random,,Good game so far How can I rate a game after 5 minutes of play Dumb idea to trade a game rating for updates ,rating
2210,4,99,2019-12-04 16:44:01,,rating,3,6,A work in progress	Not quite all the tools I was looking for but a great addition to what I need while looking for the ultimate set! Still learning what it does.,0,0,M_530 AppID: #5_Foldersync Src: PlayStore_Random,,A work in progress Not quite all the tools I was looking for but a great addition to what I need while looking for the ultimate set Still learning what it does ,rating
2211,4,99,2019-12-04 16:44:01,,rating,3,6,very useful and active	I choice it,0,0,M_531 AppID: #6_firefox Src: PlayStore_Random,,very useful and active I choice it,rating
2212,4,99,2019-12-04 16:44:01,,rating,3,6,Done playing it	No updates,0,0,M_532 AppID: #3_Need for Speed Most Wanted Src: PlayStore_Random,,Done playing it No updates,rating
2213,4,99,2019-12-04 16:44:01,,rating,3,6,Not safe brouse,0,0,M_533 AppID: #6_firefox Src: PlayStore_Random,,Not safe brouse,rating
2214,4,99,2019-12-04 16:44:01,,rating,3,6,Helo	Its very slow  .,0,0,M_534 AppID: #10_line gratis anrufe Src: PlayStore_Random,,Helo Its very slow ,rating
2215,4,99,2019-12-04 16:44:01,,rating,3,6,"Good	Very good
",0,0,M_535 AppID: #5_officesuite7 Src: PlayStore_Random,,Good Very good,rating
2216,4,99,2019-12-04 16:44:01,,rating,3,6,useful	force close,0,0,M_536 AppID: #2_facebook messenger Src: PlayStore_Random,,useful force close,rating
2217,4,99,2019-12-04 16:44:01,,rating,3,6,"Pritty good overall.	Could use some more scenes from movies.
",0,0,M_537 AppID: #5_Pho to Lab PRO Fotobearbeitung Src: PlayStore_Random,,Pritty good overall Could use some more scenes from movies ,rating
2218,4,99,2019-12-04 16:44:01,,rating,3,6,Love it!!	m          o,0,0,M_538 AppID: #6_MomentCam Src: PlayStore_Random,,Love it m o,rating
2219,4,99,2019-12-04 16:44:01,,rating,3,6,Good but bad,0,0,M_539 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Good but bad,rating
2220,4,99,2019-12-04 16:44:01,,rating,3,6,Keep going	Needs better tagging,0,0,M_540 AppID: #3_Seitenmanager Src: PlayStore_Random,,Keep going Needs better tagging,rating
2221,4,99,2019-12-04 16:44:01,,rating,3,6,4.3.... Please	Love this app but cant use it on my 4.3 tablet..... Keeps crashing!,0,0,M_541 AppID: #1_OfficeSuite Pro 7  (PDF und HD) Src: PlayStore_Random,,4 3 Please Love this app but cant use it on my 4 3 tablet Keeps crashing ,rating
2222,4,99,2019-12-04 16:44:01,,rating,3,6,good aplication	kereeeeennnnnn,0,0,M_542 AppID: #2_flipagram Src: PlayStore_Random,,good aplication kereeeeennnnnn,rating
2223,4,99,2019-12-04 16:44:01,,rating,3,6,Nice	Nice aplikasi,0,0,M_543 AppID: #10_line gratis anrufe Src: PlayStore_Random,,Nice Nice aplikasi,rating
2224,4,99,2019-12-04 16:44:01,,rating,3,6,<3	One wrd to say .. Cool,0,0,M_544 AppID: #7_Cymera - Camera & Photo Editor Src: PlayStore_Random,, 3 One wrd to say Cool,rating
2225,4,99,2019-12-04 16:44:01,,rating,3,6,I love the makeup options	I will rate it with 5 stars once I'm able to do the hair,0,0,M_545 AppID: #9_Perfect365 Gesichts-Make-Up Src: PlayStore_Random,,I love the makeup options I will rate it with 5 stars once I'm able to do the hair,rating
2226,4,99,2019-12-04 16:44:01,,rating,3,6,So nice	Nice,0,0,M_546 AppID: #1_PicsArt - Photo Studio Src: PlayStore_Random,,So nice Nice,rating
2227,4,99,2019-12-04 16:44:01,,rating,3,6,Useful Apps	Okay,0,0,M_547 AppID: #6_MomentCam Src: PlayStore_Random,,Useful Apps Okay,rating
2228,4,99,2019-12-04 16:44:01,,rating,3,6,Eh	Personally not a fan of the latest update.,0,0,M_548 AppID: #8_XDA Premium Src: PlayStore_Random,,Eh Personally not a fan of the latest update ,rating
2229,4,99,2019-12-04 16:44:01,,rating,3,6,Good	Its very excellent.,0,0,M_549 AppID: #6_androidOpenOffice Src: PlayStore_Random,,Good Its very excellent ,rating
2230,4,99,2019-12-04 16:44:01,,rating,3,6,Well	The size is good,0,0,M_550 AppID: #3_Seitenmanager Src: PlayStore_Random,,Well The size is good,rating
2231,4,99,2019-12-04 16:44:01,,rating,3,6,"Great app!!
",0,0,M_551 AppID: #5_officesuite7 Src: PlayStore_Random,,Great app ,rating
2232,4,99,2019-12-04 16:44:01,,rating,3,6,Ok	Not that much good,0,0,M_552 AppID: #2_facebook messenger Src: PlayStore_Random,,Ok Not that much good,rating
2233,4,99,2019-12-04 16:44:01,,rating,4,8,good job,0,0,M_553 AppID: #3_skype Src: PlayStore_Random,,good job,rating
2234,4,99,2019-12-04 16:44:01,,rating,4,8,fantastic	great app,0,0,M_554 AppID: #2_facebook messenger Src: PlayStore_Random,,fantastic great app,rating
2235,4,99,2019-12-04 16:44:01,,rating,4,8,Nice	Great,0,0,M_555 AppID: #8_Photo Editor von Aviary Src: PlayStore_Random,,Nice Great,rating
2236,4,99,2019-12-04 16:44:01,,rating,4,8,So far so good	Genuinely fun and lots to do,0,0,M_556 AppID: #6_Assassins Creed Pirates Src: PlayStore_Random,,So far so good Genuinely fun and lots to do,rating
2238,4,99,2019-12-04 16:44:01,,rating,4,8,Super	Super,0,0,M_558 AppID: #3_Seitenmanager Src: PlayStore_Random,,Super Super,rating
2239,4,99,2019-12-04 16:44:01,,rating,4,8,Hi	Cool,0,0,M_559 AppID: #2_flipagram Src: PlayStore_Random,,Hi Cool,rating
2240,4,99,2019-12-04 16:44:01,,rating,4,8,It'sNice aap	Good,0,0,M_560 AppID: #10_line gratis anrufe Src: PlayStore_Random,,It'sNice aap Good,rating
2241,4,99,2019-12-04 16:44:01,,rating,4,8,This is a good app	Nice,0,0,M_561 AppID: #9_Perfect365 Gesichts-Make-Up Src: PlayStore_Random,,This is a good app Nice,rating
2242,4,99,2019-12-04 16:44:01,,rating,4,8,app good	i like,0,0,M_562 AppID: #7_Cymera - Camera & Photo Editor Src: PlayStore_Random,,app good i like,rating
2243,4,99,2019-12-04 16:44:01,,rating,4,8,Andrew	Excellent scanning app.,0,0,M_563 AppID: #4_Mobile Doc Scanner (MDScan) Src: PlayStore_Random,,Andrew Excellent scanning app ,rating
2244,4,99,2019-12-04 16:44:01,,rating,4,8,Line	Want,0,0,M_564 AppID: #10_line gratis anrufe Src: PlayStore_Random,,Line Want,rating
2245,4,99,2019-12-04 16:44:01,,rating,4,8,cute,0,0,M_565 AppID: #8_Wo ist mein Wasser Src: PlayStore_Random,,cute,rating
2246,4,99,2019-12-04 16:44:01,,rating,4,8,"Works great on my xperia arc (updated to Android 4.0.4)!	Works great on my xperia arc. Would be better on a bigger screen, but still good on a 4.2inch!",0,0,M_566 AppID: #5_Plants vs Zombies Src: PlayStore_Random,,Works great on my xperia arc updated to Android 4 0 4 Works great on my xperia arc Would be better on a bigger screen but still good on a 4 2inch ,rating
2247,4,99,2019-12-04 16:44:01,,rating,4,8,Its cool	Nice,0,0,M_567 AppID: #10_Fotocollage Bildbearbeitung Src: PlayStore_Random,,Its cool Nice,rating
2248,4,99,2019-12-04 16:44:01,,rating,4,8,Good	Others have to try,0,0,M_568 AppID: #2_facebook messenger Src: PlayStore_Random,,Good Others have to try,rating
2249,4,99,2019-12-04 16:44:01,,rating,4,8,Fun app	A simple and fun app. Everyone needs to give it a try :-),0,0,M_569 AppID: #6_MomentCam Src: PlayStore_Random,,Fun app A simple and fun app Everyone needs to give it a try ,rating
2250,4,99,2019-12-04 16:44:01,,rating,4,8,Good.	Good,0,0,M_570 AppID: #5_Foldersync Src: PlayStore_Random,,Good Good,rating
2251,4,99,2019-12-04 16:44:01,,rating,4,8,Good	Nice app. But it keeps breaking up!! Dont know why but just bcoz of this prblm i could have given 5 stars...!! Nice work by avairy team.,0,0,M_571 AppID: #8_Photo Editor von Aviary Src: PlayStore_Random,,Good Nice app But it keeps breaking up Dont know why but just bcoz of this prblm i could have given 5 stars Nice work by avairy team ,rating
2252,4,99,2019-12-04 16:44:01,,rating,4,8,Hi am nasi	Its very good for all,0,0,M_572 AppID: #3_skype Src: PlayStore_Random,,Hi am nasi Its very good for all,rating
2253,4,99,2019-12-04 16:44:01,,rating,4,8,Good	Thank,0,0,M_573 AppID: #3_Seitenmanager Src: PlayStore_Random,,Good Thank,rating
2254,4,99,2019-12-04 16:44:01,,rating,4,8,Good	My life has been changed thanks to this cinco app,0,0,M_574 AppID: #4_antivirus GRATIS Src: PlayStore_Random,,Good My life has been changed thanks to this cinco app,rating
2255,4,99,2019-12-04 16:44:01,,rating,4,8,Awesome (y)	It is really too good <3,0,0,M_575 AppID: #10_line gratis anrufe Src: PlayStore_Random,,Awesome y It is really too good 3,rating
2256,4,99,2019-12-04 16:44:01,,rating,4,8,"Good game	The only problem that it takes up nearly 2GB of space on device, which is a little high. Graphics are great, lags a little on my tab 2 10.1 but overall a good game.",0,0,M_576 AppID: #9_Modern Combat 4 Zero Hour Src: PlayStore_Random,,Good game The only problem that it takes up nearly 2GB of space on device which is a little high Graphics are great lags a little on my tab 2 10 1 but overall a good game ,rating
2257,4,99,2019-12-04 16:44:01,,rating,4,8,Pretty Good!	I give it three stars because there's alot of photo editing apps that already have the same features for free.... you'll get that fifth star whenever the clone effect is added....but it's pretty good but no better than the FREE apps with these same effects..,0,0,M_577 AppID: #6_Photo Studio PRO Src: PlayStore_Random,,Pretty Good I give it three stars because there's alot of photo editing apps that already have the same features for free you'll get that fifth star whenever the clone effect is added but it's pretty good but no better than the FREE apps with these same effects ,rating
2258,4,99,2019-12-04 16:44:01,,rating,4,8,Ghh,0,0,M_578 AppID: #5_viber Src: PlayStore_Random,,Ghh,rating
2259,4,99,2019-12-04 16:44:01,,rating,4,8,Lots of fun	Wish the hair edit wasn't so vibrant. And the lower half of face doesn't get much change when brightening the face.,0,0,M_579 AppID: #9_Perfect365 Gesichts-Make-Up Src: PlayStore_Random,,Lots of fun Wish the hair edit wasn't so vibrant And the lower half of face doesn't get much change when brightening the face ,rating
2260,4,99,2019-12-04 16:44:01,,rating,4,8,"Good stuff	This app would be better if the draw function had the same beautiful brushes as Line Brush.  However, the eyedropper tool, ability to change opacity and hardness of brush tools, and more make this photo editing app a good one. I haven't updated however, after reading the latest reviews.",0,0,M_580 AppID: #1_PicsArt - Photo Studio Src: PlayStore_Random,,Good stuff This app would be better if the draw function had the same beautiful brushes as Line Brush However the eyedropper tool ability to change opacity and hardness of brush tools and more make this photo editing app a good one I haven't updated however after reading the latest reviews ,rating
