FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus,Subjectivity,Polarity,TextTokens,Text
5856,99,4,Very useful,Nice design refresh Looks great I love this app Dropbox totally saved me at work I had to email a bunch of large files and the work email system wouldn't take it Dropbox worked flawlessly Not only did they get links to download the files but they could also view content right in their web browser PDFs Word docs and videos all were viewable in the browser for them It made presentations a breeze I now use Dropbox for personal use too Love it,2,2,2,2,2,"['useful', 'Nice', 'design', 'refresh', 'look', 'great', 'love', 'app', 'Dropbox', 'totally', 'save', 'work', 'email', 'bunch', 'large', 'file', 'work', 'email', 'system', 'Dropbox', 'work', 'flawlessly', 'link', 'download', 'file', 'view', 'content', 'right', 'web', 'browser', 'pdf', 'Word', 'docs', 'video', 'viewable', 'browser', 'presentation', 'breeze', 'use', 'Dropbox', 'personal', 'use', 'love']",Very useful Nice design refresh Looks great I love this app Dropbox totally saved me at work I had to email a bunch of large files and the work email system wouldn't take it Dropbox worked flawlessly Not only did they get links to download the files but they could also view content right in their web browser PDFs Word docs and videos all were viewable in the browser for them It made presentations a breeze I now use Dropbox for personal use too Love it
5857,99,4,I actually use it,Cool app and now sync to desktop app,2,2,2,2,2,"['actually', 'use', 'cool', 'app', 'sync', 'desktop', 'app']",I actually use it Cool app and now sync to desktop app
5858,99,4,Best yet,Its useful ,2,2,2,2,2,"['best', 'useful']",Best yet Its useful
5859,99,4,Best,It helped me alot thanks,2,2,2,2,2,"['best', 'help', 'alot', 'thank']",Best It helped me alot thanks
5860,99,4,Good app,Cant think of any specific complaints but there is always room for a more robust interface,2,2,2,2,2,"['good', 'app', 'not', 'think', 'specific', 'complaint', 'room', 'robust', 'interface']",Good app Cant think of any specific complaints but there is always room for a more robust interface
5861,99,4,Needs fixing,Love the service but annotations on PDFs have disappeared from Dropbox since iOS 7 update Need these back please,0,0,0,2,2,"['need', 'fix', 'Love', 'service', 'annotation', 'pdf', 'disappear', 'Dropbox', 'iOS', '7', 'update', 'need']",Needs fixing Love the service but annotations on PDFs have disappeared from Dropbox since iOS 7 update Need these back please
5862,99,4,Good,Very useful I don't have iOS 7 so I don't really have any compatibility issues Shame I can't view animated gif files though,2,2,2,2,2,"['good', 'useful', 'iOS', '7', 'compatibility', 'issue', 'shame', 'view', 'animated', 'gif', 'file']",Good Very useful I don't have iOS 7 so I don't really have any compatibility issues Shame I can't view animated gif files though
5863,99,4,Everything,With you ,2,2,2,2,2,[],Everything With you
5864,99,4,great,really great,2,2,2,2,2,"['great', 'great']",great really great
5865,99,4,NSA puppet,Download this app if you want to get spied on ,2,2,2,2,2,"['NSA', 'puppet', 'download', 'app', 'want', 'spy']",NSA puppet Download this app if you want to get spied on
5866,99,4,MediaFire is Better,Dropbox is ok But MediaFires 10GB is much better than 2GB,2,2,2,2,2,"['MediaFire', 'well', 'Dropbox', 'MediaFires', '10', 'GB', 'well', '2', 'GB']",MediaFire is Better Dropbox is ok But MediaFires 10GB is much better than 2GB
5867,99,4,Best App Ever,Best App Ever,2,2,2,2,2,"['best', 'App', 'best', 'App']",Best App Ever Best App Ever
5868,99,4,Noah,Got this for minecraft,2,2,2,2,2,"['Noah', 'get', 'minecraft']",Noah Got this for minecraft
5869,99,4,The best pro,,3,3,3,3,3,"['good', 'pro']",The best pro
5870,99,4,goood,goooood,2,2,2,2,2,"['goood', 'goooood']",goood goooood
5871,99,4,MCPE maps and mods,How do I get MCPE maps and mods Without iexplorer or any other fake website to get your money,2,2,2,2,2,"['MCPE', 'map', 'mod', 'MCPE', 'map', 'mod', 'iexplorer', 'fake', 'website', 'money']",MCPE maps and mods How do I get MCPE maps and mods Without iexplorer or any other fake website to get your money
5872,99,4,The perfect app,This app is perfect next to ibook it is the most used app on my iPad s The only thing I can think of to make it better would be the ability to display long file names I use it as a repository for ebooks any many times have to download 3 or 4 books to find the correct one in a series Thanks for this great app ,0,0,0,2,2,"['perfect', 'app', 'app', 'perfect', 'ibook', 'app', 'iPad', 'thing', 'think', 'well', 'ability', 'display', 'long', 'file', 'name', 'use', 'repository', 'ebook', 'time', 'download', '3', '4', 'book', 'find', 'correct', 'series', 'thank', 'great', 'app']",The perfect app This app is perfect next to ibook it is the most used app on my iPad s The only thing I can think of to make it better would be the ability to display long file names I use it as a repository for ebooks any many times have to download 3 or 4 books to find the correct one in a series Thanks for this great app
5873,99,4,Soo Good ,This app is the best utility Very needed I would suggest you to have at least 5 GB of space,2,2,2,2,2,"['soo', 'good', 'app', 'good', 'utility', 'need', 'suggest', '5', 'GB', 'space']",Soo Good  This app is the best utility Very needed I would suggest you to have at least 5 GB of space
5874,99,4,Must have ,If you do not own this app your life must be so much tougher Enough said,2,2,2,2,2,"['app', 'life', 'tough', 'say']",Must have  If you do not own this app your life must be so much tougher Enough said
5875,99,4,Love it,It's great useful app that's always there when I need it Enough said,2,2,2,2,2,"['love', 'great', 'useful', 'app', 'need', 'say']",Love it It's great useful app that's always there when I need it Enough said
5876,99,4,Zip file please,I like this app i just reallyy wish it could support zip files as well if that was changed i would so give it a 5star rating ,0,0,0,2,2,"['zip', 'file', 'like', 'app', 'reallyy', 'wish', 'support', 'zip', 'file', 'change', '5star']",Zip file please I like this app i just reallyy wish it could support zip files as well if that was changed i would so give it a 5star rating
5877,99,4,Help ,I don't really know how to created the file like a word document or something,2,2,2,2,2,"['help', 'know', 'create', 'file', 'like', 'word', 'document']",Help  I don't really know how to created the file like a word document or something
5878,99,4,Works for me,Great companion to the desktop version Nice for viewing but not so great for making updates,0,0,0,2,2,"['work', 'great', 'companion', 'desktop', 'version', 'Nice', 'view', 'great', 'make', 'update']",Works for me Great companion to the desktop version Nice for viewing but not so great for making updates
5879,99,4,It's doing fine,This app has been go so far for me On my iPod touch 4 generation I has done so much in so little of time Little than 30 seconds it had my account created and pictures uploading on there Although I am looking in to this I trust this will keep mine and your apple devices' apps music photos videos and so on safe with all your personal files ,2,2,2,2,2,"['fine', 'app', 'far', 'iPod', 'touch', '4', 'generation', 'little', 'time', 'little', '30', 'second', 'account', 'create', 'picture', 'upload', 'look', 'trust', 'apple', 'device', 'app', 'music', 'photo', 'video', 'safe', 'personal', 'file']",It's doing fine This app has been go so far for me On my iPod touch 4 generation I has done so much in so little of time Little than 30 seconds it had my account created and pictures uploading on there Although I am looking in to this I trust this will keep mine and your apple devices' apps music photos videos and so on safe with all your personal files
5880,99,4,I don't understand the bad reviews ,I have used the Dropbox app for a long time with no serious issues Sure there are glitches once in awhile but usually runs very smoothly I have it uploading my photos which it does consistently well and syncing docs I need No problems here not sure what the bad reviews are about,0,0,0,2,2,"['understand', 'bad', 'review', 'Dropbox', 'app', 'long', 'time', 'issue', 'sure', 'glitch', 'awhile', 'usually', 'run', 'smoothly', 'upload', 'photo', 'consistently', 'sync', 'doc', 'need', 'problem', 'sure', 'bad', 'review']",I don't understand the bad reviews  I have used the Dropbox app for a long time with no serious issues Sure there are glitches once in awhile but usually runs very smoothly I have it uploading my photos which it does consistently well and syncing docs I need No problems here not sure what the bad reviews are about
5881,99,4,Very Good,The app greatly enhances the capability of the iPad by making it truly portable You are able to access your materials on all of your devices share with others either for the purpose of collaboration or simply dispersing information Both are very useful in the world of education ,0,0,0,2,2,"['good', 'app', 'greatly', 'enhance', 'capability', 'iPad', 'make', 'truly', 'portable', 'able', 'access', 'material', 'device', 'share', 'purpose', 'collaboration', 'simply', 'disperse', 'useful', 'world', 'education']",Very Good The app greatly enhances the capability of the iPad by making it truly portable You are able to access your materials on all of your devices share with others either for the purpose of collaboration or simply dispersing information Both are very useful in the world of education
5882,99,4,Dropbox,Dropbox is the smart invention I love it,2,2,2,2,2,"['Dropbox', 'Dropbox', 'smart', 'invention', 'love']",Dropbox Dropbox is the smart invention I love it
5883,99,4,drop box sync,I have no idea how to get drop box files to sync with the iPhone or iPad,2,2,2,2,2,"['drop', 'box', 'sync', 'idea', 'drop', 'box', 'file', 'sync', 'iPhone', 'iPad']",drop box sync I have no idea how to get drop box files to sync with the iPhone or iPad
5884,99,4,fast and useful ,very convientent,2,2,2,2,2,"['fast', 'useful', 'convientent']",fast and useful  very convientent
5885,99,4,Dropbox,Pretty handy app,2,2,2,2,2,"['Dropbox', 'pretty', 'handy', 'app']",Dropbox Pretty handy app
5886,99,4,Outstanding,Simple and intuitive,0,0,0,2,2,"['outstanding', 'simple', 'intuitive']",Outstanding Simple and intuitive
5887,99,4,Great ,Great application Wow ,2,2,2,2,2,"['great', 'great', 'application', 'wow']",Great  Great application Wow
5888,99,4,Amazing,,3,3,3,3,3,['amazing'],Amazing
5889,99,4,Use it all the time,Great app great for mobile teams,2,2,2,2,2,"['use', 'time', 'great', 'app', 'great', 'mobile', 'team']",Use it all the time Great app great for mobile teams
5890,99,4,Very useful,Not sure why people are complaining Clearly Dropbox limits its features due to the Apple developer license agreement If they wanted more indepth file system features it would have been added Don't blame Dropbox,0,0,0,2,2,"['useful', 'sure', 'people', 'complain', 'clearly', 'Dropbox', 'limit', 'feature', 'Apple', 'developer', 'license', 'agreement', 'want', 'indepth', 'file', 'system', 'feature', 'add', 'blame', 'Dropbox']",Very useful Not sure why people are complaining Clearly Dropbox limits its features due to the Apple developer license agreement If they wanted more indepth file system features it would have been added Don't blame Dropbox
5891,99,4,Easy to use ,I love the fact that its so easy to use and now my cel is working better than ever If you're still thinking to get this app don't think anymore download it now Thanks Dropbox ,2,2,2,2,2,"['easy', 'use', 'love', 'fact', 'easy', 'use', 'cel', 'work', 'better', 'think', 'app', 'think', 'anymore', 'download', 'thanks', 'Dropbox']",Easy to use  I love the fact that its so easy to use and now my cel is working better than ever If you're still thinking to get this app don't think anymore download it now Thanks Dropbox
5892,99,4,A must have app for college student ,A must have app for college student ,2,2,2,2,2,"['app', 'college', 'student', 'app', 'college', 'student']",A must have app for college student  A must have app for college student
5893,99,4,A wonderful application,,3,3,3,3,3,"['wonderful', 'application']",A wonderful application
5894,99,4,,Definitely liking this app Use it all the time It would be really nice if it gives us 10gb free space ,2,2,2,2,2,"['definitely', 'like', 'app', 'use', 'time', 'nice', 'give', '10', 'gb', 'free', 'space']",Definitely liking this app Use it all the time It would be really nice if it gives us 10gb free space
5895,99,4,The best app,Thank you for your great work Dropbox ,2,2,2,2,2,"['good', 'app', 'thank', 'great', 'work', 'Dropbox']",The best app Thank you for your great work Dropbox
5896,99,4,Way of using previous version,I just love using Dropbox But iOS 5 is required to use it How can I use it in iOS 41 ,0,0,0,2,2,"['way', 'previous', 'version', 'love', 'Dropbox', 'iOS', '5', 'require', 'use', 'use', 'iOS', '41']",Way of using previous version I just love using Dropbox But iOS 5 is required to use it How can I use it in iOS 41
5897,99,4,Awesome,Gotta love Dropbox ,2,2,2,2,2,"['Awesome', 'Got', 'to', 'love', 'Dropbox']",Awesome Gotta love Dropbox
5898,99,4,It is important to have it,It is important to have it,2,2,2,2,2,"['important', 'important']",It is important to have it It is important to have it
5899,99,4,Files with Style,This app not only looks great but also provides excellent functionality Flash Drives are a thing of the past ,2,2,2,2,2,"['file', 'Style', 'app', 'look', 'great', 'provide', 'excellent', 'functionality', 'Flash', 'Drives', 'thing', 'past']",Files with Style This app not only looks great but also provides excellent functionality Flash Drives are a thing of the past
5900,99,4,Goood, mms ,2,2,2,2,2,"['Goood', 'mms']",Goood  mms
5901,99,4,Support,Full rate,2,2,2,2,2,"['support', 'rate']",Support Full rate
5902,99,4,Good but,Very useful app Thank you If only I could see my filled in fields of the Word forms on it it would be awesome It is a pain and a hustle not to be able to Also I miss the old app logo new one is just so so Otherwise it is great,2,2,2,2,2,"['good', 'useful', 'app', 'thank', 'fill', 'field', 'Word', 'form', 'awesome', 'pain', 'hustle', 'able', 'miss', 'old', 'app', 'logo', 'new', 'great']",Good but Very useful app Thank you If only I could see my filled in fields of the Word forms on it it would be awesome It is a pain and a hustle not to be able to Also I miss the old app logo new one is just so so Otherwise it is great
5903,99,4,Lego 24778990765788788,Download this app today,2,2,2,2,2,"['Lego', '24778990765788788', 'Download', 'app', 'today']",Lego 24778990765788788 Download this app today
5904,99,4,One of the best apps ever,This is one app that I use every day,2,2,2,2,2,"['good', 'app', 'app', 'use', 'day']",One of the best apps ever This is one app that I use every day
5905,99,4,Shrooms,iOS,2,2,2,2,2,"['shroom', 'ios']",Shrooms iOS
5906,99,4,Indispensable ,This is an app that is relevant to everything I do I use it everyday My top 5 ,2,2,2,2,2,"['indispensable', 'app', 'relevant', 'use', 'everyday', '5']",Indispensable  This is an app that is relevant to everything I do I use it everyday My top 5
5907,99,4,Owner Musikraft,My life just got easier Great application,2,2,2,2,2,"['Owner', 'Musikraft', 'life', 'get', 'easy', 'great', 'application']",Owner Musikraft My life just got easier Great application
5908,99,4,Its very helpful ,It's useful and helpful All my files and especially my photos are being synced FAST to my laptop This is the app that I've been looking for It's very convenient also to use,2,2,2,2,2,"['helpful', 'useful', 'helpful', 'file', 'especially', 'photo', 'sync', 'FAST', 'laptop', 'app', 'look', 'convenient', 'use']",Its very helpful  It's useful and helpful All my files and especially my photos are being synced FAST to my laptop This is the app that I've been looking for It's very convenient also to use
5909,99,4,Saved my photos ,I would've lost hundreds of photos if it wasn't for this app Thank you ,2,2,2,2,2,"['save', 'photo', 'lose', 'hundred', 'photo', 'app', 'thank']",Saved my photos  I would've lost hundreds of photos if it wasn't for this app Thank you
5910,99,4,Wow,Best app ever made for busy people Keeps up with everything and great app for people with jobs and hobbies that take up your time,2,2,2,2,2,"['wow', 'good', 'app', 'busy', 'people', 'keep', 'great', 'app', 'people', 'job', 'hobby', 'time']",Wow Best app ever made for busy people Keeps up with everything and great app for people with jobs and hobbies that take up your time
5911,99,4,Great way to go paperless,Going paperless and this is working for me so far Great stuff Recommend,2,2,2,2,2,"['great', 'way', 'paperless', 'go', 'paperless', 'work', 'far', 'great', 'stuff', 'recommend']",Great way to go paperless Going paperless and this is working for me so far Great stuff Recommend
5912,99,4,Awesome ,I like to be organized and be able to customize things as well and with this app I think it does pretty good with both I would recommend it ,2,2,2,2,2,"['awesome', 'like', 'organize', 'able', 'customize', 'thing', 'app', 'think', 'pretty', 'good', 'recommend']",Awesome  I like to be organized and be able to customize things as well and with this app I think it does pretty good with both I would recommend it
5913,99,4,Current Version Doesn't Work,Wait for the bugs to get fixed Better yet Look for an alternative app,0,0,0,2,2,"['current', 'version', 'work', 'wait', 'bug', 'fix', 'better', 'look', 'alternative', 'app']",Current Version Doesn't Work Wait for the bugs to get fixed Better yet Look for an alternative app
5914,99,4,Great ap,Smooth,2,2,2,2,2,"['great', 'ap', 'smooth']",Great ap Smooth
5915,99,4,Amazing ,Very useful,2,2,2,2,2,"['amazing', 'useful']",Amazing  Very useful
5916,99,4, Good,This is working so far,2,2,2,2,2,"['good', 'work', 'far']",Good This is working so far
5917,99,4,Keeps life organized,Good product,2,2,2,2,2,"['Keeps', 'life', 'organize', 'good', 'product']",Keeps life organized Good product
5918,99,4,Useless no iPhone 3GS support,Update has bad UI and doesn't support all the 3GS iPhones that are still on contracts Delete and use apple notes instead,0,0,0,2,2,"['useless', 'iPhone', '3gs', 'support', 'Update', 'bad', 'ui', 'support', '3gs', 'iphone', 'contract', 'delete', 'use', 'apple', 'note', 'instead']",Useless no iPhone 3GS support Update has bad UI and doesn't support all the 3GS iPhones that are still on contracts Delete and use apple notes instead
5919,99,4,Excellent Works great and very handy ,I like it a lot,2,2,2,2,2,"['excellent', 'work', 'great', 'handy', 'like']",Excellent Works great and very handy  I like it a lot
5920,99,4,Dont Update,Is the badest UI i have ever seen Is very hard to use and no nice visual and no good to look I dont like at all Whats happen Evernote ,0,0,0,2,2,"['not', 'Update', 'bad', 'ui', 'see', 'hard', 'use', 'nice', 'visual', 'good', 'look', 'not', 'like', 'happen', 'Evernote']",Dont Update Is the badest UI i have ever seen Is very hard to use and no nice visual and no good to look I dont like at all Whats happen Evernote
5921,99,4,Ever awesome,Can't think of a better app to keep my life straight,2,2,2,2,2,"['awesome', 'think', 'well', 'app', 'life', 'straight']",Ever awesome Can't think of a better app to keep my life straight
5922,99,4,Form and Function,Love the new interface Quick access to my most used notes and tags makes the app so much more quick The most beautiful app on my phone,0,0,0,2,2,"['form', 'Function', 'Love', 'new', 'interface', 'quick', 'access', 'note', 'tag', 'make', 'app', 'quick', 'beautiful', 'app', 'phone']",Form and Function Love the new interface Quick access to my most used notes and tags makes the app so much more quick The most beautiful app on my phone
5923,99,4,lost my notes ,this used to be a good appproduct important notes i took are gone can't recommend until they fix these major bugs ,0,0,0,2,2,"['lose', 'note', 'good', 'appproduct', 'important', 'note', 'take', 'go', 'recommend', 'fix', 'major', 'bug']",lost my notes  this used to be a good appproduct important notes i took are gone can't recommend until they fix these major bugs
5924,99,4,A case study in how to ruin a product,I am so disappointed to see the turn that the ios app has taken There's so much to dislike about this craptastic abomination that I'm not even going to try I'm a long time premium user and am seriously considering other options,0,0,0,2,2,"['case', 'study', 'ruin', 'product', 'disappointed', 'turn', 'ios', 'app', 'take', 'dislike', 'craptastic', 'abomination', 'go', 'try', 'long', 'time', 'premium', 'user', 'seriously', 'consider', 'option']",A case study in how to ruin a product I am so disappointed to see the turn that the ios app has taken There's so much to dislike about this craptastic abomination that I'm not even going to try I'm a long time premium user and am seriously considering other options
5925,99,4,User unfriendly,Hard to use takes up big chunks of the screen trying to sell me crap,0,0,0,2,2,"['user', 'unfriendly', 'hard', 'use', 'take', 'big', 'chunk', 'screen', 'try', 'sell', 'crap']",User unfriendly Hard to use takes up big chunks of the screen trying to sell me crap
5926,99,4,Highly recommended,It's a app that you can do pretty much everything from making to do list to office papers It's great for people that are on the go and can store almost anything and have it in the palm of their hand,2,2,2,2,2,"['highly', 'recommend', 'app', 'pretty', 'make', 'list', 'office', 'paper', 'great', 'people', 'store', 'palm', 'hand']",Highly recommended It's a app that you can do pretty much everything from making to do list to office papers It's great for people that are on the go and can store almost anything and have it in the palm of their hand
5927,99,4,Used to work,But not anymore iOS 7 seems to be incompatible Too bad so sad uninstall,0,0,0,2,2,"['work', 'anymore', 'iOS', '7', 'incompatible', 'bad', 'sad', 'uninstall']",Used to work But not anymore iOS 7 seems to be incompatible Too bad so sad uninstall
5928,99,4,Needs a lot of work,Horrible,2,2,2,2,2,"['need', 'work', 'horrible']",Needs a lot of work Horrible
5929,99,4,Stop complaining ,Evernote is awesome That's all,0,0,0,2,2,"['stop', 'complain', 'Evernote', 'awesome']",Stop complaining  Evernote is awesome That's all
5930,99,4,Love Evernote,I use it all the time and it works great ,2,2,2,2,2,"['love', 'Evernote', 'use', 'time', 'work', 'great']",Love Evernote I use it all the time and it works great
5931,99,4,My favorite app,Great app after 5 years of using it I upgraded to premium Very well done,2,2,2,2,2,"['favorite', 'app', 'great', 'app', '5', 'year', 'upgrade', 'premium']",My favorite app Great app after 5 years of using it I upgraded to premium Very well done
5932,99,4,I love my Evernote ,I love this thing seriously I use it for everything from project tracking to grocery lists to personal archive Can't recommend it highly enough That said I've got iOS7 on my phone but have not upgraded my iPad waiting for Apple to work some of the bugs out of the new OS for us tablet users As a result synching between devices is not always reliable right now just a watch out,0,0,0,2,2,"['love', 'Evernote', 'love', 'thing', 'seriously', 'use', 'project', 'tracking', 'grocery', 'list', 'personal', 'archive', 'recommend', 'highly', 'say', 'get', 'ios7', 'phone', 'upgrade', 'iPad', 'wait', 'Apple', 'work', 'bug', 'new', 'OS', 'tablet', 'user', 'result', 'synche', 'device', 'reliable', 'right', 'watch']",I love my Evernote  I love this thing seriously I use it for everything from project tracking to grocery lists to personal archive Can't recommend it highly enough That said I've got iOS7 on my phone but have not upgraded my iPad waiting for Apple to work some of the bugs out of the new OS for us tablet users As a result synching between devices is not always reliable right now just a watch out
5933,99,4,Love the iOS 7 update,Feels more fluid controls are intuitive and exactly where I expect them to be Design meshes perfectly with iOS 7 Great job on this update ,0,0,0,2,2,"['love', 'iOS', '7', 'update', 'feel', 'fluid', 'control', 'intuitive', 'exactly', 'expect', 'design', 'mesh', 'perfectly', 'iOS', '7', 'great', 'job', 'update']",Love the iOS 7 update Feels more fluid controls are intuitive and exactly where I expect them to be Design meshes perfectly with iOS 7 Great job on this update
5934,99,4,Wrong minimum iOS ,Evernote is no longer usable to me because I have not jumped on the iOS7 bandwagon I never adopt a new OS until the kinks have been wrung out Now I have lost the use of Evernote and I used to use it a lot Bad call Now I will be looking for something else to use and will let my Premium subscription expire,0,0,0,2,2,"['wrong', 'minimum', 'iOS', 'Evernote', 'longer', 'usable', 'jump', 'ios7', 'bandwagon', 'adopt', 'new', 'os', 'kink', 'wring', 'lose', 'use', 'Evernote', 'use', 'bad', 'look', 'use', 'let', 'Premium', 'subscription', 'expire']",Wrong minimum iOS  Evernote is no longer usable to me because I have not jumped on the iOS7 bandwagon I never adopt a new OS until the kinks have been wrung out Now I have lost the use of Evernote and I used to use it a lot Bad call Now I will be looking for something else to use and will let my Premium subscription expire
5935,99,4,I like evernote,Use Evernote a lot thanks,2,2,2,2,2,"['like', 'evernote', 'Use', 'Evernote', 'thank']",I like evernote Use Evernote a lot thanks
5936,99,4,Great app and service but update is ugly,The last version had a 'wow ' factor to it this version is ugly IMHO Still like what it does for me though,0,0,0,2,2,"['great', 'app', 'service', 'update', 'ugly', 'version', 'wow', 'factor', 'version', 'ugly', 'IMHO', 'like']",Great app and service but update is ugly The last version had a 'wow ' factor to it this version is ugly IMHO Still like what it does for me though
5937,99,4,Best app on my phone,Most folks who are trashing this version need to chill A reinstall fixes nearly all the issues I've been using EN for work travel and home I have been able to use it for travel the family went to Rome and I loaded all the maps and travel info reservations hotel info geocaches etc It saved time and trouble Now I add all my receipts and get rid of the paper This really has made tax preparation easier My favorit app I don't know what I would do without it,0,0,0,2,2,"['best', 'app', 'phone', 'folk', 'trash', 'version', 'need', 'chill', 'reinstall', 'fix', 'nearly', 'issue', 'EN', 'work', 'travel', 'home', 'able', 'use', 'travel', 'family', 'go', 'Rome', 'load', 'map', 'travel', 'info', 'reservations', 'hotel', 'info', 'geocache', 'etc', 'save', 'time', 'trouble', 'add', 'receipt', 'rid', 'paper', 'tax', 'preparation', 'easy', 'favorit', 'app', 'know']",Best app on my phone Most folks who are trashing this version need to chill A reinstall fixes nearly all the issues I've been using EN for work travel and home I have been able to use it for travel the family went to Rome and I loaded all the maps and travel info reservations hotel info geocaches etc It saved time and trouble Now I add all my receipts and get rid of the paper This really has made tax preparation easier My favorit app I don't know what I would do without it
5938,99,4,Doesn't Support IOS6,You've got to be kidding I'm an Evernote premium user but NEVER update my iOS on the first go round If I had known I would not have updated Evernote Crap I use EN for everything ,0,0,0,2,2,"['support', 'IOS6', 'get', 'kid', 'Evernote', 'premium', 'user', 'update', 'ios', 'round', 'know', 'update', 'Evernote', 'Crap', 'use', 'EN']",Doesn't Support IOS6 You've got to be kidding I'm an Evernote premium user but NEVER update my iOS on the first go round If I had known I would not have updated Evernote Crap I use EN for everything
5939,99,4,Love it,I use it all the time works great,2,2,2,2,2,"['love', 'use', 'time', 'work', 'great']",Love it I use it all the time works great
5940,99,4,Best,Evernote is the best note taking and keeping appservice there is As a long time user I know that they make it their business to offer more and better and safer features than anyone else,0,0,0,2,2,"['Best', 'Evernote', 'good', 'note', 'take', 'keep', 'appservice', 'long', 'time', 'user', 'know', 'business', 'offer', 'better', 'safe', 'feature']",Best Evernote is the best note taking and keeping appservice there is As a long time user I know that they make it their business to offer more and better and safer features than anyone else
5941,99,4,Why did I not find this 3 years ago ,PC laptops droid tablet two iPhones and one set of reference documents on all of them for myself and the wife What the heck was I doing sending copies and updates in msgs and hand written notes I'm so embarrassed I did not find this 3 years ago ,0,0,0,2,2,"['find', '3', 'year', 'ago', 'pc', 'laptop', 'droid', 'tablet', 'iphone', 'set', 'reference', 'document', 'wife', 'heck', 'send', 'copy', 'update', 'msgs', 'hand', 'write', 'note', 'embarrassed', 'find', '3', 'year', 'ago']",Why did I not find this 3 years ago  PC laptops droid tablet two iPhones and one set of reference documents on all of them for myself and the wife What the heck was I doing sending copies and updates in msgs and hand written notes I'm so embarrassed I did not find this 3 years ago
5942,99,4,In constant use on all platforms,Performs better than other services that I have tried,2,2,2,2,2,"['constant', 'use', 'platform', 'perform', 'better', 'service', 'try']",In constant use on all platforms Performs better than other services that I have tried
5943,99,4,I love this app,It's like carrying 40 different notebooks around in your pocket all the time And the fact that all the info and ideas you collect during the day is waiting for you on your desktop computer when you get home is invaluable,2,2,2,2,2,"['love', 'app', 'like', 'carry', '40', 'different', 'notebook', 'pocket', 'time', 'fact', 'info', 'idea', 'collect', 'day', 'wait', 'desktop', 'computer', 'home', 'invaluable']",I love this app It's like carrying 40 different notebooks around in your pocket all the time And the fact that all the info and ideas you collect during the day is waiting for you on your desktop computer when you get home is invaluable
5944,99,4,Perfect for iOS 7 on 4s,Evernote for iOS 7 is beautiful built for apples latest toys It's the best way to organize documents and images in one place,0,0,0,2,2,"['perfect', 'iOS', '7', '4s', 'Evernote', 'iOS', '7', 'beautiful', 'build', 'apple', 'late', 'toy', 'good', 'way', 'organize', 'document', 'image', 'place']",Perfect for iOS 7 on 4s Evernote for iOS 7 is beautiful built for apples latest toys It's the best way to organize documents and images in one place
5945,99,4,Evernote rating,No other app does what Evernote does in my experience You just have to start using it and it is very easy You cannot make a mistake or lose your material Once you start using it it will become an essential part of how you save and organize your thoughts material pictures virtually anything It is one of those 'must have' apps,0,0,0,2,2,"['Evernote', 'app', 'Evernote', 'experience', 'start', 'easy', 'mistake', 'lose', 'material', 'start', 'essential', 'save', 'organize', 'thought', 'material', 'picture', 'virtually', 'app']",Evernote rating No other app does what Evernote does in my experience You just have to start using it and it is very easy You cannot make a mistake or lose your material Once you start using it it will become an essential part of how you save and organize your thoughts material pictures virtually anything It is one of those 'must have' apps
5946,99,4,Couldn't live with out it,If,2,2,2,2,2,['live'],Couldn't live with out it If
5947,99,4,Stop reading and get it ,You won't look back after getting this app Simple as that,0,0,0,2,2,"['stop', 'read', 'will', 'look', 'get', 'app', 'Simple']",Stop reading and get it  You won't look back after getting this app Simple as that
5948,99,4,I Love It,It is my most important work tool Keep the updates coming,0,0,0,2,2,"['love', 'important', 'work', 'tool', 'update', 'come']",I Love It It is my most important work tool Keep the updates coming
5949,99,4,Great App,Evernote is a great application I use it across platforms and it always works without a glitch,2,2,2,2,2,"['Great', 'App', 'Evernote', 'great', 'application', 'use', 'platform', 'work', 'glitch']",Great App Evernote is a great application I use it across platforms and it always works without a glitch
5950,99,4,Evernotecan't live without it,Since using Evernote I store everything there From to do list to what I ate at a particular restaurant and the wine we had it all goes into Evernote for reference It's nice to know where everything is filed,2,2,2,2,2,"[""evernotecan't"", 'live', 'Evernote', 'store', 'list', 'eat', 'particular', 'restaurant', 'wine', 'go', 'Evernote', 'reference', 'nice', 'know', 'file']",Evernotecan't live without it Since using Evernote I store everything there From to do list to what I ate at a particular restaurant and the wine we had it all goes into Evernote for reference It's nice to know where everything is filed
5951,99,4,Love Evernote,Evernote is one of the few apps that I use everyday It's a delight to use for recording ideas and notes,2,2,2,2,2,"['love', 'Evernote', 'Evernote', 'app', 'use', 'everyday', 'delight', 'use', 'record', 'idea', 'note']",Love Evernote Evernote is one of the few apps that I use everyday It's a delight to use for recording ideas and notes
5952,99,4,Seriously love this app,My creative juices can flow anytime anywhere and I've got the tool to capture it all ,0,0,0,2,2,"['seriously', 'love', 'app', 'creative', 'juice', 'flow', 'anytime', 'get', 'tool', 'capture']",Seriously love this app My creative juices can flow anytime anywhere and I've got the tool to capture it all
5953,99,4,Excellent Needs more features,Outstanding Would be nice to have the PC app features available in IOS app,0,0,0,2,2,"['excellent', 'need', 'feature', 'outstanding', 'nice', 'pc', 'app', 'feature', 'available', 'IOS', 'app']",Excellent Needs more features Outstanding Would be nice to have the PC app features available in IOS app
