FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus
5188,99,4,Good app,Pretty easy to use been using it for over 2 years Easy to learn As new features were added those features made sense ,0,0,0
5189,99,4,Love love love ,This is hands down the most useful app I had the lite version but decided it was worth the money to upgrade It makes it so much easier than the guess and check on the calendar I love it ,2,2,2
5190,99,4,Photographer,Ran side by side with other and this app beat all hands down Needs dedicated space for mileage ,2,2,2
5191,99,4,Great app,Love it's multifunctionality Able to do multiple business and year prior expenses etc ,2,2,2
5192,99,4,Consumer,This ap is great really puts your collection at your fingertips I really like how easy it is to manage your wine collection buying drinking or storage notes Love it ,2,2,2
5193,99,4,Great app ,Works awesome for me Have 1200 cellar of mostly older bottles Scan works a lot but type and search fills in Really live off this app love the drink now feature Use that every week ,0,0,0
5194,99,4,The best,Better than any other wine app ,2,2,2
5195,99,4,Ehh,It is a good app but I eat a lot of home cooked meals and it's hard to find the exact thing I ate ,2,2,2
5196,99,4,Amazing,This app is beast The best thing is is that it doesn't need Internet Because I have an iPod touch so I don't have Internet on it in public I recomend this app ,2,2,2
5197,99,4,Great app,Buy it,2,2,2
5198,99,4,I like,This is a great little app especially for those with hectic schedules it keeps you in like for visual people like me ,2,2,2
5199,99,4,Support my touch ,Live sky does not work on my touch Also doesn't find my correct locAtion So close to being like the Droid app but off by a parsec ,2,2,2
5200,99,4,One of my few must have apps ,I keep tabs on my brother's flight info as he travels for work quite a bit I'm a worrier by nature so it's wonderful to be able to see the progress of his flights I've always been able to pull them up easily they've always been accurate Great job ,0,0,0
5201,99,4,Great app ,Used this app all over the world and it hasn't let me down yet ,2,2,2
5202,99,4,Snow n sun,I take this on the mountain and on the bike trail Continually improving in surprising ways Keep up the great work ,2,2,2
5203,99,4,Pure joy,It's a pure joy already having a pic when your friends call and sometimes contacts info from your FB friends that you haven't taken the time out to acquire Fabulous ,0,0,0
5204,99,4,Love it ,I love the sync bday reminders ,2,2,2
5205,99,4,No complaints,Works just fine ,2,2,2
5206,99,4,Awesomeness ,Great app ,2,2,2
5207,99,4,Works great with iPad,Now that it comes with iPad Keynote integration this app is worthwhile to get My only complaint is that notifications on the iPad interrupt it Which you can fix Apple by improving the notification system cough So get this if you use Keynote ,0,0,0
5208,99,4,Instructions on how to use ,To those concerned that you cannot zoom in on those savvy charts and reference materials included on this app you CAN Let me help Simply tap on the chart or image itself This will then immediately bring it up closer in its own page and then you can get even closer by pinching Just tap the images first my friends This is a great app ,2,2,2
5209,99,4,Boss,At first I didn't have the challenges on and literally got board in about 10min But when I turn the challenges on I was all over it like a hawk of a dead animal So to get to the point BETER THAN MODERN COMBAT 3 ,2,2,2
5210,99,4, 3,BEST GAME EVER ,2,2,2
5211,99,4,How to buy packs,I can't find how to buy add ons Plz help other wise great game,2,2,2
5212,99,4,Add girls ,I will give it 5 stars when you add girl pygmies ,2,2,2
5213,99,4,Love this App,Great app to have for tracking flights I own a limousine company all my drivers use it to track their clients flights ,2,2,2
5214,99,4,Great ,Easy to use and very accurate A must for any traveler ,2,2,2
5215,99,4,Amazing ,I just finished up a weekend of playing and it was the first time I have used this product I was more than impressed with it The setlist option was my favorite part We played several different times throughout the weekend and being able to program the songs into setlist form made it super easy to transition between songs I highly recommend this product and can't wait to use it again ,2,2,2
5216,99,4,Easy to use even for non techie Well worth the price ,A must buy ,2,2,2
5217,99,4,Awesome,For the price it's great I've been using quicken for 5 years now but I've switched to this app 2 years ago My wife and I use the sync option and are now keeping a budge very easily Awesome app needs a desktop version ,0,0,0
5218,99,4,The future is now,This app is a fixture in my college studies Good Reader technology turbo charges my research and puts me ahead of the pack I couple it with Instapaper papers and an air printer app or two and the power is in my hands and pocket ,0,0,0
5219,99,4,Great app,I use this app every day on my iPhone 4 and it works perfectly fine ,2,2,2
5220,99,4,Love photos with Bible verses ,I enjoy sending verses to my friends on my iPhone,2,2,2
5221,99,4,Love it ,I love having a new verse pop up every morning Great for on the go and if you're looking for a verse pertaining to a certain category whether it be encouragement patience etc Very convenient And beautiful background pictures ,2,2,2
5222,99,4,So useful for keeping me in track ,I love the convenience I having daily readings right at my fingertips and when I travel to Europe for the semester I don't know if I could live without it ,2,2,2
5223,99,4,IMissal,Great for daily readings I love it ,2,2,2
5224,99,4,Excellent app ,This is an excellent app to use in the daily devotional reading of the mass readings Well done ,2,2,2
5225,99,4,Great app,Overall a great app I use it daily It would be helpful if entrance and communion antiphons were included I do not appreciate the new in app purchase feature The saint of the day should either be included with the program or have a way to remove the buy button for those who do not want to purchase this ,0,0,0
5226,99,4,A Wonderful Spiritual Aid,What a bargain for all the benefits I receive daily from this app The audio is especially good to have Reading or listening to the daily Mass readings has been a great help to me I also like having the prayers for the start and end my day I consider this to be a must have app for all busy Catholics ,2,2,2
5227,99,4,Like a boss,Doodle jump is sick I love it He's so freaking cute ,2,2,2
5228,99,4,Awesome with Quizlet ,I needed a good flash card system for my Mandarin vocabulary and this is everything I could have asked for If never heard of Quizlet before but by enabling the extended keyboard for pinyin and my Simplified Chinese keyboard I was easily able to make a custom list of words shu on one side and water on the other for instance Inputting them to this app was super easy Very well done and totally worth the 4 Quizlet is free by the way ,0,0,0
5229,99,4,Buy this,Pixel for pixel this scanner does better than an expensive HP printer scanner Part of that is the iPhone but the other part is JotNot's software I use this in my presentations for text off a page it doesn't do so well with images though hence the 4 stars taken as a whole it's money well spent ,2,2,2
5230,99,4,Simple Easy,Fantastic app Makes reading forums so much easier that now I find myself doing it more Great ,2,2,2
5231,99,4,Cool,I like a lot,2,2,2
5232,99,4,Love It More Forums Please ,I think this app works better than using my desktop to use forums Fast eat to read searches well Wish it had Miniusa and Bike forums Great for Tacoma World ,2,2,2
5233,99,4,Great App ,If you use forums a lot you'll love this app ,2,2,2
5234,99,4,WhatsApp,Excellent,2,2,2
5235,99,4,The best,The best App ever ,2,2,2
5236,99,4,If you like Craigslist,You'll love Craigslist pro,2,2,2
5237,99,4,Buy It,I have only purchased a few aps but this for sure is one of them ,2,2,2
5238,99,4,Awsome,Awsome,2,2,2
5239,99,4,Missing stuff,There are different categories missing since the update What's wrong with this ,0,0,0
5240,99,4,Awesome ,Sweet app Thank you I love it ,2,2,2
5241,99,4,His royal highness 1V,Awesome ,2,2,2
5242,99,4,Awesome ,Need more for finding rental HOUSES But great other than that ,2,2,2
5243,99,4,Awesome app ,This app is far better than the usual web interface intuitive fast and great graphics ,0,0,0
5244,99,4,Awesome selling and buying tool ,I have sold and bought many things using Craigslist ,2,2,2
5245,99,4,Love it ,This app is just like the website except you have to pick an area instead of having them laid out for you I love this app and use it every day ,2,2,2
5246,99,4,Well designed,Easy to find what you want and narrow the search The photo gallery feature is great when your first filter is how it looks ,0,0,0
5247,99,4,Great,Great,2,2,2
5248,99,4,Craigspro,Freaking great ,2,2,2
5249,99,4,Great ,A ,2,2,2
5250,99,4,Excellent scanner,I have used this for over a year and have never been disappointed The sound quality is excellent on the iPhone ,2,2,2
5251,99,4,Finally,This app rocks ,2,2,2
5252,99,4,Solid,Good app Gets me to the info I want quickly and auto adjusts times to my time zone many apps don't ,0,0,0
5253,99,4,Not one problem with this app,I love this app nothing better for the NASCAR fan ,0,0,0
5254,99,4,T PAIN,I love dis right Herre,2,2,2
5255,99,4,Great app for this price,I have been using this product for 5 days and I love it If you are seeking for an app mainly to write school paper do basic spreadsheet and reading PDF articles this is the one Of course you can't compare to iWork apps because they will definitely beat this app in terms of looks and quality called great marketing But if you are a poor student like me paying student loans and are seeking for an app mainly to write papers and read docs I recommend with this one I have not tried the PowerPoint yet so I can't say much about it ,0,0,0
5256,99,4,Mr,I love it,2,2,2
5257,99,4,Not that good,Got this app to be able to share PPT and Word docs Does not support all of the data from those files Not happy with it at all Will try to work with it but I think it was a waste of time and money ,2,2,2
5258,99,4,Great,Great ,2,2,2
5259,99,4,soaring hawk,great app ,2,2,2
5260,99,4,Great app They can't get much better then this one,Highly recommend this app to listen to ATC conversations from around the USA and world,2,2,2
5261,99,4,VERY WELL,VERY WELL,2,2,2
5262,99,4,A ,Great app Works on almost any course No complaints at all ,2,2,2
5263,99,4,Great golf app,Overall fantastic The UI is a little clunky and things like tapping in the golf ball icon to measure club distance were a little tough to find It doesn't look like a button Wish I could view the clubs and look at their performance without starting a round Statistics could use some work as well The charts while fairly easy to read seem disjointed Needs a better social aspect ,0,0,0
5264,99,4,Now with in app stats , Update 149 rounds recorded iPhone 3GS Battery 70 80 left after rounds Still no side game tracking but the notes feature works somewhat for that Finally fivesomes Sixsomes THE BEST APP FOR GOLF 17 rounds under my belt with this app now and still very happy The new in app stats v 1 3 blew me away Still waiting for side games skins etc I'm confused why so many golfers leave their phone on the entire round I pull mine out as I'm walking up to my ball usually while I'm 20 30 yards away I get positive satellite lock by the time I'm standing over the ball read my yardage and put the phone back to sleep After putting I whip it out score the entire foursome takes about 15 seconds total and then put it back to sleep I consistently have 80 85 battery life after my round is complete Once we get side games betting included in a future update I will be even more of a cheerleader for this app Used Golfshot for my last 6 rounds and I will continue to use it forever It's accurate easy to use and being able to email your scorecard to your buddies and review actual stats for yourself are perks I didn't know I wanted but now I can't live without Ended up being cheaper to buy a new iPhone 3GS AND this app than the skycaddie I was looking at Stand alone golf GPS units are in serious trouble ,0,0,0
5265,99,4,Best Golf GPS for the money,I have used this App for over 8 months and is by far the best golf GPS for the money I had a sky caddie before and it was not half as good as this app Don't waste your money on any of the annual dues GPS units buy this app and have everything you need I have the iPhone 4 and only uses about half the battery during a 4 1 2 to 5 1 2 hour round Turn off your Wi fi if it is using more battery life than that Anyway must have for all serious golfers ,2,2,2
5266,99,4,Used nearly every day,This app while not perfect some songs it doesn't is very good I use it severalvtimes a week ,2,2,2
5267,99,4,Great,I use this every night It amazes me how little sleep I get most nights I have made sleeping more of a priority since using it I can see the difference ,2,2,2
5268,99,4,Great ,Just what I wanted to know ,2,2,2
5269,99,4,Very cool ,Provides for hours of uproarious entertainment ,2,2,2
5270,99,4,Amazing,Great app to keep track of hours Especially if you're on salary or budgeting ,2,2,2
5271,99,4,Opiniao,Great ,2,2,2
5272,99,4,Wonderful,Thank you for this great resource and thanks to all the readers Driver,2,2,2
5273,99,4,MD,This a great tool for a rapid lab consultation ,2,2,2
5274,99,4,Wow ,Some stories are just down right terrifying I have had experiences myself So I can relate It's a must buy for your iPad iPhone iPod No joke ,0,0,0
5275,99,4,Awesome App ,I am a very superstitious person I love any kind of ghost story Short Long or a book But this app has everything from short stories to long Definitely worth the ,0,0,0
5276,99,4,Really great app ,I love This app honestly I don't care if there are mistakes in some stories it's normal This is app is great Download now It's worth 99 cents ,2,2,2
5277,99,4,Awesome,Awesome,2,2,2
5278,99,4,Awsome,Ive sent in a story and i know thi app is BEAST ,2,2,2
5279,99,4,Best app EVER ,I'm ten and this stuff does not scare my and I'm 10 YEARS OLD ,2,2,2
5280,99,4,Outstanding ,Recently used in several European cities and it was GREAT ,2,2,2
5281,99,4,I like I like,Well I have used Magellan it was cool and then I bought a navigon that was the biggest waste of 350 dollars of my life then I used sprint navigation that was fairly accurate so there I have had a couple and this is one of my favorite navigation devices the huge difference is the price 99 cents can't be beaten Update to a month and a half later I love this navigation devise have used it more than my factory one I can listen to my music while navigating and it's points of interests rock The turn by turn speech and real time traffic is long gone but I don't miss it at all If I could give this app more stars I would,0,0,0
5282,99,4,needs a few more tweeks,good app but to make it a great app video would be a great feature A must need is to make the timer continuous After the 5 sec countdown it would be great for it to restart automatically for continuous self shots Please add that ,0,0,0
5283,99,4,Drudge review,The best news I always check Drudge first for the rest of the story ,2,2,2
5284,99,4,Works great,Smooth simple app,2,2,2
5285,99,4,Good to share ,It's just getting better and better The signature capture is a huge time saver Ever wonder how to put your contact info from their email into your Contacts just copy their signature into this app it will separate into different fields and put them in your iPhone Contacts How great ,2,2,2
5286,99,4,love it,can't live without my scanners ,2,2,2
5287,99,4,Funny as hell app ,Someecards are super funny They're a great way to give someone a good laugh Sometimes I just like to look through them because they're fun to read ,2,2,2
5288,99,4,Better than typing,Still need to check each I think I need to improve technique Cards with multiple addresses throw it for a loop Very easy to export to excel,2,2,2
5289,99,4,Great app ,That says it all ,2,2,2
5290,99,4,Amazing style ,Love this app Easy way to keep track of what's in my closet and mix and match pieces Even better when I got an iPhone so I could take pictures of my clothes and load directly to the app Perfect for any Fashionista ,2,2,2
5291,99,4,Excellent product God Loves America,Excellent product Continue development of similar programs for other subject areas For instance science history Christianity Pray for God guidance America God bless BP,0,0,0
5292,99,4,Concise and accurate,Great App for Travelers Highly recommend it ,2,2,2
5293,99,4,Convenient App,Fast and convenient app to search for flights,2,2,2
5294,99,4,Kayak,Great app even for smaller regional airports ,2,2,2
5295,99,4,Great app,I use powerOne all the time whether for a simple conversion or working out mortgage payments for a new dream house Highly recommended ,2,2,2
5296,99,4,Best calculator ever ,A well engineered multipurpose calculator If the extensive template library doesn't have what you need you can easily create your own calculators without a steep learning curve As a repeat customer since the Palm handheld days I definitely consider this a great value Keep up the good work ,2,2,2
5297,99,4,A most useful tool ,I find that this app does exactly what I wanted it to do display meaningful data from all the iPhone sensors Very clear and intuitive interface It's really the only tool of it's type I need ,0,0,0
5298,99,4,Wonderful ,Very nice looking app ,2,2,2
5299,99,4,Too too cool ,My only complaint with this otherwise wonderful app is the absence of any warning for the bottomless hole in time this thing hides If you are not very careful you will fall into this hole which isn't marked in any fashion by a navigation tool that marks everything else and your family or friends may lose you Leave a note and tell them where you went and don't worry you'll meet thousands of new friends down in that hole Finally I wrote chatted with the guy who wrote this good man and thanks for this jewel ,2,2,2
5300,99,4,EXCELLENT APP,Best app in the entire world,2,2,2
5301,99,4,Good app,This app has helped me control my phones battery usage ,2,2,2
5302,99,4,Battery Doctor,It's easy to use Keeps the battery conditioned for sure ,2,2,2
5303,99,4,Great app,Does what you need Monitor the cops Learn the lingo,2,2,2
5304,99,4,Me,Great app but I agree needs more coverage ,2,2,2
5305,99,4,I love it ,I love it I wish there were more feeds,2,2,2
5306,99,4,Yup,Nothing like listening in on big brother ,2,2,2
5307,99,4,So cool,This is so cool I love how many different frequencies there are to listen to ,2,2,2
5308,99,4,Love this App,Good Job ,2,2,2
5309,99,4,Great app ,This app works wonders Scans come out very clear and easy to send items One of my most used apps ,2,2,2
5310,99,4,I recommend,I use this app for completing my required expense report Stores pics so you can return to them pics are super clear I'd only wish for a two per page option as the scans come back a full page Overall only 2 Hell of an app ,0,0,0
5311,99,4,Great scanner,This is a great app ,2,2,2
5312,99,4,,my wouldnt b the same without it ,2,2,2
5313,99,4,Awesome D ,Best replacement app if your laptop is broken ,2,2,2
5314,99,4,Perfect ,Nuff said thanks for the update Works well for datpiff com,0,0,0
5315,99,4,Amazing app,If u know how to use the app then it's perfect in every way it does what it's supposed to Worth every penny,2,2,2
5316,99,4,One of the best Apps I've found,Really does what it says provides an amazing view of the heavens above your head ,2,2,2
5317,99,4,No regrets,Worth every penny I spent ,2,2,2
5318,99,4,Amaizing APP WOW I love it,No words just I love it definetely 3 very good invested ,2,2,2
5319,99,4,Education,This is a great educational app for students especially the movies It provides a great visual for abstract content ,2,2,2
5320,99,4,Blows My Mind,I finally found my old 3D glasses and took a look at this app again WOW A thing of beauty Mesmerizing ,2,2,2
5321,99,4,Great App,I've purchased 4 different swing apps This one is by far the best Great buy ,2,2,2
5322,99,4,I love it,One of the best ones ,2,2,2
5323,99,4,Love it,Since signing up I've lost 10 lbs in 2 weeks it's great,2,2,2
5324,99,4,Best from the best Believe me I spend to much money on this kind of apps No regrets ,Best ,2,2,2
5325,99,4,Office manager,Really like this app It has been soo very helpful in tracking with everything instantly accessible It really is amazing Having previously worked in the weight loss industry for many years I know that this is the key to planning and losing weight I am doing well with both ,2,2,2
5326,99,4,Audiobooks well worth it ,Simple to use Works flawlessly Loads of books to choose from I'm a fan ,2,2,2
5327,99,4,Treasure Island,Really enjoyed this reading Much better in the car than the junk on the radio ,2,2,2
5328,99,4,ibooks,Nice presentation Of course the books come from Librivox and the quality varies according to the talents of the volunteers I have found that most of them read well ,2,2,2
5329,99,4,And then some ,The interface works great and mapping is nice Only bug I've seen is Facebook integration at times ,0,0,0
5330,99,4,Chief Mapper at MTBikeAZ com,I've bee using EveryTrail com for years loving its ease and look for uploading my rides and embedding the maps on my blog I used the free app for a long time until recently on a trip I needed to find a trail and download it to use offline Enter EveryTrail Pro This app has practically replaced my GPS unit I adjust the GPS settings to extend battery life and I can go on epic rides and still have power to text my buddies photos from the trail I highly recommend it for on the fly trail mapping needs Worth every penny ,0,0,0
5331,99,4,Great app ,Just got it I'm sure it will be used often ,2,2,2
5332,99,4,Great app ,Helps so much with meal planning and grocery shopping Cuts time off of both those activities ,2,2,2
5333,99,4,Frankie Sal ,A must have if you like to cook I think it is great Have tried a baked chicken wing recipe and was almost like deep fried I'm from Buffalo NY so I know Like being able to save Recipes in recipe box on the app Get this app ,2,2,2
5334,99,4,Great ,Can't figure out how to modify add delete the main recipe folders and titles in the recipe box Please explain ,2,2,2
5335,99,4,Awsome,This app is amazing It has helped me so many times ,2,2,2
5336,99,4,Get it,Great in every way ,2,2,2
5337,99,4,Love this app,I love the pro version well worth the money I use it way more than the other cooking apps I have purchased ,2,2,2
5338,99,4,Awesome,So much fun,2,2,2
5339,99,4,AMAZING,It is such a helpful app People of all abilities will love it to help improve and learn ,2,2,2
5340,99,4,About the money,love the app but one more problem please cut down the prices on iWork to 3 99 dollars and the iLife apps to 1 99,0,0,0
5341,99,4,Fruit ninja,Great game this game is great to pass time,0,0,0
5342,99,4,Great app ,Helpful notations Wish the illustrations were a bit more defined ,2,2,2
5343,99,4,Very helpful,It's great for my anatomy class and I'm sure it'll be helpful in college,2,2,2
5344,99,4,Loved it,Well worth it Great tool for review and on the spur of the moment reference ,2,2,2
5345,99,4,Very good,,3,3,3
5346,99,4,PTA,Good basic muscle app worth the ,2,2,2
5347,99,4,Wanting MORE Awesome app,I actually believe this app is totally awesome in helping me prepare for my boards However just as the muscle name is given in audio I wish there was an option hearing all the muscles info in audio For me retaining info comes better in audio activities and constant quizzing ,0,0,0
5348,99,4,Delighted,I was very pleased with this app The graphics are excellent and the interface is very easy to use and navigate through The quiz options and video are a great bonus feature I am really satisfied especially for the price and look forward to trying out the other systems' software Nice Work ,0,0,0
5349,99,4,Best gReader App I've Found,Excellent app integrates well with Google Reader A must have app on all of my iDevices ,2,2,2
5350,99,4,Mr,Love app easy to use,2,2,2
5351,99,4,Great,This product does what it says ,2,2,2
5352,99,4,Awesome ap,Very helpful in planning trip ,2,2,2
5353,99,4,Great app ,I love this app because it gives you lots of great ideas for your home ,2,2,2
5354,99,4,update iPad secrets,update done for August and not working Why,0,0,0
5355,99,4,Excellent Tool For Newbies ,A real lifesaver and eye opener for this iPad newbie I learned so much from this app Information is well written and easy to understand Just wish my brain could retain it all for instant recall ,0,0,0
5356,99,4,iPad tips Secrets,Nice ,2,2,2
5357,99,4,Great app,Did not give 5 stars because have found not all campgrounds are listed Sure is helpful though 99 5 of time Have used for gas reservations for camps restaurant locations low clearances Awesome ,2,2,2
5358,99,4,Wow ,I was shocked to find the app includes overhead clearances and one can filter that down to what they are worried about Looks to be very thorough I have not yet tried it on the road but I am amazed at what I can find by sitting her in my house I am a little concerned about how much functionality I will find in remote locations with no cell service Time will tell I may have to update my rating when that situation arises which will be in 4 weeks Happy camping everyone ,0,0,0
5359,99,4,Great app ,I love it every one should have it,2,2,2
5360,99,4,Bingo,When I was a second grader I kept loosing on the game Bingo When I play it I'm a winner Thank yyy yyy ,2,2,2
5361,99,4,Great Application,This application has been a lifesaver It actually remotely sinks with both my IPhone and IPad I love it ,2,2,2
5362,99,4,Great App ,Great idea and it works great too ,2,2,2
5363,99,4,It is The Best,I love it now i can make people look fat and it is so easy,2,2,2
5364,99,4,Amazing,I live this app so much It is really really funny I used it on my whole family and they just started laughing It is really fun to use when u r bored ,2,2,2
5365,99,4,Perfect ,This is the best video editor ever I also like extras for iMovie but the only thing was that I wished I could cut out things people said that I didn't want Other than that I love it ,2,2,2
5366,99,4,Hhall53,Intuitive limitless possibilities Brings your artistic side out ,0,0,0
5367,99,4,Awesome,This app is very useful It helped me with things,2,2,2
5368,99,4,Thumbs up,This app is absolutely the best ,2,2,2
5369,99,4,Great ,The first app I ever bought and still one of my favorites ,2,2,2
5370,99,4,Works well simple intuitive,The title says it all ,0,0,0
5371,99,4,great app ,I love checking in to see the weather forecasts And it's such a beautiful perspective of our planet It takes me outside of my usual local mentality ,2,2,2
5372,99,4,Super fun for all ages ,Its really fun and any age can play it and enjoy it Will get you busy for a long time ,0,0,0
5373,99,4,Mercedez 5 14 yay,I think it's a fun and AWSOME game for kids under 12 years old ,2,2,2
5374,99,4,Adds movies fast ,I added about 150 movies to the app very quickly Every movie has been in the database ,0,0,0
5375,99,4,Love it ,Great app Amazing features Perfect for movie collectors I love it ,0,0,0
5376,99,4,Its an AI people ,And the fact people are freaking about how real it is is why i give it a 5 It bases its replies off human replies so its very realistic but varies so much ,2,2,2
5377,99,4,Excellent ,Perfect ,2,2,2
5378,99,4,Please check you're haha grammar spelling hahaha I use this app everyday When we can I shield,The word and we listen to the word of the day and see if we know the meaning or something very close to it We find it to be an entertaining 'game' Sorry The first part of my review is in the title segment Bummer But CHEERS 5 STARS THE BEST RATING 10 stars no 11 Bbwwahahahahaha,2,2,2
5379,99,4,Cynthia's Soul,I'm so impressed with this App I tell everyone how it benefit teaches everyday ,2,2,2
5380,99,4,Super Useful,Great App to have around No more need to carry a Dictionary or Thesaurus ,2,2,2
5381,99,4,Semi awesome,Reader works great though editing on some books is off enough to be distracting Like the user interface and quick loading Still struggling to figure out how to download or find other books as selection is rather limited ,0,0,0
5382,99,4,Much Improved,I like the new features that make the product more Stanza like I still would like to be able to go directly from the library list to the current place in any given book without having to pass by the TOC page ,0,0,0
5383,99,4,Great app ,Love this app because it helps me keep my finances in order Easy to use ,2,2,2
5384,99,4,Best App Ever ,I have already submitted a review when I first downloaded stating That this App is the best Well yesterday it proved itself I have a health condition and yesterday I had to go to the hospital I just emailed myself my list printed it and was able to give it to doctor Even the Nurses and Doctors were impressed There is one thing however that I think would make this App even better Add a COMMENT Area so you can write comments regarding yourself or the medications or whatever ,2,2,2
5385,99,4,Excellent,This is easy to use and it helps keep up with meds and allergies for everyone in the household I love the med check feature It helps me to be a little more knowledgable about things to discuss with my doctor Great app ,0,0,0
5386,99,4,Father of all sword games,Dis game Is amazing its 3D affect just adds da thrill of u being in da game ,2,2,2
5387,99,4,Infinity blade,Graphics are very nice The game play is amazing a lot of quick thinking Plus you get to upgrade constantly The one thing that bugs me is how short the game is and the way it repeats itself That being said I won't get tired of playing for a while ,0,0,0
5388,99,4,Sword of valor,Awesome graphics,2,2,2
5389,99,4,Very innacurate,Told me I was 31 when in 13 very sad app lowers self asteem lol don't get this app it is misleading and very inaccurate do not waste ur time,2,2,2
5390,99,4,Coooool app,Cooooool app ,2,2,2
5391,99,4,Good,It is cool but not on the right age ,2,2,2
5392,99,4,Fun,This app is a good time Fun at parties ,2,2,2
5393,99,4,Excellent ,Outstanding You will enjoy listening to podcats on this app ,2,2,2
5394,99,4,Much better than native podcast player,I hate iTunes and was looking forward to 'clipping the cord' What a disappointment that ios5 doesn't update my podcast feeds Thanks downcast for doing what iCloud was supposed to So worth the 2 Catch up Apple ,0,0,0
5395,99,4,5 the best ,If the stars could higher I would rate them as so Want to be an orthopedic surgeon and this is the best app I've ever came across for learning the skeletal system I would recommend it to anyone from a surgical trainee to a high school A P student The best can't say it enough ,2,2,2
5396,99,4,Innovative ,Pretty clever app works well ,2,2,2
5397,99,4,Fatdesne,A very fun and easy way to keep up with your heart rate also quite accurate ,0,0,0
5398,99,4,Kitchen digest,This app is a great tool to have for just about all types of foodies ,2,2,2
5399,99,4,My flash solution,I use skritter for learning Japanese and it's an application that requires flash however I mainly study on my iPhone and probably wouldn't keep up with the SRS if I was only able to access the program on my computer Thanks to splashtop now I can practice on the go that sounds like a infomercial lol ,0,0,0
5400,99,4,Great app,Must have,2,2,2
5401,99,4,Great app,I love this app on my phone and iPad too It's accurate and easy to add delete cities I love the graphics too,2,2,2
5402,99,4,Good ,Very nice ,2,2,2
5403,99,4,Very informative and attractive,Very helpful in planning my day Gives hour by hour estimated weather that is just as accurate as any other weather report Love the graphics behind all of the information It mostly follows the weather that is expected for the hour which adds a lot of visual interest ,0,0,0
5404,99,4,Nice,Great app and I live how it gives the sky look for the place I'm checking ,2,2,2
5405,99,4,Weather ,Weather app is awesome and very easy to use ,2,2,2
5406,99,4,Mr ,Very Very GOOD APP ,2,2,2
5407,99,4,Works great,99cents can't go wrong I'd like to have a map feature but overall it does what it was programmed to do well ,0,0,0
5408,99,4,Awesome ,This app is the best The screensavers are so mesmerizing and makes you think you are looking right outside I love it ,2,2,2
5409,99,4,Easy and fun,Beautiful display and lots of info instantly,2,2,2
5410,99,4,I like it Is accurate And high tech,Good I like it Is accurate And high tech,2,2,2
5411,99,4,Perfect App,Love the learning tool this app provides ,2,2,2
5412,99,4,Great app ,Continues to amaze with information and views of stellar objects ,0,0,0
5413,99,4,My 4 yr old loves it ,My 4 yr old can't get enough ,2,2,2
5414,99,4,Fabulous,This has everything I wanted Craigslist to have but which they NEVER THOUGHT OF I love to be able to see the large size pics circle the ads I like and cross off the ones I have no interest in I haven't tried to upload a picture from my Ipad Hope it will do that Thanks to whoever developed this ap ,2,2,2
5415,99,4,Excellent App ,I love this app Easy to navigate and easy to post to One of my favorites ,2,2,2
5416,99,4,Beast,Im a rap artist because if this,2,2,2
5417,99,4,Nice visuals,Like the visuals of this app a lot like how it updates weather as to where you are ,0,0,0
5418,99,4,Great App ,This ap really is handy and fun ,2,2,2
5419,99,4,Awesome app ,Without this its literally impossible to play music on my Xbox Thanks Happy birthday ,2,2,2
5420,99,4,Great App ,Great way to keep up on your crossfit progress ,2,2,2
5421,99,4,Bob Renner,Excellent app easy to use can see where storms are developing and if they are coming You can play or do one frame at a time ,2,2,2
5422,99,4,Easy to use,Very nice radar app Easy to use,2,2,2
5423,99,4,Status Shuffle Rocks,Lots of topics something for everyone,2,2,2
5424,99,4,Love this app,awesome,2,2,2
5425,99,4,Love this,Great content New stuff all the time Stuff for everyone Never had a problem with App ,0,0,0
5426,99,4,Owner,Great app ,2,2,2
5427,99,4,Backcountryelkhunter,Works great Maps are good better than my Garmin Default is the lowest cache amount so make sure you turn up the cache amount so you don't find yourself without any maps when you lose service Make sure you scout your area with the maps you want before hunting so it will cache your map area for when you lose service you still can use your cached maps Best 5 bucks spent for those who want a good hunting GPS ,2,2,2
5428,99,4,Love this app,I love this app it is really handy when u r out in the woods,2,2,2
5429,99,4,One of the best iOS apps just got better ,The new release shows what a mature iOS app should look like It performs incredibly well while offering most features if not all that users could want Not only is it now offered at a lower price but there is an option to enhance the application with an upgrade Since few users need the enhancements it is a great way to offer them ,0,0,0
5430,99,4,Needs Retina Support,I've been using Marine Traffic for years online and on my iPhone Downloaded the iPad app and it's as simple good thing as always and the content is great I only give it 4 stars because it needs Retina support which would make it excellent ,2,2,2
5431,99,4,Great App ,Love the app use it all the time to check shipping activity in Puget Sound Helpful whether on land or on the water ,2,2,2
5432,99,4,Neat app,Great app ,2,2,2
5433,99,4,Day one,Really like this app It is a very easy way to journal,2,2,2
5434,99,4,Nice little niche,I have Day One on both my iOS devices and my Mac It just works beautifully seamlessly and smoothly Add simple photo function and you'll rule the journal app world Five star ,2,2,2
5435,99,4,Great app ,This is cool app I've used before but no search function I need it much ,2,2,2
5436,99,4,iPad,This app is awesome and makes recording everything so easy the only thing I can request is to make it compatible with iPads ,0,0,0
