Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_7075_5,feature request,update kept crashing What was a barely usable programme to begin with kept crashing after I updated So I have now Uninstalled it ,feature request update kept crashing What was a barely usable programme to begin with kept crashing after I updated So I have now Uninstalled it,"['feature', 'request', 'update', 'usable', 'programme']",[194],[0.8658042]
99_7076_5,feature request,Didn't work Ive been trying to download this game for a week and it will not load at all disappointed because it looks like a great game,feature request Didn't work Ive been trying to download this game for a week and it will not load at all disappointed because it looks like a great game,"['feature', 'request', 'game', 'week', 'great', 'game']",[176],[0.67166287]
99_7077_5,feature request,Badd The New Updated One Sucks It Dosent Even Save THE picturess ,feature request Badd The New Updated One Sucks It Dosent Even Save THE picturess,"['feature', 'request', 'Badd', 'picturess']",[174],[0.8369625]
99_7078_5,feature request,Shocking Played this on a iPad and it was quality Download it on my Xperia z tablet and the game is upside down It is impossible to play and gone past the refund stage no worth risking losing 2 99 in my opinion,feature request Shocking Played this on a iPad and it was quality Download it on my Xperia z tablet and the game is upside down It is impossible to play and gone past the refund stage no worth risking losing 2 99 in my opinion,"['feature', 'request', 'iPad', 'quality', 'Download', 'Xperia', 'z', 'tablet', 'game', 'impossible', 'refund', 'stage', 'worth', 'opinion']",[230],[0.94711494]
99_7079_5,feature request,Please It won't let me sign out plz fix plz I have a rca 7inch tablet,feature request Please It won't let me sign out plz fix plz I have a rca 7inch tablet,"['feature', 'request', 'rca', '7inch', 'tablet']",[170],[0.86549354]
99_7080_5,feature request,Hhfg Too slow to download,feature request Hhfg Too slow to download,"['feature', 'request', 'slow']",[163],[0.7940996]
99_7081_5,feature request,Okay that's it Everytime i download this app it says that it's finish downloading and then when i search i don't found it and when i open the playstore i open viber and it says that i want to download it again ,feature request Okay that's it Everytime i download this app it says that it's finish downloading and then when i search i don't found it and when i open the playstore i open viber and it says that i want to download it again,"['feature', 'request', 'app', 'finish', 'playstore']",[170],[0.86549366]
99_7082_5,feature request,Seems fun This seems like a fun game but keeps crashing whenever it goes to a new screen I think it takes to much ram ,feature request Seems fun This seems like a fun game but keeps crashing whenever it goes to a new screen I think it takes to much ram,"['feature', 'request', 'fun', 'fun', 'game', 'new', 'screen', 'ram']",[170],[0.9113916]
99_7083_5,feature request,Not good now game Game freezes don't know why please help can't get out of game,feature request Not good now game Game freezes don't know why please help can't get out of game,"['feature', 'request', 'good', 'game', 'Game', 'freeze', 'game']",[176],[0.58151937]
99_7084_5,feature request,So slow loading at first Buggy new update,feature request So slow loading at first Buggy new update,"['feature', 'request', 'slow', 'loading', 'Buggy', 'new', 'update']","[163, 173]","[0.53631103, 0.36541367]"
99_7085_5,feature request,Hey Whats wrong with this app It does not allow me to choose pic from gallery ,feature request Hey Whats wrong with this app It does not allow me to choose pic from gallery,"['feature', 'request', 'wrong', 'app', 'gallery']",[188],[0.8650726]
99_7086_5,feature request,Problems I signed out and tried to sign back in later and it says i have no pages to manage ,feature request Problems I signed out and tried to sign back in later and it says i have no pages to manage,"['feature', 'request', 'problem', 'page']",[213],[0.83714914]
99_7087_5,feature request,Poor Why it doesn't work I've captured my face then it shown processing but nothing happens and keep returning me to the camera Please fix it I'm using galaxy tab 7 0 plus,feature request Poor Why it doesn't work I've captured my face then it shown processing but nothing happens and keep returning me to the camera Please fix it I'm using galaxy tab 7 0 plus,"['feature', 'request', 'face', 'processing', 'camera']",[170],[0.86549354]
99_7088_5,feature request,Can't read text boxes well Decent but can't seem to read documents with text boxes and images very well ,feature request Can't read text boxes well Decent but can't seem to read documents with text boxes and images very well,"['feature', 'request', 'text', 'box', 'Decent', 'document', 'text', 'box', 'image']",[227],[0.9202757]
99_7089_5,feature request,Battery hungry beyond belief if I had the application open a full charge can be gone in 4 to five hour while normally lasts 16 have to keep it open just when needed ,feature request Battery hungry beyond belief if I had the application open a full charge can be gone in 4 to five hour while normally lasts 16 have to keep it open just when needed,"['feature', 'request', 'Battery', 'hungry', 'belief', 'application', 'charge', 'hour', '16', 'open']",[194],[0.92797947]
99_7090_5,feature request,Very fun game yet buggy Absolutely no sound in game and several game crashing bugs through story mode,feature request Very fun game yet buggy Absolutely no sound in game and several game crashing bugs through story mode,"['feature', 'request', 'fun', 'game', 'sound', 'game', 'game', 'bug', 'story', 'mode']","[176, 181]","[0.3414597, 0.33648476]"
99_7091_5,feature request,Worked great at first Worked great with the scheduling feature for a while Now it says for me to check my connection and that an unexpected error occurred I tried it on both wifi and 4g I also tried restarting the phone and uninstalling and reinstalling the program No help I have a ZTE Avid ,feature request Worked great at first Worked great with the scheduling feature for a while Now it says for me to check my connection and that an unexpected error occurred I tried it on both wifi and 4g I also tried restarting the phone and uninstalling and reinstalling the program No help I have a ZTE Avid,"['feature', 'request', 'scheduling', 'feature', 'connection', 'unexpected', 'error', 'wifi', '4', 'g', 'phone', 'uninstalling', 'program', 'help']",[187],[0.94710135]
99_7092_5,feature request,Broken Multiplayer Multiplayer doesn't work at all I just get failed to connect every time Would give 5 stars if online ever gets fixed ,feature request Broken Multiplayer Multiplayer doesn't work at all I just get failed to connect every time Would give 5 stars if online ever gets fixed,"['feature', 'request', 'time', '5', 'star', 'online']",[173],[0.49557176]
99_7093_5,feature request,Doesn't start up The app gets to the loading screen and then force closes please fix Running Android 4 4 2 kit kat on a nexus 7 2013 I'm assuming it force closes as I'm using ART runtime Please update to work with ART ,feature request Doesn't start up The app gets to the loading screen and then force closes please fix Running Android 4 4 2 kit kat on a nexus 7 2013 I'm assuming it force closes as I'm using ART runtime Please update to work with ART,"['feature', 'request', 'app', 'loading', 'screen', 'close', '4', '4', 'kit', 'nexus', 'close', 'art', 'runtime', 'update', 'art']",[210],[0.9505227]
99_7094_5,feature request,New Update Is Rubbish Its now really laggy and slow when going into the filters for manual focus for turning the flash on and off I much preferred the old interface samsung galaxy s3 mini,feature request New Update Is Rubbish Its now really laggy and slow when going into the filters for manual focus for turning the flash on and off I much preferred the old interface samsung galaxy s3 mini,"['feature', 'request', 'Update', 'rubbish', 'laggy', 'slow', 'filter', 'manual', 'focus', 'flash', 'old', 'interface', 's3']",[194],[0.94364554]
99_7095_5,feature request,N4 kitkat Still getting dark images on pictures taken with flash despite update ,feature request N4 kitkat Still getting dark images on pictures taken with flash despite update,"['feature', 'request', 'dark', 'image', 'picture', 'flash', 'update']",[167],[0.9014871]
99_7096_5,feature request,Hmmm Messages I receive on my app don't show on the laptop version of Skype and vice versa ,feature request Hmmm Messages I receive on my app don't show on the laptop version of Skype and vice versa,"['feature', 'request', 'app', 'laptop', 'version', 'Skype', 'vice']",[174],[0.8997364]
99_7097_5,feature request,Samsung s3 Amazing graphics but it keeps crashing either during the race or at the end of it Please fix the definitely 5 stars ,feature request Samsung s3 Amazing graphics but it keeps crashing either during the race or at the end of it Please fix the definitely 5 stars,"['feature', 'request', 'amazing', 'graphic', 'race', 'end', '5', 'star']","[181, 173]","[0.59967446, 0.31351665]"
99_7098_5,feature request,Annoyed I would like to log in one time and it stays logged on Also my camera would not work on here but it works fine with my other apps need to fix asap ,feature request Annoyed I would like to log in one time and it stays logged on Also my camera would not work on here but it works fine with my other apps need to fix asap,"['feature', 'request', 'time', 'camera', 'app']",[169],[0.8652523]
99_7099_5,feature request,Glitchy Would never load my new emails Switched back to native email client on my Note II ,feature request Glitchy Would never load my new emails Switched back to native email client on my Note II,"['feature', 'request', 'new', 'email', 'native', 'email', 'client']",[180],[0.45706585]
99_7100_5,feature request,Was working Now it corrupts every docx file I save This has cost me hours of work I paid for this Editors Choice really I cannot recommend this program in its current state Nexus 10 4 4,feature request Was working Now it corrupts every docx file I save This has cost me hours of work I paid for this Editors Choice really I cannot recommend this program in its current state Nexus 10 4 4,"['feature', 'request', 'docx', 'hour', 'work', 'program', 'current', 'state', 'Nexus']",[167],[0.92160803]
99_7101_5,feature request,Developers nd attention here Aftr processing the quality of the picture gts dampened or turns bad need to fix ths all,feature request Developers nd attention here Aftr processing the quality of the picture gts dampened or turns bad need to fix ths all,"['feature', 'request', 'attention', 'quality', 'picture', 'gts', 'bad', 'need']",[231],[0.9112424]
99_7102_5,feature request,Popularity from Herd Behavior Millions of users can be wrong This app and application has a poor interface allows all sorts of strangers to harass you is not intuitive The messaging only works sometimes no indication of it has been read or not It is a bandwidth hog Corporations hate it on their networks Oh and I still have out installed Part of the herd ,feature request Popularity from Herd Behavior Millions of users can be wrong This app and application has a poor interface allows all sorts of strangers to harass you is not intuitive The messaging only works sometimes no indication of it has been read or not It is a bandwidth hog Corporations hate it on their networks Oh and I still have out installed Part of the herd,"['feature', 'request', 'popularity', 'user', 'wrong', 'app', 'application', 'poor', 'interface', 'sort', 'stranger', 'intuitive', 'messaging', 'indication', 'bandwidth', 'hog', 'corporation', 'network', 'herd']",[208],[0.960566]
99_7103_5,feature request,Great game but I really like this game but it wont display properly on my Samsung Galaxy Ace I get a white background Please fix or I want my money back ,feature request Great game but I really like this game but it wont display properly on my Samsung Galaxy Ace I get a white background Please fix or I want my money back,"['feature', 'request', 'great', 'game', 'game', 'white', 'background', 'money']","[176, 231]","[0.45793858, 0.45513034]"
99_7104_5,feature request,NEEDS FIXING Everytime I get ready to use the picframe and go to pick a photo when I return to the frame it only shows the texture I have to go through this same problem everytime I use it Restarting my phone is the only way to get it right up until I want to use it again Please fix ASAP,feature request NEEDS FIXING Everytime I get ready to use the picframe and go to pick a photo when I return to the frame it only shows the texture I have to go through this same problem everytime I use it Restarting my phone is the only way to get it right up until I want to use it again Please fix ASAP,"['feature', 'request', 'ready', 'picframe', 'photo', 'frame', 'texture', 'problem', 'everytime', 'phone', 'way']",[213],[0.93382365]
99_7105_5,feature request,Loved it until The most recent update has left me less than pleased Double posting pics messing up the way cover photos look it's NOT better in fact it's worse I use to give it 4 stars now it barely gets 2 Please fix before I lose more fans ,feature request Loved it until The most recent update has left me less than pleased Double posting pics messing up the way cover photos look it's NOT better in fact it's worse I use to give it 4 stars now it barely gets 2 Please fix before I lose more fans,"['feature', 'request', 'recent', 'update', 'pleased', 'double', 'pics', 'way', 'cover', 'photo', 'well', 'fact', 'bad', '4', 'star', '2', 'fan']",[175],[0.80685323]
99_7106_5,feature request,Functionality is as advertised but still buggy I use DSLR controller via wifi on a 6D During operation varying function such as aperture control white balance etc would cease to react irreproducably Timed bulb exposure being the only advantage over Canon's own app and the reason why I bought the app causes the app and the camera to crash Disappointing and expensive I keep hoping for more reliable updates ,feature request Functionality is as advertised but still buggy I use DSLR controller via wifi on a 6D During operation varying function such as aperture control white balance etc would cease to react irreproducably Timed bulb exposure being the only advantage over Canon's own app and the reason why I bought the app causes the app and the camera to crash Disappointing and expensive I keep hoping for more reliable updates,"['feature', 'request', 'Functionality', 'buggy', 'dslr', 'controller', '6D', 'operation', 'function', 'aperture', 'control', 'white', 'balance', 'timed', 'bulb', 'exposure', 'advantage', 'Canon', 'app', 'reason', 'app', 'app', 'camera', 'disappointing', 'expensive', 'reliable', 'update']",[222],[0.97182477]
99_7107_5,feature request,Wont create team The game is good but when I try to create the team all I get is a go back button ,feature request Wont create team The game is good but when I try to create the team all I get is a go back button,"['feature', 'request', 'team', 'game', 'good', 'team', 'button']",[181],[0.66375023]
99_7108_5,feature request,No sound Google Nexus 7 2013 This is a 5 star game otherwise Fix the sound so I can change my rating ,feature request No sound Google Nexus 7 2013 This is a 5 star game otherwise Fix the sound so I can change my rating,"['feature', 'request', 'sound', 'Google', '7', '5', 'star', 'game', 'sound']","[170, 173]","[0.5338122, 0.38815817]"
99_7109_5,feature request,Idk Why does it FOREVER to download I have a galaxy 3 mini and its so long ' Like i downloaded it cuz its says download over wifi and i accepted it and it was still downloading for two ing hrs ,feature request Idk Why does it FOREVER to download I have a galaxy 3 mini and its so long ' Like i downloaded it cuz its says download over wifi and i accepted it and it was still downloading for two ing hrs,"['feature', 'request', 'galaxy', '3', 'mini', 'say', 'download', 'hrs']",[183],[0.91117775]
99_7110_5,feature request,So so Why cant email be marked as unread Why when I reply to an email it turns up in my inbox ,feature request So so Why cant email be marked as unread Why when I reply to an email it turns up in my inbox,"['feature', 'request', 'unread', 'email', 'inbox']",[180],[0.86515]
99_7111_5,feature request,Bad control It's really hard to play Controls are real challenge And it's killing all the fun,feature request Bad control It's really hard to play Controls are real challenge And it's killing all the fun,"['feature', 'request', 'bad', 'control', 'hard', 'control', 'real', 'challenge', 'fun']",[194],[0.9206244]
99_7112_5,feature request,Force closes all the time This app isn't worth the money It crashes more than any of my other camera apps makes me restart my phone before I can reopen the app ,feature request Force closes all the time This app isn't worth the money It crashes more than any of my other camera apps makes me restart my phone before I can reopen the app,"['feature', 'request', 'Force', 'time', 'app', 'worth', 'money', 'camera', 'app', 'phone', 'app']",[170],[0.9339351]
99_7113_5,feature request,Fx is waste I clicked photos in fx mode but unable to open that in mobile or pc ,feature request Fx is waste I clicked photos in fx mode but unable to open that in mobile or pc,"['feature', 'request', 'Fx', 'waste', 'photo', 'mode', 'unable', 'mobile', 'pc']",[167],[0.9216083]
99_7114_5,feature request,Could be better App freezes time to time and laggy ,feature request Could be better App freezes time to time and laggy,"['feature', 'request', 'well', 'App', 'time', 'time', 'laggy']",[180],[0.8997639]
99_7115_5,feature request,When it works great Keeps freezing and not completing so really annoying after you've spent so long doing it lets app down because it I great when it does work,feature request When it works great Keeps freezing and not completing so really annoying after you've spent so long doing it lets app down because it I great when it does work,"['feature', 'request', 'great', 'freezing', 'annoying', 'app', 'work']",[214],[0.46107075]
99_7116_5,feature request,Can't open the apps Whenever I open the apps it shut down after few seconds I tried uninstall and reinstall and its the same It was ok before the last update ,feature request Can't open the apps Whenever I open the apps it shut down after few seconds I tried uninstall and reinstall and its the same It was ok before the last update,"['feature', 'request', 'app', 'app', 'second', 'uninstall', 'reinstall', 'update']",[216],[0.91116035]
99_7117_5,feature request,After the update this game crashes after any battle Please fix the problem ,feature request After the update this game crashes after any battle Please fix the problem,"['feature', 'request', 'update', 'game', 'battle', 'problem']",[178],[0.47486883]
99_7118_5,feature request,Help Won't let me download its saying I have no memory on my phone but I do I have loads ,feature request Help Won't let me download its saying I have no memory on my phone but I do I have loads,"['feature', 'request', 'memory', 'phone', 'load']",[226],[0.8658629]
99_7119_5,feature request,Can't play I have brought this because it is amazing but now i can't play this because it dose not work on android and i am on Samsung pad 2 and won't work update soon as possible please i can't wait to play and hurry up,feature request Can't play I have brought this because it is amazing but now i can't play this because it dose not work on android and i am on Samsung pad 2 and won't work update soon as possible please i can't wait to play and hurry up,"['feature', 'request', 'amazing', 'android', 'Samsung', 'pad', 'update', 'possible']",[193],[0.9109698]
99_7120_5,feature request,worst it ws awesome app before d last update doesent show my pictures,feature request worst it ws awesome app before d last update doesent show my pictures,"['feature', 'request', 'bad', 'awesome', 'update', 'doesent', 'picture']",[213],[0.8998507]
99_7121_5,feature request,Native crash when selecting the new ship Update they fixed the 0 of 0 issue but app got native crash when selecting the new ship Pros nice graphics beautiful ocean simulation Cons no immersive mode for 4 4 devices the game is a bit short and game mode event is too simple the battle gets a bit boring after a few hours ,feature request Native crash when selecting the new ship Update they fixed the 0 of 0 issue but app got native crash when selecting the new ship Pros nice graphics beautiful ocean simulation Cons no immersive mode for 4 4 devices the game is a bit short and game mode event is too simple the battle gets a bit boring after a few hours,"['feature', 'request', 'native', 'crash', 'new', 'ship', 'Update', '0', '0', 'issue', 'native', 'crash', 'new', 'ship', 'nice', 'graphic', 'simulation', 'immersive', 'mode', 'device', 'game', 'bit', 'short', 'game', 'mode', 'event', 'simple', 'battle', 'bit', 'boring', 'hour']",[185],[0.9754338]
99_7122_5,feature request,Love this game But since the update it crashes every time I sink my first battle since update I'm on the galaxy note 2 Please fix and I'll go back to 5 stars,feature request Love this game But since the update it crashes every time I sink my first battle since update I'm on the galaxy note 2 Please fix and I'll go back to 5 stars,"['feature', 'request', 'Love', 'game', 'update', 'time', 'battle', 'update', 'note', '2', '5', 'star']",[178],[0.55541384]
99_7123_5,feature request,Keeps auto deleting every 3 days This app is quite nice but ever since the last update it keeps auto deleting I have re installed it thrice including today That is just wrong ,feature request Keeps auto deleting every 3 days This app is quite nice but ever since the last update it keeps auto deleting I have re installed it thrice including today That is just wrong,"['feature', 'request', 'Keeps', 'auto', 'day', 'app', 'nice', 'update', 'auto', 'deleting', 'today', 'wrong']",[169],[0.9389903]
99_7124_5,feature request,Wont load I have been playin this for few weeks now all of sudden it wont load,feature request Wont load I have been playin this for few weeks now all of sudden it wont load,"['feature', 'request', 'playin', 'week']",[195],[0.79434496]
99_7125_5,feature request,Needs ART support Game was just updated today and still doesn't support ART runtime Opens to main screen then force closes Works fine on dalvik but it is the only app I have that doesn't work on ART Once this problem has been addressed will update review and rating ,feature request Needs ART support Game was just updated today and still doesn't support ART runtime Opens to main screen then force closes Works fine on dalvik but it is the only app I have that doesn't work on ART Once this problem has been addressed will update review and rating,"['feature', 'request', 'ART', 'support', 'Game', 'today', 'art', 'runtime', 'open', 'main', 'screen', 'force', 'work', 'app', 'ART', 'problem', 'update', 'review']",[203],[0.9584348]
99_7126_5,feature request,Fix availability in andriod I can't open the game now Please have the update version on android phones I'll wait or if not uninstall it ,feature request Fix availability in andriod I can't open the game now Please have the update version on android phones I'll wait or if not uninstall it,"['feature', 'request', 'Fix', 'availability', 'andriod', 'game', 'update', 'version', 'android', 'phone', 'uninstall']",[198],[0.73952264]
99_7127_5,feature request,How disappointing Love the easiness of the upload of pics and music however EVERY SINGLE TIME I GO TO POST MY VIDEO IT BLINKS CANNOT PLAY VIDEO ON TOP OF that I paid 1 99 for my own watermark and I can't watch MY VIDEO ,feature request How disappointing Love the easiness of the upload of pics and music however EVERY SINGLE TIME I GO TO POST MY VIDEO IT BLINKS CANNOT PLAY VIDEO ON TOP OF that I paid 1 99 for my own watermark and I can't watch MY VIDEO,"['feature', 'request', 'disappointing', 'Love', 'easiness', 'upload', 'pics', 'music', 'single', 'time', 'video', 'video', 'watermark', 'video']",[167],[0.7079266]
99_7128_5,feature request,Note 3 online not working Couple of weeks ago im able to play in online and now it says cant connect check ur network but i have highspeed internet,feature request Note 3 online not working Couple of weeks ago im able to play in online and now it says cant connect check ur network but i have highspeed internet,"['feature', 'request', '3', 'week', 'able', 'network', 'internet']",[183],[0.89977825]
99_7129_5,feature request,Bug in new update Favourite tab is not working please check n solve the issue ,feature request Bug in new update Favourite tab is not working please check n solve the issue,"['feature', 'request', 'Bug', 'new', 'update', 'favourite', 'tab', 'issue']",[215],[0.6130179]
99_7130_5,feature request,It would be good if It eould be good if the focus wasn't screwed up Works fine on all the other camera apps except this one Focus set as macro acts like its set on auto set as auto it acts as macro And forGET it if its on night shot ,feature request It would be good if It eould be good if the focus wasn't screwed up Works fine on all the other camera apps except this one Focus set as macro acts like its set on auto set as auto it acts as macro And forGET it if its on night shot,"['feature', 'request', 'good', 'good', 'focus', 'work', 'camera', 'app', 'Focus', 'macro', 'act', 'set', 'auto', 'set', 'auto', 'macro', 'night', 'shot']",[231],[0.95847493]
99_7131_5,feature request,Black screen on nexus 7 When the race starts the screen goes black Can't see car or the track Please help ,feature request Black screen on nexus 7 When the race starts the screen goes black Can't see car or the track Please help,"['feature', 'request', 'black', 'screen', 'race', 'screen', 'black', 'car', 'track']","[171, 181]","[0.5312738, 0.3903927]"
99_7132_5,feature request,zzzz keeps closing crashing losing all my work zzzz FIX IT ,feature request zzzz keeps closing crashing losing all my work zzzz FIX IT,"['zzzz', 'work', 'zzzz']",[203],[0.56404567]
99_7133_5,feature request,All my apps are intrusive What happened I have had my apps since then But all of a sudden antivitus is telling that 101 threats was found All apps Howcome All my apps are downloaded from playstore There should be threat even before if all my apps are really intrusive ,feature request All my apps are intrusive What happened I have had my apps since then But all of a sudden antivitus is telling that 101 threats was found All apps Howcome All my apps are downloaded from playstore There should be threat even before if all my apps are really intrusive,"['feature', 'request', 'app', 'intrusive', 'app', 'sudden', 'antivitus', '101', 'threat', 'app', 'app', 'playstore', 'threat', 'app', 'intrusive']",[168],[0.95060766]
99_7134_5,feature request,Some help here My messages won't send and they continue to say pending Some help would be nice ,feature request Some help here My messages won't send and they continue to say pending Some help would be nice,"['feature', 'request', 'help', 'message', 'help', 'nice']","[187, 221]","[0.33873677, 0.30230394]"
99_7135_5,feature request,hanging the phone it is hanging the phone so that I must 2 restart ,feature request hanging the phone it is hanging the phone so that I must 2 restart,"['feature', 'request', 'phone', 'phone', '2', 'restart']",[172],[0.5909373]
99_7136_5,feature request,Please fix It's a good game but it don't save when your online if you don't fix it I want my money back,feature request Please fix It's a good game but it don't save when your online if you don't fix it I want my money back,"['feature', 'request', 'good', 'game', 'online', 'money']","[231, 176]","[0.36326408, 0.35745752]"
99_7137_5,feature request,Video call camera Please fix camera for video call on Galaxy Tab 2 7 receiver see me upside down ,feature request Video call camera Please fix camera for video call on Galaxy Tab 2 7 receiver see me upside down,"['feature', 'request', 'video', 'camera', 'camera', 'video', '2', '7', 'receiver']",[169],[0.9202982]
99_7138_5,feature request,Widget problem There are problem in widget after some days widget gone and not show in Widgets bar,feature request Widget problem There are problem in widget after some days widget gone and not show in Widgets bar,"['feature', 'request', 'problem', 'problem', 'widget', 'day', 'widget', 'bar']",[181],[0.9114882]
99_7139_5,feature request,It's ok I'd give it a higher rating but I have a small problem My problem is that I've tried to more than once import my bookmarks from Android and it keeps crashing Please fix Thanks ,feature request It's ok I'd give it a higher rating but I have a small problem My problem is that I've tried to more than once import my bookmarks from Android and it keeps crashing Please fix Thanks,"['feature', 'request', 'high', 'small', 'problem', 'problem', 'bookmark', 'thank']",[230],[0.9110229]
99_7140_5,feature request,Ok Love the game but after update its at 0mb 0mb and not loading im ysing the Samsung galaxy s4 active,feature request Ok Love the game but after update its at 0mb 0mb and not loading im ysing the Samsung galaxy s4 active,"['feature', 'request', 'game', 'update', '0', '0', 'mb', 'Samsung', 'active']",[227],[0.73441553]
99_7141_5,feature request,Good Since I downloaded this I'm having huge storage issues on my phone ,feature request Good Since I downloaded this I'm having huge storage issues on my phone,"['feature', 'request', 'good', 'huge', 'storage', 'issue', 'phone']","[215, 189]","[0.5147718, 0.38621834]"
99_7142_5,feature request,Great game sound not working though Sound stopped working mid game and now it won't start Rebooted phone and reinstalled with no luck Otherwise a great worms game ,feature request Great game sound not working though Sound stopped working mid game and now it won't start Rebooted phone and reinstalled with no luck Otherwise a great worms game,"['feature', 'request', 'great', 'game', 'sound', 'Sound', 'mid', 'game', 'rebooted', 'phone', 'luck', 'great', 'game']","[176, 164]","[0.55687314, 0.38758373]"
99_7143_5,feature request,Nice update but still crash sometimes New updates now just fine but still crashes sometime while playing especially at chapter 5 while fighting man o war on storm weather force quit to home screen hope for the fixes,feature request Nice update but still crash sometimes New updates now just fine but still crashes sometime while playing especially at chapter 5 while fighting man o war on storm weather force quit to home screen hope for the fixes,"['feature', 'request', 'Nice', 'update', 'crash', 'update', 'chapter', 'war', 'storm', 'weather', 'force', 'home', 'screen', 'hope', 'fix']",[178],[0.95085514]
99_7144_5,feature request,Wth Worked fine u see the video with the music once u put it on instagram it cuts it at the end or it just turned all black,feature request Wth Worked fine u see the video with the music once u put it on instagram it cuts it at the end or it just turned all black,"['feature', 'request', 'video', 'music', 'instagram', 'end', 'black']",[229],[0.3862459]
99_7145_5,feature request,Mixed review This game works great on my HTC Desire X but not on my samsung galaxy tab3 Stock Jellybean weapons and everything else goes invisible and is near impossible to play Please fix this as its a great game If you want more info about the issue please reply,feature request Mixed review This game works great on my HTC Desire X but not on my samsung galaxy tab3 Stock Jellybean weapons and everything else goes invisible and is near impossible to play Please fix this as its a great game If you want more info about the issue please reply,"['feature', 'request', 'mixed', 'review', 'game', 'great', 'X', 'samsung', 'Jellybean', 'weapon', 'invisible', 'impossible', 'great', 'game', 'info', 'issue']",[215],[0.68228704]
99_7146_5,feature request,Black screen I get black screen after using flash It seem to be random Anyone else experienced the same problem ,feature request Black screen I get black screen after using flash It seem to be random Anyone else experienced the same problem,"['feature', 'request', 'black', 'screen', 'black', 'screen', 'flash', 'random', 'problem']",[171],[0.92029]
99_7147_5,feature request,Cannot get my code I can't get my code even I send my phone number already Please fix it ,feature request Cannot get my code I can't get my code even I send my phone number already Please fix it,"['feature', 'request', 'code', 'code', 'phone', 'number']",[215],[0.88504344]
99_7148_5,feature request,Fix it please This new update detected as malware ,feature request Fix it please This new update detected as malware,"['feature', 'request', 'new', 'update', 'malware']",[173],[0.6001663]
99_7149_5,feature request,Please fix this I still cant download it ,feature request Please fix this I still cant download it,"['feature', 'request']",[200],[0.7230165]
99_7150_5,feature request,Non existant support I trust the name however why cannot this app optimise as it says it does eg closing unused apps Emailed support 6 months ago and no response Unacceptable poor service from a famous brand ,feature request Non existant support I trust the name however why cannot this app optimise as it says it does eg closing unused apps Emailed support 6 months ago and no response Unacceptable poor service from a famous brand,"['feature', 'request', 'existant', 'support', 'app', 'optimise', 'unused', 'app', 'support', 'month', 'response', 'unacceptable', 'poor', 'service', 'famous', 'brand']",[214],[0.9536008]
99_7151_5,feature request,No ignore list on Nexus 7 with android 4 3 Fix it please ,feature request No ignore list on Nexus 7 with android 4 3 Fix it please,"['feature', 'request', 'ignore', 'list', 'android']",[209],[0.8650181]
99_7152_5,feature request,Working fine on wlan but distortion on mobile internet,feature request Working fine on wlan but distortion on mobile internet,"['feature', 'request', 'Working', 'wlan', 'distortion', 'mobile', 'internet']",[167],[0.9014868]
99_7153_5,feature request,Good when it works but annoying when it plays up Getting fed up of having to uninstall because it doesn't allow you to work on a new picture ,feature request Good when it works but annoying when it plays up Getting fed up of having to uninstall because it doesn't allow you to work on a new picture,"['feature', 'request', 'good', 'annoying', 'new', 'picture']","[231, 209]","[0.49695233, 0.3896082]"
99_7154_5,feature request,Good but sad Good game overall but couldnt open game so reinstalled and lost progress Also i bought coins and lost those also Other than that a great game,feature request Good but sad Good game overall but couldnt open game so reinstalled and lost progress Also i bought coins and lost those also Other than that a great game,"['feature', 'request', 'good', 'sad', 'good', 'game', 'game', 'reinstalled', 'progress', 'coin', 'great', 'game']",[176],[0.9393674]
99_7155_5,feature request,Not very impressive I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers I am disappointed as I can't use the software to present ppt Also the draw free form option is not very user friendly as it doesn't allow to draw in different colors nor to erase ,feature request Not very impressive I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers I am disappointed as I can't use the software to present ppt Also the draw free form option is not very user friendly as it doesn't allow to draw in different colors nor to erase,"['feature', 'request', 'impressive', 'graduate', 'student', 'tablet', 'note', 'presentation', 'paper', 'disappointed', 'software', 'present', 'draw', 'free', 'form', 'option', 'user', 'friendly', 'different', 'color']",[214],[0.9625271]
99_7156_5,feature request,Gd app I think its a great app used it all the time to shut down other running apps altho i need to delete it bcuz i dont have room on my fone but cant It will not uninstall at all says it needs to b deactivated which i did n still not uninstalling at all NEED HELP ,feature request Gd app I think its a great app used it all the time to shut down other running apps altho i need to delete it bcuz i dont have room on my fone but cant It will not uninstall at all says it needs to b deactivated which i did n still not uninstalling at all NEED HELP,"['feature', 'request', 'Gd', 'great', 'app', 'time', 'app', 'bcuz', 'room', 'fone', 'b', 'NEED']",[198],[0.93930507]
99_7157_5,feature request,It's a great app which I use daily However it crashes and force closes a hell of a lot on my Note 3 Fix this and it's 5 stars as I much prefer the app to navigating the Web page on my phone,feature request It's a great app which I use daily However it crashes and force closes a hell of a lot on my Note 3 Fix this and it's 5 stars as I much prefer the app to navigating the Web page on my phone,"['feature', 'request', 'great', 'app', 'force', 'hell', '3', '5', 'star', 'app', 'web', 'page', 'phone']",[178],[0.7722738]
